key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
572,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"Any eggs you collect will be safe with me!","","","","Yes, that should be enough for the time being. We wouldn't wish to agitate the hens any more than is strictly necessary.","Let's call it a day, but do stop by later if you fancy another lap around the run!","Ah. Do be careful not to drop any, then─cracked eggs are no yolking matter!",""
573,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"Brought me yak fleece, have you? Let's have a look!","","","","Excellent, exactly three sacks of fleece! Ahhh, it's so irresistibly soft and fluffy...","Well done, you've earned a point! And there's more to be had if you bring me more fleece!","What!? You better not be hoarding all that fluffy goodness for yourself!",""
574,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"How goes the hunt? Have you found the lucky toy?","","","","Oh yes, this is a lucky toy, and no mistake! Well found, my friend!","Have a point for your efforts, and keep up the good work!","What? You'd rather keep the toy than earn a point? I can only assume you have a mania for them...",""
575,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"Those certainly are some unruly roosters. What has Master Pawlin been feeding them, I wonder...?","","","","","","",""
576,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"","","","","","","",""
577,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"","","","","","","",""
578,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"","","","","","","",""
579,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"","","","","","","",""
580,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"","","","","","","",""
581,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"","","","","","","",""
582,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"","","","","","","",""
583,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"","","","","","","",""
584,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"Hear me, Blade <Split(<Highlight>ObjectParameter(1)</Highlight>, ,2)/>! A magitek unit has been sighted replenishing its supplies nearby!","Among the supplies are tanks of ceruleum intended for their machina, but the fuel would serve to sustain our barrier just as well.","To that end, we intend to launch a raid to seize the ceruleum. Can we depend on your help?","Help to seize the ceruleum?","We're in your debt! What ceruleum you obtain, I will take off your hands!","","I see... We would've been much bolstered for your presence, but worry not─we'll take care of it one way or another.",""
585,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"How goes the collecting? If you do not find ceruleum on the ground, you should be able to obtain it from their supply ships.","","","","","","",""
586,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"There you are! Do you have some ceruleum for me?","","","","Ah yes, this is the ceruleum, and no mistake! You have my thanks!","Please keep it coming─we can never have too much ceruleum for the cause.","",""
587,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"We've seized a good many tanks of ceruleum already, but if there's more to be had, then we should take it. To wit, please keep it coming!","","",""," ","","",""
588,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"There you are! Do you have some ceruleum for me?","","","","Excellent! With this many tanks, I believe we can declare our mission a success!","That being said, if there's more to be had, then we should take it while we still can. That's to say, keep it coming!","",""
589,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"I eagerly await your deliveries of fluffy yak fleece!","","","","","","",""
590,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"How goes the hunt? Have you found the lucky toy?","","","","","","",""
591,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"Hehe, what fun!","","","","","","",""
592,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"Well, isn't this lively!","","","","","","",""
593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"","","","","","","",""
594,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"Jolly good show!","","","","","","",""
595,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"An exciting place, this Firmament!","","","","","","",""
596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"","","","","","","",""
597,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"Ooh, it's the savior of Ishgard!","","","","","","",""
598,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"Good luck!","","","","","","",""
599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"","","","","","","",""
600,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"Blade <Split(<Highlight>ObjectParameter(1)</Highlight>, ,2)/>, you've come at a good time! Master Oboro and his shinobi have sighted an imperial unit nearby!","What's more, it appears that this unit includes a new kind of magitek weapon. If we were to neutralize them now, we could obtain their components and study their weakness.","Won't you help us to gather these components?","Help to gather magitek components?","We're in your debt! What pieces you find, I will take off your hands.","","I see... We would've been much bolstered for your presence, but we'll take care of it one way or another.",""
601,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"How goes the collecting? You may have to destroy some weapons in order to obtain the components.","","","","","","",""
602,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"There you are! Do you have some components for me?","","","","Ah yes, this is precisely what we're looking for! You have my thanks!","Please keep the components coming─our engineers need more in order to do their work.","",""
603,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"We've amassed a good many components, but we can never have too many. Please bring me more if you can.","","","","","","",""
604,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"There you are! Do you have some components for me?","","","","Excellent! With this many components, I believe we can declare our mission a success!","That being said, our engineers wouldn't object to having more pieces to study. That's to say, keep it coming!","",""
605,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,3,0,0,0,0,0,"Oh, this is terrible. Just terrible! Some observation reports meant for Overseer Sokles were ripped straight out of my hands by some naughty little ophiotauroi!","I do not know to whom you belong, familiar, but I beg you: return to me my lost documentation! Slay the ophiotauroi to get them back, if you must─I do not care.","Help retrieve the stolen documents?

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※The recommended level for this FATE is <Value>IntegerParameter(1)</Value>.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","Oh, thank you! I'm not much for swords and sorcery, I confess, so if you hadn't come along... Well, anyway, find the reports and bring them to me.","","Oh, yes, of course. Forgive me, I should have known better than to ask. I will manage on my own...somehow.",""
606,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"How could I have lost such important documents? Curse those ophiotauroi!","","","","","","",""
607,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"You've returned─so soon? Oh, and with my documents in hand! Quickly now, give them here.","","","","Thank you, familiar. Your efforts will not be soon forgotten.","Alas, a number of documents still elude me. If you happen upon any of my wayward papers, I beg you return them to me as soon as you are able.","You wish to keep the documents? Oh dear, this is highly irregular. However will I explain myself to Overseer Sokles?",""
608,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,3,0,0,0,0,0,"Why, you're Azem's familiar, are you not? Then perhaps you might help me.","I am tasked with the observation of a new breed of monoceros, though unfortunately some voracious harpuiai assail them nigh constantly. Might you deal with those nasty fellows?","Deal with those nasty harpuiai?

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※The recommended level for this FATE is <Value>IntegerParameter(1)</Value>.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","You will? Thank you! To be frank, I thought you might agree─you are Azem's familiar, after all.","","Oh, of course. As Azem's familiar, I'm sure you've more important matters to be attending to. Still, it would be good to find someone who might help... ",""
609,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,3,0,0,0,0,0,"Excuse me, stranger, could you lend a hand? I'm attempting to repair the magitek that supplies power to our...ah, domicile, but lack the necessary parts. I was hoping you'd help me salvage them, if at all possible.","I've spotted a few items of note in this vicinity, though it's rather difficult to get any closer with all the automated weaponry blocking my path. If you're able to forcibly deactivate the machina, we can retrieve useful parts from the wreckage!","Help find ceruleum engine parts?

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※The recommended level for this FATE is <Value>IntegerParameter(1)</Value>.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","How very kind! Now, in terms of how we'll actually go about this enterprise, perhaps it's best if I stay out of your way, and focus my efforts on sorting through the various pieces you bring me. I shall await your gleanings with bated breath!","","Ah...well, that's to be expected, I suppose. Only the bravest and most proficient of warriors would dare face such an intimidating foe. I'll stay here and observe the situation for a little longer, should you suddenly pluck up the courage.",""
610,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"If you see an opening to grab the parts lying on the ground, I suggest you seize the opportunity. Otherwise, it might be wise to give the machina a good bash first to give yourself a bit of room to breathe.","","","","","","",""
611,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"Oh yes, that looks very promising!","","","","An impressive haul, and most gratefully received!","But even so, I require more parts if I am to have any hope of restoring our power. Could you please bring me a few more?","",""
612,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"Thanks to your bravery, I now have sufficient materials to repair our ceruleum generator. Nevertheless, there is no such thing as too many spare parts, and I will be happy to accept any extras you might bring my way!","","","","","","",""
613,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"Ah, my friend, with this magitek you are really spoiling me!","","","","My word, this is all I could've dreamed of, and more!","But why stop there? As you're having a run of good luck, let's make the most of it!","",""
614,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"Thou burnest, little one... Thou burnest with the passion of a warrior. As did I, once...","I forged many bonds on the field of battle...but none so strong as with Ahl Ein, my closest of kin.","He yearneth to return to those days...but neither honor nor glory is to be found in besting this old, withered soul. Wilt thou spar with him in my stead?","Accept the old dragon's request?

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※The recommended level for this FATE is <Value>IntegerParameter(1)</Value>.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","Kind art thou, little one.","","I see... My closest of kin doth present a most formidable challenge. 'Tis no surprise thou wouldst cower before his might.",""
615,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,3,0,0,0,0,0,"Wh-Who art thou? Nay, 'tis of no matter! Whoever thou art, I beg thee aidest my nest-brethren!","Our elders say that we must perish to be spared greater pain, but we shall not heedeth them! We are too young to die─and I am still learning mine words!","Save the dragonets?

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※The recommended level for this FATE is <Value>IntegerParameter(1)</Value>.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","Thou art a life-savior!","","Th-Thou wouldest leave us to die? But we are so very small...",""
616,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,3,0,0,0,0,0,0,"I and some of the other civilians have scraped together a few crates' worth of provisions, but the smell has attracted the jotnar. Please, will you help fend them off?","Fend off the jotnar?

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※The recommended level for this FATE is <Value>IntegerParameter(1)</Value>.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","","","","Exactly the response I should've expected. I was a fool to think otherwise.",""
617,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"Mwahaha... I must needs make that mousse slime mine...","Ah! You wouldn't happen to be that intrepid adventurer from Etheirys, would you? If so, I'd like to enlist your help collecting some mousse slime.","That slimy sensation has stuck with me ever since I first laid my paws on it... The stuff is fiercely corrosive─so much so that it'll melt my fur off if I bathe in it too long─but that risk is part of the fun!","Agree to get your hands sticky?

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※The recommended level for this FATE is <Value>IntegerParameter(1)</Value>.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","Splendid! You can acquire the slime by defeating the mousse or by scooping up the extract they leave behind─the choice is yours, adventurer!","","B-But...how can I ever enjoy that sticky sensation from ear to paw without more of that mousse slime!?",""
618,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"Mwahaha... I must needs make that mousse slime mine... It's so close, yet so far!","","","","","","",""
619,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"Mwahaha... W-Wait! Is that the mousse slime I've been after!?","","","","Ah, this is the blissfully slimy sensation I've been dreaming of! Although I'll need more if I'm to soak my entire fluffy body in it...","Just a little more... A little more mousse slime is all I require! Won't you collect some for me?","",""
