#,Singular,Plural,Name,Adjective,PossessivePronoun,StartsWithVowel,Unknown0,Pronoun,Article,Unknown1,Quest,Icon,Action,StackSize,Category,CastTime,CastTimeline,Timeline
2003228,Erdseim-Tank[p] aus dem Teich,Erdseim-Tanks[p] aus dem Teich,Erdseim-Tank aus dem Teich,4,1,0,1,0,0,False,69926,25946,0,1,1,0,0,0
2003229,Ladung[p] Sprengstoff Nr. XXXVII,Ladungen[p] Sprengstoff Nr. XXXVII,Sprengstoff Nr. XXXVII,3,1,0,1,1,0,False,69927,26015,1,2,1,3,0,0
2003230,Erdseim-Tank,Erdseim-Tanks,Erdseim-Tank,4,1,0,1,0,0,False,69927,25946,0,1,1,0,0,0
2003231,magisch[a] Fessel,magisch[a] Fesseln,Magische Fessel,3,1,0,1,1,0,False,69929,20923,1843,2,1,3,0,0
2003232,Ätherseil,Ätherseile,Ätherseil,4,2,0,1,2,0,False,69957,21663,1,2,1,1,0,0
2003233,gefesselt[a] Petalouda,gefesselt[a] Petaloudas,Gefesselter Petalouda,3,1,0,1,0,0,False,69957,25979,0,2,1,0,0,0
2003234,Gewitterkristall,Gewitterkristalle,Gewitterkristall,4,2,0,1,0,0,False,69960,20025,1276,2,1,3,0,7
2003235,Konzeptkristall,Konzeptkristalle,Konzeptkristall,4,2,0,1,0,0,False,69965,20026,0,1,1,0,0,0
2003236,gigantisch[a] Karotte,gigantisch[a] Karotte,Gigantische Karotte,3,1,0,1,1,0,False,69938,26110,3140,1,1,0,0,0
2003237,dampfend[a] Tasse[p] Chai,dampfend[a] Tassen[p] Chai,Dampfender Chai,3,1,0,1,1,0,False,69952,24408,0,3,1,0,0,0
2003238,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2003239,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2003240,versiegelt[a] Schreiben,versiegelt[a] Schreiben,Versiegeltes Schreiben,4,1,0,1,2,0,False,69982,26151,0,1,1,0,0,0
2003241,geheimnisvoll[a] Kiste,geheimnisvoll[a] Kisten,Geheimnisvolle Kiste,3,1,0,1,1,0,False,69796,26108,0,1,1,0,0,0
2003242,geheimnisvoll[a] Schlüssel,geheimnisvoll[a] Schlüssel,Geheimnisvoller Schlüssel,4,2,0,1,0,0,False,69796,25904,0,1,1,0,0,0
2003243,geheimnisvoll[a] Notiz,geheimnisvoll[a] Notizen,Geheimnisvolle Notiz,3,1,0,1,1,0,False,69796,26151,3140,1,1,0,0,1
2003244,Phiole[p] mit Nottinktur,Phiolen[p] mit Nottinktur,Nottinktur,3,1,0,1,1,0,False,69774,20601,1,1,1,1,0,0
2003245,Gajaleder-Schatzkarte,Gajaleder-Schatzkarten,Gajaleder-Schatzkarte,3,1,0,1,1,0,False,0,26151,1,1,2,0,0,0
2003246,Kumbhilaleder-Schatzkarte,Kumbhilaleder-Schatzkarten,Kumbhilaleder-Schatzkarte,3,1,0,1,1,0,False,0,26151,1,1,2,0,0,0
2003247,Äthergramm-Karte[p] V,Äthergramm-Karten[p] V,Äthergramm-Karte V,3,1,0,1,1,0,False,0,26151,1,1,2,0,0,0
2003248,Manusya-Skulptur,Manusya-Skulpturen,Manusya-Skulptur,3,1,0,1,1,0,False,69795,25919,0,1,1,0,0,0
2003249,Spezialkeks,Spezialkekse,Spezialkeks,4,2,0,1,0,0,False,70191,24067,0,1,1,0,0,0
2003250,Daidalion-Ei,Daidalion-Eier,Daidalion-Ei,2,2,0,1,2,0,False,69819,25252,0,1,1,0,0,0
2003251,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2003252,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2003253,Enttarner,Enttarner,Enttarner,4,2,0,1,0,0,False,69839,20001,1,1,1,3,0,0
2003254,Eidos-Fragment,Eidos-Fragmente,Eidos-Fragment,4,2,0,1,2,0,False,69839,59451,0,1,1,0,0,0
2003255,Kristallkern[p] eines Luminion,Kristallkerne[p] eines Luminion,Kristallkern eines Luminion,4,2,0,1,0,0,False,69883,21263,0,2,1,0,0,0
2003256,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2003257,rot[a] Drachenblume,rot[a] Drachenblumen,Rote Drachenblume,3,1,0,1,1,0,False,69876,25633,0,1,1,0,0,0
2003258,weiß[a] Drachenblume,weiß[a] Drachenblumen,Weiße Drachenblume,3,1,0,1,1,0,False,69876,25634,0,1,1,0,0,0
2003259,geraubt[a] Notizbuch,geraubt[a] Notizbücher,Geraubtes Notizbuch,4,2,0,1,2,0,False,0,26151,0,99,1,0,0,0
2003260,schlummernd[a] Oreias,schlummernd[a] Oreias,Schlummerndes Oreias,3,1,0,1,2,0,False,69812,59424,0,3,1,0,0,0
2003261,alt[a] Kontrollmodul,alt[a] Kontrollmodule,Altes Kontrollmodul,4,2,0,1,2,0,False,69789,26108,0,1,1,0,0,0
2003262,Stück[p] Frischobst,Stücke[p] Frischobst,Frischobst,2,2,0,1,2,0,False,69865,25318,0,1,1,0,0,0
2003263,Herbizid,Herbizid,Herbizid,4,2,0,1,2,0,False,69864,20645,306,1,1,1,0,0
2003264,angeknabbert[a] Kraftkarotte,angeknabbert[a] Kraftkarotten,Angeknabberte Kraftkarotte,3,1,0,1,1,0,False,69776,25977,0,1,1,0,0,0
2003265,Beutelchen[p] Hypnos-Pulver,Beutelchen[p] Hypnos-Pulver,Hypnos-Pulver,4,1,0,1,2,0,False,69812,20645,1,3,1,1,0,0
2003266,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2003267,Krug[p] Entwässerungsmittel,Krüge[p] Entwässerungsmittel,Entwässerungsmittel,4,2,0,1,0,0,False,69845,27607,1,1,1,3,0,0
2003268,überlang[a] Ätherseil,überlang[a] Ätherseile,Überlanges Ätherseil,4,2,0,1,2,0,False,69845,20905,1843,1,1,3,0,0
2003269,gefesselt[a] Bryon,gefesselt[a] Bryons,Gefesselter Bryon,4,1,0,1,0,0,False,69845,59566,0,1,1,0,0,0
2003270,Puppenkiste,Puppenkisten,Puppenkiste,3,1,0,1,1,0,False,69868,21003,1843,1,1,3,0,0
2003271,Puppenkiste[p] mit Marionette,Puppenkisten[p] mit Marionette,Puppenkisten mit Marionette,3,1,0,1,1,0,False,69868,21003,0,1,1,0,0,0
2003272,Erdseim-Maschinenbauteil,Erdseim-Maschinenbauteile,Erdseim-Maschinenbauteil,3,2,0,1,2,0,False,0,25946,0,99,1,0,0,0
2003273,Mini-Monitor[p] ohne Daten,Mini-Monitoren[p] ohne Daten,Mini-Monitor ohne Daten,3,1,0,1,0,0,False,69890,53266,1843,1,1,3,0,0
2003274,Mini-Monitor[p] mit Daten,Mini-Monitoren[p] mit Daten,Mini-Monitor mit Daten,3,1,0,1,0,0,False,69890,53266,0,1,1,0,0,0
2003275,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2003276,handgefertigt[a] Gilbörse,handgefertigt[a] Gilbörsen,Handgefertigte Gilbörse,3,1,0,1,1,0,False,69808,26001,0,1,1,0,0,0
2003277,Lederbeutel[p] voller Eier,Lederbeutel[p] voller Eier,Lederbeutel voller Eier,4,2,0,1,0,0,False,69808,25356,0,1,1,0,0,0
2003278,Futterbeutel[p] für kleine Hamsas,Futterbeutel[p] für kleine Hamsas,Futterbeutel für kleine Hamsas,4,2,0,1,0,0,False,69810,25977,0,1,1,0,0,0
2003279,Futterbeutel[p] für große Hamsas,Futterbeutel[p] für große Hamsas,Futterbeutel für große Hamsas,4,2,0,1,0,0,False,69810,26110,0,1,1,0,0,0
2003280,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2003281,Knotenarmband,Knotenarmbänder,Knotenarmband,4,2,0,1,2,0,False,69805,21677,0,1,1,0,0,0
2003282,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2003283,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2003284,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2003285,Brief[p] an den Tiegel von Al-Kimiya,Briefe[p] an den Tiegel von Al-Kimiya,Brief an den Tiegel von Al-Kimiya,4,2,0,1,0,0,False,69807,26177,0,1,1,0,0,0
2003286,Brief[p] an Familie Balyk,Briefe[p] an Familie Balyk,Brief an Familie Balyk,4,2,0,1,0,0,False,69807,26177,0,1,1,0,0,0
2003287,Mousse-Schleim,Mousse-Schleime,Mousse-Schleim,4,2,0,1,0,0,False,0,22637,0,99,1,0,0,0
2003288,Säckchen[p] mit Betäubungspulver,Säckchen[p] mit Betäubungspulver,Betäubungspulver,4,1,0,1,2,0,False,69751,25991,1276,5,1,1,0,4
2003289,eingesammelt[a] Buch,eingesammelt[a] Bücher,Eingesammelte Bücher,4,2,0,1,2,0,False,69751,26002,0,5,1,0,0,0
2003290,Backform,Backformen,Backform,3,1,0,1,1,0,False,69852,20960,0,1,1,0,0,0
2003291,Ausgabe[p] von „Dellemonts Enzyklopädie der Süßwaren“,Ausgaben[p] von „Dellemonts Enzyklopädie der Süßwaren“,Dellemonts Enzyklopädie der Süßwaren,3,1,0,1,1,0,False,69852,26002,0,1,1,0,0,0
2003292,Flasche[p] frische Yakuh-Milch,Flaschen[p] frische Yakuh-Milch,Frische Yakuh-Milch,3,1,0,1,1,0,False,69852,24453,0,1,1,0,0,0
2003293,anonym[a] Brief,anonym[a] Brief,Anonymer Brief,4,2,0,1,0,0,False,69853,26151,3140,1,1,0,0,1
2003294,Schlüssel,Schlüssel,Schlüssel,4,2,0,1,0,0,False,69853,25902,0,3,1,0,0,0
2003295,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2003296,magisch[a] Elixier,magisch[a] Elixiere,Magisches Elixier,4,2,0,1,2,0,False,0,20624,3140,1,1,0,0,0
2003297,Nymeia-Lilien-Knolle,Nymeia-Lilien-Knollen,Nymeia-Lilien-Knolle,3,1,0,1,1,0,False,69854,27459,1,2,1,3,0,0
2003298,belegt[a] Brot,belegt[a] Brote,Belegtes Brot,4,2,0,1,2,0,False,69855,24009,0,2,1,0,0,0
2003299,Glas[p] Anagnorisis-Nektar,Gläser[p] Anagnorisis-Nektar,Anagnorisis-Nektar,2,2,0,1,2,0,False,70045,24409,3140,1,1,0,0,1
2003300,Soma-Blüte,Soma-Blüten,Soma-Blüte,3,2,0,1,1,0,False,70030,25039,0,1,1,0,0,0
2003301,goldverziert[a] Edelstein,goldverzierter Edelsteine,Goldverzierter Edelstein,4,2,0,1,0,0,False,70032,20267,0,1,1,0,0,0
2003302,Archestratos Blume,Archestratos Blumen,Archestratos Blume,3,1,0,1,1,0,False,70045,25580,0,3,1,0,0,0
2003303,Badesion,Badesions,Badesion,3,1,0,1,0,0,False,70986,59896,0,2,1,0,0,0
2003304,Dosis[p] ätherischen Ergänzungsmittels,Dosen[p] ätherischen Ergänzungsmittels,Ätherisches Ergänzungsmittel,3,1,0,1,1,0,False,70049,20673,1,1,1,3,0,0
2003305,Soma-Splitter,Soma-Splitter,Soma-Splitter,4,2,0,1,0,0,False,0,20037,0,99,1,0,0,0
2003306,Geheimdokument,Geheimdokumente,Geheimdokument,4,2,0,1,2,0,False,0,26603,0,99,1,0,0,0
2003307,Vihara-Blüte,Vihara-Blüten,Vihara-Blüte,3,1,0,1,1,0,False,0,22627,0,99,1,0,0,0
2003308,Krinos,Krinoi,Krinos,3,1,0,1,1,0,False,70051,26024,0,3,1,0,0,0
2003309,Kristall[p] für eine Laterne,Kristalle[p] für eine Laterne,Kristall für eine Laterne,4,2,0,1,0,0,False,69856,20007,0,1,1,0,0,0
2003310,stinkend[a] Stoffbeutel,stinkend[a] Stoffbeutel,Stinkender Stoffbeutel,4,1,0,1,0,0,False,69857,26110,1,3,1,0,0,0
2003311,klein[a] Bündel,klein[a] Bündel,Kleines Bündel,4,2,0,1,2,0,False,69858,26110,0,1,1,0,0,0
2003312,Flasche[p] Goldsirup,Flaschen[p]Goldsirup,Goldsirup,3,1,0,1,1,0,False,69858,20707,3140,1,1,0,0,1
2003313,Ortungskristall,Ortungskristalle,Ortungskristall,4,2,0,1,0,0,False,69859,21269,3140,1,1,0,0,0
2003314,streunend[a] Karfunkel,streunend[a] Karfunkel,Streunendes Karfunkel,4,2,0,1,2,0,False,69859,59544,0,1,1,0,0,0
2003315,flachsfarben[a] Tinktur,flachsfarben[a] Tinkturen,Flachsfarbene Tinktur,1,2,0,1,1,0,False,69860,20673,1,1,1,0,0,0
2003316,robust[a] Leinenbeutel,robust[a] Leinenbeutel,Robuster Leinenbeutel,4,1,0,1,0,0,False,69862,21610,1,1,1,0,0,0
2003317,Leinenbeutel[p] mit Irrtomate,Leinenbeutel[p] mit Irrtomate,Leinenbeutel mit Irrtomate,4,1,0,1,0,0,False,69862,26110,0,1,1,0,0,0
2003318,Familienportrait,Familienportraits,Familienportrait,4,2,0,1,2,0,False,69863,26179,0,1,1,0,0,0
2003319,Säckchen[p] mit Schwefelpulver,Säckchen[p] mit Schwefelpulver,Schwefelpulver,4,1,0,1,2,0,False,69866,22629,1276,1,1,1,0,4
2003320,Riesenapfel,Riesenäpfel,Riesenapfel,4,2,0,1,0,0,False,69866,25308,0,5,1,0,0,0
2003321,Phiole[p] Augentropfen,Phiolen[p] Augentropfen,Augentropfen,3,1,0,1,1,0,False,69867,20704,1,1,1,3,0,0
2003322,Soma-Kristall,Soma-Kristalle,Soma-Kristall,4,2,0,1,0,0,False,69870,20015,0,2,1,0,0,0
2003323,Schrift[p] „Aus den Chroniken des Aitiaskops“,Schriften[p] „Aus den Chroniken des Aitiaskops“,„Aus den Chroniken des Aitiaskops“,3,1,0,1,1,0,False,69871,26572,0,1,1,0,0,0
2003324,Schrift[p] „Aus den Chroniken des Aitiaskops II“,Schriften[p] „Aus den Chroniken des Aitiaskops II“,„Aus den Chroniken des Aitiaskops II“,3,1,0,1,1,0,False,69871,26572,0,1,1,0,0,0
2003325,Schrift[p] „Protokoll zur Planungssitzung der Arche“,Schriften[p] „Protokoll zur Planungssitzung der Arche“,„Protokoll zur Planungssitzung der Arche“,3,1,0,1,1,0,False,69871,26572,0,1,1,0,0,0
2003326,Anila-Herz,Anila-Herzen,Anila-Herz,7,1,0,1,2,0,False,69872,21293,0,1,1,0,0,0
2003327,Haufen[p] Silbersand,Haufen[p] Silbersand,Silbersand,2,1,0,1,0,0,False,70053,25990,0,2,1,0,0,0
2003328,Glückskarottensaat,Glückskarottensaaten,Glückskarottensaat,3,1,0,1,1,0,False,70055,27455,1,1,1,3,0,0
2003329,saftigsüß[a] Glückskarotte,saftigsüß[a] Glückskarotten,Saftigsüße Glückskarotte,3,1,0,1,1,0,False,70055,25207,0,2,1,0,0,0
2003330,Kommunikator-Bauteil,Kommunikator-Bauteile,Kommunikator-Bauteil,4,2,0,1,2,0,False,0,21015,0,99,1,0,0,0
2003331,zerstört[a] Prachtschwinge,zerstört[a] Prachtschwingen,Zerstörte Prachtschwinge,3,1,0,1,1,0,False,69891,20973,0,2,1,0,0,0
2003332,Bergkröten-Giftblase,Bergkröten-Giftblasen,Bergkröten-Giftblase,3,1,0,1,1,0,False,70018,22602,0,1,1,0,0,0
2003333,Kalkstein,Kalksteine,Kalkstein,4,2,0,1,0,0,False,70019,22615,0,3,1,0,0,0
2003334,gestärkt[a] Anala-Herz,gestärkt[a] Anala-Herzen,Gestärktes Anala-Herz,7,1,0,1,2,0,False,70022,21261,0,1,1,0,0,0
2003335,Soma-Herz,Soma-Herzen,Soma-Herz,7,1,0,1,2,0,False,70023,21266,0,2,1,0,0,0
2003336,Feder[p] des Elpisvogels,Federn[p] des Elpisvogels,Feder des Elpisvogels,3,1,0,1,1,0,False,69813,27266,0,1,1,0,0,0
2003337,tierisch[a] Frucht,tierisch[a] Früchte,Tierische Frucht,3,2,0,1,1,0,False,69814,25313,0,2,1,0,0,0
2003338,Fläschchen[p] Eisenhaut-Tinktur,Fläschchen[p] Eisenhaut-Tinktur,Eisenhaut-Tinktur,4,1,0,1,2,0,False,69814,20626,3140,1,1,0,0,0
2003339,Ätherseil,Ätherseile,Ätherseil,4,2,0,1,2,0,False,69816,20905,1,3,1,3,0,0
2003340,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2003341,Obstschale,Obstschalen,Obstschale,3,1,0,1,1,0,False,69817,25308,0,1,1,0,0,0
2003342,schwer[a] Ätherseil,schwer[a] Ätherseile,Schweres Ätherseil,4,2,0,1,2,0,False,69818,20905,1,3,1,1,0,0
2003343,gefesselt[a] Ophion,gefesselt[a] Ophions,Gefesselter Ophion,3,1,0,1,0,0,False,69818,22623,0,3,1,0,0,0
2003344,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2003345,Konzeptschrift,Konzeptschriften,Konzeptschrift,3,1,0,1,1,0,False,69820,20026,0,4,1,0,0,0
2003346,klein[a] rot[a] Frucht,klein[a] rot[a] Früchte,Kleine rote Frucht,3,2,0,1,1,0,False,69821,25310,0,3,1,0,0,0
2003347,Flakon[p] süßes Parfüm,Flakone[p] süßes Parfüm,Süßes Parfüm,4,1,0,1,0,0,False,69828,20626,3140,1,1,0,0,0
2003348,Äthersphäre,Äthersphären,Äthersphäre,3,1,0,1,1,0,False,69829,20006,0,2,1,0,0,0
2003349,Schriftrolle[p] mit Informationen über giftige Quallen,Schriftrollen[p] mit Informationen über giftige Quallen,Informationen über giftige Quallen,3,1,0,1,1,0,False,69830,26572,0,1,1,0,0,0
2003350,Schriftrolle[p] mit Informationen über Pflanzen mit giftigen Früchten,Schriftrollen[p] mit Informationen über Pflanzen mit giftigen Früchten,Informationen über Pflanzen mit giftigen Früchten,3,1,0,1,1,0,False,69830,26572,0,1,1,0,0,0
2003351,Schriftrolle[p] mit Informationen über den Morbol-Markgraf,Schriftrollen[p] mit Informationen über den Morbol-Markgraf,Informationen über den Morbol-Markgraf,3,1,0,1,1,0,False,69830,26572,0,1,1,0,0,0
2003352,fein[a] Ätherseil,fein[a] Ätherseile,Feines Ätherseil,4,2,0,1,0,0,False,69833,20905,1,4,1,3,0,0
2003353,flüchtig[a] Pflanze,flüchtig[a] Pflanzen,Flüchtige Pflanze,3,1,0,1,1,0,False,69833,25978,0,4,1,0,0,0
2003354,klein[a] Futterbeutel,klein[a] Futterbeutel,Kleiner Futterbeutel,4,2,0,1,0,0,False,69834,25977,0,4,1,0,0,0
2003355,Zephyrling[p] Nr. 72,Zephyrlinge[p] Nr. 72,Zephyrling Nr. 72,4,2,0,1,0,0,False,69834,59490,0,4,1,0,0,0
2003356,Bommelblume,Bommelblumen,Bommelblume,3,1,0,1,1,0,False,69835,21801,0,5,1,0,0,0
2003357,Wünschelkristall,Wünschelkristalle,Wünschelkristall,4,2,0,1,0,0,False,69836,20024,3140,1,1,0,0,0
2003358,Gameira-Blume,Gameira-Blumen,Gameira-Blume,3,1,0,1,1,0,False,69836,25543,0,1,1,0,0,0
2003359,gelb[a] Blume,gelb[a] Blumen,Gelbe Blume,3,1,0,1,1,0,False,69840,25512,0,1,1,0,0,0
2003360,Leitfaden[p] „Willkommen im Hyperboreia“,Leitfäden[p] „Willkommen im Hyperboreia“,Leitfaden „Willkommen im Hyperboreia“,4,2,0,1,0,0,False,69840,26170,0,1,1,0,0,0
2003361,Sprengkristall-Prototyp,Sprengkristall-Prototypen,Sprengkristall-Prototyp,4,1,0,1,0,0,False,69841,20001,1276,1,1,3,0,3
2003362,Erzprobe,Erzproben,Erzprobe,3,1,0,1,1,0,False,69841,21210,0,3,1,0,0,0
2003363,Speude Bradeos,Speude Bradeos,Speude Bradeos,3,1,0,1,0,0,False,69842,59775,0,1,1,0,0,0
2003364,knackig[a] Karotte,knackig[a] Karotten,Knackige Karotte,3,1,0,1,1,0,False,69846,25207,0,1,1,0,0,0
2003365,schlafend[a] Kreatur,schlafend[a] Kreaturen,Schlafende Kreatur,3,1,0,1,1,0,False,69851,59669,0,1,1,0,0,0
2003366,Fungusprobe,Fungusproben,Fungusprobe,3,2,0,1,1,0,False,69778,21664,0,1,1,0,0,0
2003367,synthetisch[a] Blitzkristall,synthetisch[a] Blitzkristalle,Synthetischer Blitzkristall,4,2,0,1,0,0,False,69780,20011,0,1,1,0,0,0
2003368,synthetisch[a] Windkristall,synthetisch[a] Windkristalle,Synthetischer Windkristall,4,2,0,1,0,0,False,69780,20010,0,1,1,0,0,0
2003369,leer[a] Fläschchen,leer[a] Fläschchen,Leeres Fläschchen,4,1,0,1,2,0,False,69784,20669,0,1,1,0,0,0
2003370,Fläschchen[p] Quellwasser,Fläschchen[p] Quellwasser,Fläschchen Quellwasser,4,1,0,1,2,0,False,69784,20668,1,1,1,3,0,0
2003371,erlegt[a] Daphnia,erlegt[a] Daphnias,Erlegte Daphnia,3,1,0,1,1,0,False,69786,25977,0,1,1,0,0,0
2003372,Mondwurz,Mondwurze,Mondwurz,2,2,0,1,0,0,False,69787,25993,0,1,1,0,0,0
2003373,Rotstachler,Rotstachler,Rotstachler,3,1,0,1,0,0,False,69787,25991,0,1,1,0,0,0
2003374,Glimmerschwämmchen,Glimmerschwämmchen,Glimmerschwämmchen,3,1,0,1,2,0,False,69787,25992,0,1,1,0,0,0
2003375,Kristallblume,Kristallblumen,Kristallblume,3,1,0,1,1,0,False,69790,22694,0,1,1,0,0,0
2003376,Manusya-Blume,Manusya-Blumen,Manusya-Blume,3,1,0,1,1,0,False,69799,25606,0,1,1,0,0,0
2003377,Mrga-Blume,Mrga-Blumen,Mrga-Blume,3,1,0,1,1,0,False,69799,25564,0,1,1,0,0,0
2003378,Vergaser,Vergaser,Vergaser,4,2,0,1,0,0,False,70035,20916,0,1,1,0,0,0
2003379,Brief,Briefe,Brief,4,2,0,1,0,0,False,70039,26181,0,1,1,0,0,0
2003380,galaktastisch[a] Kosmoanzug-Set,galaktastisch[a] Kosmoanzug-Sets,Galaktastisches Kosmoanzug-Set,4,1,0,1,2,0,False,70859,26111,0,3,1,0,0,0
2003381,mysteriös[a] Kiste,mysteriös[a] Kisten,Mysteriöse Kiste,3,1,0,1,1,0,False,70860,26108,0,1,1,0,0,0
2003382,gefesselt[a] Agavoides-Jungtier,gefesselt[a] Agavoides-Jungtiere,Gefesseltes Agavoides-Jungtier,4,2,0,1,2,0,False,69816,59747,0,3,1,0,0,0
2003383,Proviantbox[p] aus Metall,Proviantboxen[p] aus Metall,Proviantbox aus Metall,3,1,0,1,1,0,False,69797,24453,0,2,1,0,0,0
2003384,Daemirs Wundsalbe,Daemirs Wundsalben,Daemirs Wundsalbe,3,1,0,0,1,1,False,69798,20706,1,1,1,3,0,0
2003385,Nervengewebe,Nervengewebe,Nervengewebe,4,2,0,1,2,0,False,69889,29181,0,1,1,0,0,0
2003386,Seelenbändiger,Seelenbändiger,Seelenbändiger,4,2,0,1,0,0,False,69887,26103,1843,1,1,3,0,0
2003387,lethargisch[a] Ea,lethargisch[a] Eas,Lethargischer Ea,3,1,0,1,0,0,False,69887,26111,0,1,1,0,0,0
2003388,bewilligt[a] Konzept,bewilligt[a] Konzepte,Bewilligtes Konzept,4,2,0,1,2,0,False,69837,20026,0,2,1,0,0,0
2003389,Ätherseil,Ätherseile,Ätherseil,4,2,0,1,2,0,False,69847,20905,0,1,1,0,0,0
2003390,gefesselt[a] Charybdis,gefesselt[a] Charybdis,Gefesselter Charybdis,3,1,0,1,0,0,False,69847,22623,0,1,1,0,0,0
2003391,Ausgabe[p] von „Das Wunderwerk der Daemir“,Ausgaben[p] von „Das Wunderwerk der Daemir“,Das Wunderwerk der Daemir,3,1,0,1,1,0,False,70069,26162,0,1,1,0,0,0
2003392,Fläschchen[p] astralaspektierten Wassers,Fläschchen[p] astralaspektierten Wassers,Astralaspektiertes Wasser,4,1,0,1,2,0,False,70069,24454,0,1,1,0,0,0
2003393,Hipporaser-Handzettel,Hipporaser-Handzettel,Hipporaser-Handzettel,4,2,0,1,0,0,False,70087,26151,0,3,1,0,0,0
2003394,klein[a] Beutel,klein[a] Beutel,Kleiner Beutel,4,2,0,1,0,0,False,70088,26112,0,1,1,0,0,0
2003395,Sack[p] mit getrockneten Fischen,Säcke[p] mit getrockneten Fischen,Sack mit getrockneten Fischen,4,2,0,1,0,0,False,70088,25919,0,1,1,0,0,0
2003396,Holzkiste[p] von Naldiq & Vymelli,Holzkisten[p] von Naldiq & Vymelli,Holzkiste von Naldiq & Vymelli,3,1,0,1,1,0,False,70088,21003,0,1,1,0,0,0
2003397,kräftig[a] Manjusaka-Ranke,kräftig[a] Manjusaka-Ranken,Kräftige Manjusaka-Ranke,3,1,0,1,1,0,False,70089,21672,0,1,1,0,0,0
2003398,Abschrift[p] von „Die Macht der Zerstörung“,Abschriften[p] von „Die Macht der Zerstörung“,„Die Macht der Zerstörung“,3,2,0,1,1,0,False,70074,26156,0,1,1,0,0,0
2003399,Wasserflasche,Wasserflaschen,Wasserflasche,3,1,0,1,1,0,False,70075,24454,0,1,1,0,0,0
2003400,tiefgrün[a] Acht-Schätze-Blume,tiefgrün[a] Acht-Schätze-Blumen,Tiefgrüne Acht-Schätze-Blume,3,1,0,1,1,0,False,70091,25992,0,3,1,0,0,0
2003401,Flusspferdseife,Flusspferdseifen,Flusspferdseife,3,1,0,1,1,0,False,70102,22609,1,1,1,3,0,0
2003402,Bündel[p] frischen Wassergrases,Bündel[p] frischen Wassergrases,Frisches Wassergras,4,2,0,1,2,0,False,70103,25034,0,3,1,0,0,0
2003403,verdorben[a] Fleischstück,verdorben[a] Fleischstücke,Verdorbenes Fleischstück,4,2,0,1,2,0,False,70105,24353,1,1,1,3,0,0
2003404,Schuppe[p] eines uralten Pisacas,Schuppen[p] eines uralten Pisacas,Schuppe eines uralten Pisacas,3,1,0,1,1,0,False,70105,22262,0,1,1,0,0,0
2003405,Gallenerz-Messer,Gallenerz-Messer,Gallenerz-Messer,4,2,0,1,2,0,False,70106,33801,1,1,1,3,0,0
2003406,Eimer[p] Riesenbaum-Harz,Eimer[p] Riesenbaum-Harz,Riesenbaum-Harz,3,4,0,2,0,0,False,70106,22637,0,3,1,0,0,0
2003407,Daemir-Sprengkugel,Daemir-Sprengkugeln,Daemir-Sprengkugel,3,1,0,1,1,0,False,70107,26015,1276,1,1,3,0,3
2003408,Ksiroda-Tonstein,Ksiroda-Tonsteine,Ksiroda-Tonstein,4,2,0,1,0,0,False,70107,21455,0,1,1,0,0,0
2003409,Odqan-Splitter,Odqan-Splitter,Odqan-Splitter,4,2,0,1,0,0,False,70108,25978,0,2,1,0,0,0
2003410,Moosbeutel,Moosbeutel,Moosbeutel,4,2,0,1,0,0,False,70109,22801,0,3,1,0,0,0
2003411,Beutel[p] mit eingesammelten Schulden,Beutel[p] mit eingesammelten Schulden,Eingsammelte Schulden,4,2,0,1,0,0,False,70110,26111,0,2,1,0,0,0
2003412,nass[a] Gepäckstück,nass[a] Gepäckstücke,Nasses Gepäckstück,4,2,0,1,2,0,False,70112,26108,0,3,1,0,0,0
2003413,duftend[a] Fisch,duftend[a] Fische,Duftender Fisch,4,2,0,1,0,0,False,70114,26110,0,1,1,0,0,0
2003414,Bein[p] einer Akyaali-Krabbe,Beine[p] einer Akyaali-Krabbe,Bein einer Akyaali-Krabbe,4,2,0,1,2,0,False,70114,22261,0,2,1,0,0,0
2003415,Jutesack[p] mit Hamsa-Eiern,Jutesäcke[p] mit Hamsa-Eiern,Hamsa-Eier,4,2,0,1,0,0,False,70094,25919,0,1,1,0,0,0
2003416,rot[a] Meeresblume,rot[a] Meeresblumen,Rote Meeresblume,3,1,0,1,1,0,False,70096,28404,0,2,1,0,0,0
2003417,Proviantbox[p] aus Metall,Proviantboxen[p] aus Metall,Proviantbox aus Metall,3,1,0,1,1,0,False,70097,24453,0,2,1,0,0,0
2003418,Amrafrucht,Amrafrüchte,Amrafrucht,3,2,0,1,1,0,False,70097,25325,0,2,1,0,0,0
