#,Model,NpcYell,Unknown0,Unknown1,ResidentMotionType
808.68,2092,0,0,5,0
808.69,2193,0,0,5,0
808.70,0,0,0,0,0
809.0,18124,0,0,1,0
809.1,18125,0,0,1,0
809.2,548,0,0,8,0
809.3,549,0,0,8,0
809.4,41279,1409,0,3,0
809.5,41281,480,0,3,0
809.6,41276,480,0,3,0
809.7,41284,480,0,3,0
809.8,41285,480,0,3,0
809.9,41287,480,0,3,0
809.10,41289,480,0,3,0
809.11,41292,480,0,3,0
809.12,41293,480,0,3,0
809.13,41294,1506,0,3,0
809.14,41295,1197,0,3,0
809.15,41296,4137,0,3,0
809.16,41297,1409,0,3,0
809.17,41298,1409,0,3,0
809.18,41299,1409,0,3,0
809.19,41300,1409,0,3,0
809.20,41301,1409,0,3,0
809.21,599,0,0,2,0
809.22,600,0,0,2,0
809.23,601,0,0,2,0
809.24,288,0,0,9,0
809.25,289,0,0,9,0
809.26,2372,0,0,5,0
809.27,2373,0,0,5,0
810.0,18129,0,0,1,0
810.1,18130,0,0,1,0
810.2,18131,0,0,1,0
810.3,41367,4409,0,3,0
810.4,41368,4409,0,3,0
810.5,41369,4409,0,3,0
810.6,41370,4409,0,3,0
810.7,41371,480,0,3,0
810.8,41372,4409,0,3,0
810.9,41374,480,0,3,0
810.10,41375,4409,0,3,0
810.11,41377,480,0,3,0
810.12,41379,480,0,3,0
810.13,41380,4409,0,3,0
810.14,41397,480,0,3,0
810.15,42032,480,0,3,0
810.16,42033,480,0,3,0
810.17,42034,480,0,3,0
810.18,42035,480,0,3,0
810.19,41378,4409,0,3,0
810.20,7740,4409,0,4,0
810.21,7750,4409,0,4,0
810.22,616,0,0,2,0
810.23,614,0,0,2,0
810.24,188,0,0,2,0
810.25,615,0,0,2,0
810.26,422,0,0,2,0
811.0,18151,0,0,1,0
811.1,18152,0,0,1,0
811.2,18153,0,0,1,0
811.3,18154,0,0,1,0
811.4,41522,480,0,3,0
811.5,43292,480,0,3,0
811.6,41520,4370,0,3,0
811.7,41521,4370,0,3,0
811.8,43285,4370,0,3,0
811.9,183,0,0,2,0
811.10,145,0,0,2,0
811.11,1,0,0,2,0
811.12,2417,0,0,5,0
811.13,2418,0,0,5,0
811.14,2419,0,0,5,0
811.15,328,0,0,9,0
811.16,329,0,0,9,0
811.17,330,0,0,9,0
811.18,331,0,0,9,0
811.19,332,0,0,9,0
811.20,333,0,0,9,0
811.21,1,0,0,9,0
811.22,593,0,0,6,0
811.23,594,0,0,6,0
811.24,585,0,0,6,0
811.25,12234,1860,0,4,0
811.26,2014526,0,0,10,0
811.27,2014527,0,0,10,0
811.28,2014528,0,0,10,0
811.29,2014520,0,0,10,0
811.30,2014521,0,0,10,0
811.31,2014522,0,0,10,0
812.0,18229,0,0,1,0
812.1,41972,1872,0,3,0
812.2,41973,1872,0,3,0
812.3,41975,1872,0,3,0
812.4,41977,1872,0,3,0
812.5,41979,1872,0,3,0
812.6,41983,1872,0,3,0
812.7,41987,1872,0,3,0
812.8,41991,1872,0,3,0
812.9,41974,480,0,3,0
812.10,41976,480,0,3,0
812.11,41978,480,0,3,0
812.12,41980,480,0,3,0
812.13,41981,480,0,3,0
812.14,41982,480,0,3,0
812.15,41984,480,0,3,0
812.16,41985,480,0,3,0
812.17,41986,480,0,3,0
812.18,41988,480,0,3,0
812.19,41992,480,0,3,0
812.20,181,0,0,2,0
812.21,583,0,0,2,0
812.22,183,0,0,2,0
812.23,285,0,0,2,0
812.24,327,0,0,2,0
812.25,2481,0,0,5,0
812.26,0,0,0,0,0
813.0,18231,0,0,1,0
813.1,41996,1875,0,3,0
813.2,41997,1875,0,3,0
813.3,41998,1875,0,3,0
813.4,41999,1875,0,3,0
813.5,42002,1875,0,3,0
813.6,42004,1875,0,3,0
813.7,42006,1875,0,3,0
813.8,42008,1875,0,3,0
813.9,42010,1875,0,3,0
813.10,42012,1875,0,3,0
813.11,42013,1875,0,3,0
813.12,42014,1875,0,3,0
813.13,42017,1875,0,3,0
813.14,42000,480,0,3,0
813.15,42001,480,0,3,0
813.16,42003,480,0,3,0
813.17,42007,480,0,3,0
813.18,42009,480,0,3,0
813.19,42011,480,0,3,0
813.20,42018,480,0,3,0
813.21,181,0,0,2,0
813.22,194,0,0,2,0
813.23,285,0,0,2,0
813.24,218,0,0,5,0
813.25,2463,0,0,5,0
813.26,0,0,0,0,0
814.0,18180,0,0,1,0
814.1,18181,0,0,1,0
814.2,18182,0,0,1,0
814.3,18183,0,0,1,0
814.4,18364,0,0,1,0
814.5,41676,4544,0,3,0
814.6,41677,4544,0,3,0
814.7,41678,4545,0,3,0
814.8,41679,4544,0,3,0
814.9,41680,4545,0,3,0
814.10,41682,4508,0,3,0
814.11,41683,4545,0,3,0
814.12,41685,4545,0,3,0
814.13,41693,4545,0,3,0
814.14,43148,4544,0,3,0
814.15,4561,4545,0,4,0
814.16,626,0,0,2,0
814.17,183,0,0,2,0
814.18,145,0,0,2,0
814.19,626,0,0,2,0
814.20,3,0,0,2,0
814.21,41687,480,0,3,0
814.22,41688,480,0,3,0
814.23,43151,480,0,3,0
814.24,0,0,0,0,0
814.25,0,0,0,0,0
815.0,18121,0,0,1,0
815.1,2014460,0,0,10,0
815.2,2014543,0,0,10,0
815.3,1,0,0,9,0
815.4,4,0,0,2,0
815.5,1,0,0,2,0
815.6,2,0,0,2,0
815.7,3,0,0,2,0
815.8,107,0,0,2,0
815.9,2411,0,0,5,0
815.10,18122,0,0,1,0
815.11,18123,0,0,1,0
815.12,0,0,0,0,0
815.13,0,0,0,0,0
815.14,0,0,0,0,0
815.15,0,0,0,0,0
815.16,0,0,0,0,0
816.0,18116,0,0,1,0
816.1,18117,0,0,1,0
816.2,18118,0,0,1,0
816.3,18119,0,0,1,0
816.4,18120,0,0,1,0
816.5,2014448,0,0,10,0
816.6,2014449,0,0,10,0
816.7,308,0,0,9,0
816.8,41315,4349,0,3,0
816.9,41316,4349,0,3,0
816.10,41317,4349,0,3,0
816.11,41315,4350,0,3,0
816.12,41316,4350,0,3,0
816.13,41317,4350,0,3,0
816.14,41315,4351,0,3,0
816.15,41316,4351,0,3,0
816.16,41317,4351,0,3,0
816.17,4561,2807,0,4,0
816.18,4574,2807,0,4,0
816.19,182,0,0,2,0
816.20,184,0,0,2,0
816.21,7750,2807,0,4,0
817.0,29069,1860,0,3,1
817.1,29083,1860,0,3,3
817.2,29097,1860,0,3,8
817.3,29130,1860,0,3,41
817.4,29131,1860,0,3,41
817.5,29485,1860,0,3,2
817.6,29497,1860,0,3,4
817.7,29498,1860,0,3,4
817.8,29515,1860,0,3,6
817.9,29516,1860,0,3,6
817.10,29537,1860,0,3,39
817.11,29553,1860,0,3,46
817.12,39190,1860,0,3,50
817.13,29401,1860,0,3,5
817.14,29415,1860,0,3,7
817.15,29432,1860,0,3,42
817.16,29662,1860,0,3,11
817.17,29673,1860,0,3,12
817.18,29678,1860,0,3,12
817.19,41498,1860,0,3,40
817.20,39215,1860,0,3,51
817.21,29230,1860,0,3,10
817.22,41502,1860,0,3,12
817.23,29255,1860,0,3,9
817.24,29266,1860,0,3,47
817.25,29267,1860,0,3,47
817.26,29092,1860,0,3,8
817.27,29123,1860,0,3,41
817.28,29229,1860,0,3,10
817.29,29532,1860,0,3,39
817.30,41506,1860,0,3,9
817.31,41507,1860,0,3,9
817.32,0,0,0,0,0
818.0,18011,0,0,1,0
818.1,18023,0,0,1,0
818.2,18032,0,0,1,0
818.3,18033,0,0,1,0
818.4,18034,0,0,1,0
818.5,18037,0,0,1,0
818.6,18038,0,0,1,0
818.7,18091,0,0,1,0
818.8,18092,0,0,1,0
818.9,18093,0,0,1,0
818.10,18094,0,0,1,0
818.11,18095,0,0,1,0
818.12,18096,0,0,1,0
818.13,18108,0,0,1,0
818.14,18138,0,0,1,0
818.15,18234,0,0,1,0
818.16,40896,4284,0,3,0
818.17,40898,4153,0,3,0
818.18,40900,142,0,3,0
818.19,40901,136,0,3,0
818.20,40904,574,0,3,0
818.21,40905,1473,0,3,0
818.22,40906,1473,0,3,0
818.23,40907,1473,0,3,0
818.24,40908,1473,0,3,0
818.25,40910,480,0,3,0
818.26,40912,4358,0,3,0
818.27,40914,480,0,3,0
818.28,40917,4358,0,3,0
818.29,40918,480,0,3,0
818.30,40920,480,0,3,0
818.31,40924,0,1555,3,0
818.32,40925,480,0,3,0
818.33,40926,4373,0,3,0
818.34,40927,480,0,3,0
818.35,40928,4373,0,3,0
818.36,40929,4373,0,3,0
818.37,40932,480,0,3,0
818.38,41787,1338,0,3,0
818.39,41958,1338,0,3,0
818.40,41959,1338,0,3,0
818.41,41961,0,1342,3,0
818.42,41963,0,1340,3,0
818.43,42026,480,0,3,0
818.44,919,0,1555,4,0
818.45,7750,0,1555,4,0
818.46,7750,432,0,4,0
818.47,873,0,1555,4,0
818.48,695,0,1555,4,0
818.49,4989,0,1555,4,0
818.50,936,0,1309,4,0
818.51,729,0,1555,4,0
818.52,34,0,1309,4,0
818.53,738,0,1555,4,0
818.54,182,0,0,2,0
818.55,181,0,0,2,0
818.56,185,0,0,2,0
818.57,348,0,0,2,0
818.58,152,0,0,2,0
818.59,445,0,0,2,0
818.60,237,0,0,2,0
818.61,161,0,0,6,0
818.62,375,0,0,6,0
818.63,84,0,0,9,0
818.64,17,0,0,9,0
818.65,45,0,0,9,0
818.66,56,0,0,9,0
818.67,2279,0,0,5,0
818.68,2288,0,0,5,0
818.69,2289,0,0,5,0
818.70,0,0,0,0,0
818.71,0,0,0,0,0
818.72,0,0,0,0,0
818.73,0,0,0,0,0
818.74,0,0,0,0,0
818.75,0,0,0,0,0
819.1,181,0,0,2,0
819.2,306,0,0,2,0
819.3,182,0,0,2,0
819.4,0,0,0,0,0
819.5,0,0,0,0,0
819.6,0,0,0,0,0
819.7,0,0,0,0,0
819.8,0,0,0,0,0
819.9,0,0,0,0,0
819.10,0,0,0,0,0
820.1,18210,0,0,1,0
820.2,18211,0,0,1,0
820.3,18212,0,0,1,0
820.4,18213,0,0,1,0
820.5,18214,0,0,1,0
820.6,18226,0,0,1,0
820.7,41835,4398,0,3,0
820.8,43296,4398,0,3,0
820.9,41841,4398,0,3,0
820.10,41842,4398,0,3,0
820.11,41843,4398,0,3,0
820.12,41844,4398,0,3,0
820.13,41845,4398,0,3,0
820.14,41846,4398,0,3,0
820.15,41847,4398,0,3,0
820.16,41861,4470,0,3,0
820.17,41868,480,0,3,0
820.18,41950,4398,0,3,0
820.19,41951,4398,0,3,0
820.20,43299,4398,0,3,0
820.21,43300,4398,0,3,0
820.22,43301,4398,0,3,0
820.23,43317,480,0,3,0
820.24,41851,4398,0,3,0
820.25,4561,4398,0,4,0
820.26,4562,4458,0,4,0
820.27,4573,4458,0,4,0
820.28,4561,4458,0,4,0
820.29,4580,4458,0,4,0
820.30,4562,4459,0,4,0
820.31,4573,4459,0,4,0
820.32,4561,4459,0,4,0
820.33,4580,4459,0,4,0
820.34,4562,4470,0,4,0
820.35,4562,4398,0,4,0
820.36,210,4398,0,4,0
820.37,211,4398,0,4,0
820.38,3604,4398,0,4,0
820.39,5896,4398,0,4,0
820.40,6847,4398,0,4,0
820.41,3212,4398,0,4,0
820.42,4574,4458,0,4,0
820.43,4575,4459,0,4,0
820.44,2,0,0,2,0
820.45,5,0,0,2,0
820.46,598,0,0,6,0
820.47,139,0,0,6,0
820.48,62,0,0,6,0
820.49,376,0,0,6,0
820.50,316,0,0,6,0
820.51,2511,0,0,5,0
820.52,2512,0,0,5,0
820.53,2425,0,0,5,0
820.54,2454,0,0,5,0
820.55,2455,0,0,5,0
820.56,0,0,0,0,0
820.57,0,0,0,0,0
820.58,0,0,0,0,0
820.59,0,0,0,0,0
820.60,0,0,0,0,0
821.1,18215,0,0,1,0
821.2,18216,0,0,1,0
821.3,18217,0,0,1,0
821.4,18218,0,0,1,0
821.5,18219,0,0,1,0
821.6,18220,0,0,1,0
821.7,18221,0,0,1,0
821.8,18222,0,0,1,0
821.9,18223,0,0,1,0
821.10,18224,0,0,1,0
821.11,18225,0,0,1,0
821.12,18261,0,0,1,0
821.13,18262,0,0,1,0
821.14,18354,0,0,1,0
821.15,18355,0,0,1,0
821.16,18542,0,0,1,0
821.17,18543,0,0,1,0
821.18,41871,4398,0,3,0
821.19,43297,4398,0,3,0
821.20,43298,4398,0,3,0
821.21,43305,4398,0,3,0
821.22,43306,4398,0,3,0
821.23,43307,4398,0,3,0
821.24,41880,4398,0,3,0
821.25,41881,4398,0,3,0
821.26,41882,4398,0,3,0
821.27,41912,480,0,3,0
821.28,41916,4398,0,3,0
821.29,41917,4398,0,3,0
821.30,41922,4398,0,3,0
821.31,41923,4398,0,3,0
821.32,41969,4398,0,3,0
821.33,42085,4399,0,3,0
821.34,42103,4399,0,3,0
821.35,42104,4399,0,3,0
821.36,42145,4399,0,3,0
821.37,42146,4399,0,3,0
821.38,42083,4471,0,3,0
821.39,42084,4471,0,3,0
821.40,42828,4399,0,3,0
821.41,42141,4399,0,3,0
821.42,43137,4477,0,3,0
821.43,43138,4478,0,3,0
821.44,41927,4398,0,3,0
821.45,4561,4398,0,4,0
821.46,4562,4458,0,4,0
821.47,4573,4458,0,4,0
821.48,4561,4458,0,4,0
821.49,4562,4459,0,4,0
821.50,4573,4459,0,4,0
821.51,4561,4459,0,4,0
821.52,4562,4470,0,4,0
821.53,4562,4398,0,4,0
821.54,210,4398,0,4,0
821.55,211,4398,0,4,0
821.56,3604,4398,0,4,0
821.57,5896,4398,0,4,0
821.58,6847,4398,0,4,0
821.59,3212,4398,0,4,0
821.60,4574,4458,0,4,0
821.61,4575,4459,0,4,0
821.62,132,4398,0,4,0
821.63,134,4398,0,4,0
821.64,132,4399,0,4,0
821.65,134,4399,0,4,0
821.66,7780,4471,0,4,0
821.67,7782,4471,0,4,0
821.68,4576,4458,0,4,0
821.69,4577,4458,0,4,0
821.70,4578,4459,0,4,0
821.71,4579,4459,0,4,0
821.72,4578,4398,0,4,0
821.73,4561,4399,0,4,0
821.74,12399,1860,0,4,0
821.75,12403,1860,0,4,0
821.76,2462,0,0,5,0
821.77,2511,0,0,5,0
821.78,2512,0,0,5,0
821.79,2425,0,0,5,0
821.80,2426,0,0,5,0
821.81,2427,0,0,5,0
821.82,2454,0,0,5,0
821.83,2455,0,0,5,0
821.84,636,0,0,2,0
821.85,637,0,0,2,0
821.86,2,0,0,2,0
821.87,5,0,0,2,0
821.88,455,0,0,2,0
821.89,335,0,0,2,0
821.90,107,0,0,2,0
821.91,219,0,0,2,0
821.92,188,0,0,2,0
821.93,120,0,0,2,0
821.94,630,0,0,2,0
821.95,220,0,0,2,0
821.96,336,0,0,2,0
821.97,120,0,0,2,0
821.98,501,0,0,6,0
821.99,502,0,0,6,0
821.100,598,0,0,6,0
821.101,23,0,0,6,0
821.102,93,0,0,6,0
821.103,234,0,0,6,0
821.104,335,0,0,9,0
821.105,336,0,0,9,0
821.106,84,0,0,9,0
821.107,0,0,0,0,0
821.108,0,0,0,0,0
821.109,0,0,0,0,0
821.110,0,0,0,0,0
822.0,18330,0,0,1,0
822.1,18331,0,0,1,0
822.2,18332,0,0,1,0
822.3,18333,0,0,1,0
822.4,18334,0,0,1,0
822.5,4561,670,0,4,0
822.6,4572,4481,0,4,0
822.7,4564,4502,0,4,0
822.8,9461,4481,0,4,0
822.9,42581,670,0,3,0
822.10,42583,670,0,3,0
822.11,42585,4502,0,3,0
822.12,588,0,0,6,0
822.13,589,0,0,6,0
822.14,464,0,0,6,0
822.15,305,0,0,6,0
822.16,139,0,0,6,0
822.17,626,0,0,2,0
822.18,2433,0,0,5,0
822.19,2434,0,0,5,0
822.20,2435,0,0,5,0
822.21,2436,0,0,5,0
822.22,2437,0,0,5,0
822.23,2438,0,0,5,0
822.24,2439,0,0,5,0
822.25,2440,0,0,5,0
822.26,2441,0,0,5,0
822.27,2442,0,0,5,0
822.28,42580,4429,0,3,0
822.29,42591,4429,0,3,0
822.30,42595,4429,0,3,0
822.31,42596,4429,0,3,0
822.32,42606,480,0,3,0
822.33,2432,0,0,5,0
822.34,2531,0,0,5,0
822.35,2532,0,0,5,0
822.36,324,0,0,9,0
822.37,320,0,0,9,0
822.38,319,0,0,9,0
822.39,0,0,0,0,0
822.40,0,0,0,0,0
823.0,18336,0,0,1,0
823.1,18337,0,0,1,0
823.2,18338,0,0,1,0
823.3,18339,0,0,1,0
823.4,18340,0,0,1,0
823.5,18341,0,0,1,0
823.6,18342,0,0,1,0
823.7,18343,0,0,1,0
823.8,18344,0,0,1,0
823.9,18345,0,0,1,0
823.10,18346,0,0,1,0
823.11,18347,0,0,1,0
823.12,18348,0,0,1,0
823.13,4561,208,0,4,0
823.14,4561,4425,0,4,0
823.15,4561,4428,0,4,0
823.16,4561,4106,0,4,0
823.17,4561,4372,0,4,0
823.18,4561,4509,0,4,0
823.19,4561,670,0,4,0
823.20,4572,4481,0,4,0
823.21,4564,4502,0,4,0
823.22,4561,145,0,4,0
823.23,4562,18,0,4,0
823.24,7740,208,0,4,0
823.25,9461,4481,0,4,0
823.26,4580,670,0,4,0
823.27,235,0,0,2,0
823.28,626,0,0,2,0
823.29,2432,0,0,5,0
823.30,2433,0,0,5,0
823.31,2434,0,0,5,0
823.32,2443,0,0,5,0
823.33,2444,0,0,5,0
823.34,2445,0,0,5,0
823.35,2446,0,0,5,0
823.36,2447,0,0,5,0
823.37,2448,0,0,5,0
823.38,2449,0,0,5,0
823.39,2450,0,0,5,0
823.40,2451,0,0,5,0
823.41,2467,0,0,5,0
823.42,2495,0,0,5,0
823.43,602,0,0,6,0
823.44,23,0,0,6,0
823.45,189,0,0,6,0
823.46,37834,4429,0,3,0
823.47,42616,4429,0,3,0
823.48,42636,4429,0,3,0
823.49,42641,4429,0,3,0
823.50,42642,4429,0,3,0
823.51,42648,4429,0,3,0
823.52,42595,4429,0,3,0
823.53,42630,4502,0,3,0
823.54,42617,670,0,3,0
823.55,42619,670,0,3,0
823.56,42620,670,0,3,0
823.57,42628,145,0,3,0
823.58,42629,18,0,3,0
823.59,2468,0,0,5,0
823.60,2469,0,0,5,0
823.61,42646,480,0,3,0
823.62,42652,480,0,3,0
823.63,42639,480,0,3,0
823.64,42640,480,0,3,0
823.65,42653,480,0,3,0
823.66,42654,480,0,3,0
823.67,42658,480,0,3,0
823.68,42676,480,0,3,0
823.69,42680,480,0,3,0
823.70,42681,480,0,3,0
823.71,42683,480,0,3,0
823.72,2531,0,0,5,0
823.73,2532,0,0,5,0
823.74,324,0,0,9,0
823.75,320,0,0,9,0
823.76,319,0,0,9,0
823.77,2014609,0,0,10,0
823.78,2014610,0,0,10,0
823.79,42671,4106,0,3,0
823.80,2435,0,0,5,0
824.0,18141,0,0,1,0
824.1,18142,0,0,1,0
824.2,18143,0,0,1,0
824.3,18144,0,0,1,0
824.4,2428,0,0,5,0
824.5,2429,0,0,5,0
824.6,311,0,0,9,0
824.7,312,0,0,9,0
824.8,41406,4466,0,3,0
824.9,41408,4466,0,3,0
824.10,41402,480,0,3,0
824.11,41403,480,0,3,0
824.12,0,0,0,0,0
824.13,0,0,0,0,0
824.14,0,0,0,0,0
824.15,0,0,0,0,0
825.0,302,0,0,9,0
825.1,303,0,0,9,0
825.2,304,0,0,9,0
825.3,305,0,0,9,0
825.4,306,0,0,9,0
825.5,181,0,0,2,0
825.6,188,0,0,2,0
825.7,0,0,0,0,0
825.8,0,0,0,0,0
825.9,0,0,0,0,0
825.10,0,0,0,0,0
826.0,181,0,0,2,0
826.1,182,0,0,2,0
826.2,183,0,0,2,0
826.3,111,0,0,2,0
826.4,218,0,0,2,0
826.5,29808,2334,0,3,0
826.6,29810,3074,0,3,0
826.7,964,0,0,5,0
827.0,18186,0,0,1,0
827.1,18187,0,0,1,0
827.2,18188,0,0,1,0
827.3,18189,0,0,1,0
827.4,41702,480,0,3,0
827.5,41703,480,0,3,0
827.6,41704,480,0,3,0
827.7,41707,480,0,3,0
827.8,41709,480,0,3,0
827.9,41711,480,0,3,0
827.10,41713,480,0,3,0
827.11,41717,480,0,3,0
827.12,41720,480,0,3,0
827.13,41725,480,0,3,0
827.14,41726,480,0,3,0
827.15,41731,480,0,3,0
827.16,41732,480,0,3,0
827.17,41733,480,0,3,0
827.18,41736,480,0,3,0
827.19,41743,1094,0,3,0
827.20,41812,480,0,3,0
827.21,43033,480,0,3,0
827.22,43034,480,0,3,0
827.23,43035,480,0,3,0
827.24,43293,480,0,3,0
827.25,43294,480,0,3,0
827.26,43295,480,0,3,0
827.27,643,0,0,2,0
827.28,634,0,0,2,0
827.29,635,0,0,2,0
827.30,85,0,0,2,0
827.31,229,0,0,2,0
827.32,574,0,0,6,0
827.33,575,0,0,6,0
827.34,497,0,0,6,0
827.35,2014581,0,0,10,0
827.36,2014582,0,0,10,0
827.37,2014583,0,0,10,0
827.38,2452,0,0,5,0
827.39,2453,0,0,5,0
827.40,0,0,0,0,0
828.0,18310,0,0,1,0
828.1,18311,0,0,1,0
828.2,18312,0,0,1,0
828.3,18452,0,0,1,0
828.4,18454,0,0,1,0
828.5,18315,0,0,1,0
828.6,18316,0,0,1,0
828.7,42423,4464,0,3,0
828.8,42424,4464,0,3,0
828.9,42425,4464,0,3,0
828.10,42426,4464,0,3,0
828.11,42427,4464,0,3,0
828.12,42432,4510,0,3,0
828.13,42471,4464,0,3,0
828.14,42475,4464,0,3,0
828.15,42476,4464,0,3,0
828.16,42486,4464,0,3,0
828.17,42487,4464,0,3,0
828.18,42444,480,0,3,0
828.19,42500,480,0,3,0
828.20,42503,480,0,3,0
828.21,42421,4464,0,3,0
828.22,42428,4464,0,3,0
828.23,42472,480,0,3,0
828.24,42448,4514,0,3,0
828.25,42451,480,0,3,0
828.26,42452,480,0,3,0
828.27,42490,4464,0,3,0
828.28,42491,4464,0,3,0
828.29,42492,4464,0,3,0
828.30,42465,1079,0,3,0
828.31,42466,1078,0,3,0
828.32,9451,4510,0,4,0
828.33,4562,4514,0,4,0
828.34,9470,4585,0,4,0
828.35,7740,4510,0,4,0
828.36,7740,4514,0,4,0
828.37,7740,1079,0,4,0
828.38,467,0,0,2,0
828.39,129,0,0,2,0
828.40,203,0,0,2,0
828.41,631,0,0,2,0
828.42,632,0,0,2,0
828.43,317,0,0,6,0
828.44,471,0,0,6,0
828.45,2014636,0,0,10,0
828.46,2014637,0,0,10,0
828.47,2308,0,0,5,0
828.48,2498,0,0,5,0
828.49,2499,0,0,5,0
828.50,43453,4464,0,3,0
828.51,18317,0,0,1,0
828.52,0,0,0,0,0
828.53,0,0,0,0,0
828.54,0,0,0,0,0
828.55,0,0,0,0,0
829.0,14708,0,0,1,0
829.1,14710,0,0,1,0
829.2,14730,0,0,1,0
829.3,14786,0,0,1,0
829.4,14809,0,0,1,0
829.5,30060,4367,0,3,0
829.6,30063,4367,0,3,0
829.7,30180,480,0,3,0
829.8,30210,480,0,3,0
829.9,30228,480,0,3,0
829.10,30229,480,0,3,0
829.11,30230,480,0,3,0
829.12,30264,4367,0,3,0
829.13,30343,480,0,3,0
829.14,30416,4367,0,3,0
829.15,30419,4367,0,3,0
829.16,30613,4367,0,3,0
829.17,30614,4367,0,3,0
829.18,30616,4367,0,3,0
829.19,30617,382,0,3,0
829.20,30657,4367,0,3,0
829.21,30695,4367,0,3,0
829.22,30696,4367,0,3,0
829.23,30704,480,0,3,0
829.24,30705,4367,0,3,0
829.25,37823,825,0,3,0
829.26,30061,4367,0,3,0
829.27,30062,4367,0,3,0
829.28,4573,4367,0,4,0
829.29,9471,4582,0,4,0
829.30,650,0,0,2,0
829.31,633,0,0,2,0
829.32,188,0,0,2,0
829.33,218,0,0,6,0
829.34,23,0,0,6,0
829.35,2461,0,0,5,0
829.36,2423,0,0,5,0
829.37,127,0,0,5,0
829.38,8,0,0,9,0
829.39,2014545,0,0,10,0
829.40,2014546,0,0,10,0
829.41,2014547,0,0,10,0
829.42,2014548,0,0,10,0
829.43,0,0,0,0,0
829.44,0,0,0,0,0
829.45,0,0,0,0,0
829.46,0,0,0,0,0
829.47,0,0,0,0,0
829.48,0,0,0,0,0
829.49,0,0,0,0,0
829.50,0,0,0,0,0
830.0,18147,0,0,1,0
830.1,18148,0,0,1,0
830.2,18149,0,0,1,0
830.3,18150,0,0,1,0
830.4,41399,4313,0,3,0
830.5,41537,4313,0,3,0
830.6,41538,4313,0,3,0
830.7,41540,480,0,3,0
830.8,41542,480,0,3,0
830.9,41543,4313,0,3,0
830.10,41544,480,0,3,0
830.11,41545,480,0,3,0
830.12,41547,4313,0,3,0
830.13,41548,4313,0,3,0
830.14,41549,480,0,3,0
830.15,41550,480,0,3,0
830.16,41552,480,0,3,0
830.17,41553,480,0,3,0
830.18,41555,480,0,3,0
830.19,41556,480,0,3,0
830.20,41558,4483,0,3,0
830.21,41559,480,0,3,0
830.22,41560,480,0,3,0
830.23,41561,480,0,3,0
830.24,41564,480,0,3,0
830.25,41565,480,0,3,0
830.26,41567,4449,0,3,0
830.27,41569,4451,0,3,0
830.28,41570,4451,0,3,0
830.29,41571,4451,0,3,0
830.30,41574,480,0,3,0
830.31,4564,4449,0,4,0
830.32,4576,4449,0,4,0
830.33,345,0,0,6,0
830.34,573,0,0,6,0
830.35,100,0,0,6,0
830.36,2387,0,0,5,0
830.37,2388,0,0,5,0
830.38,2014608,0,0,10,0
830.39,2001360,0,0,10,0
830.40,2001361,0,0,10,0
830.41,2001362,0,0,10,0
831.0,2014584,0,0,10,0
831.1,2014585,0,0,10,0
831.2,18328,0,0,1,0
831.3,42046,480,0,3,0
831.4,8493,1860,0,4,0
831.5,8494,1860,0,4,0
831.6,42050,480,0,3,0
831.7,42051,480,0,3,0
831.8,0,0,0,0,0
832.0,2014584,0,0,10,0
832.1,2014585,0,0,10,0
832.2,42049,480,0,3,0
832.3,2457,0,0,5,0
832.4,18327,0,0,1,0
832.5,18369,0,0,1,0
832.6,18479,0,0,1,0
832.7,18480,0,0,1,0
832.8,18235,0,0,1,0
832.9,18237,0,0,1,0
832.10,18238,0,0,1,0
832.11,18239,0,0,1,0
832.12,18240,0,0,1,0
832.13,42536,1298,0,3,0
832.14,42537,1299,0,3,0
832.15,129,0,0,9,0
832.16,130,0,0,9,0
832.17,100,0,0,6,0
832.18,42050,480,0,3,0
832.19,42051,480,0,3,0
832.20,0,0,0,0,0
833.0,2014578,0,0,10,0
833.1,2014579,0,0,10,0
833.2,2014580,0,0,10,0
833.3,2014584,0,0,10,0
833.4,2014585,0,0,10,0
833.5,41898,480,0,3,0
833.6,41914,480,0,3,0
833.7,18328,0,0,1,0
833.8,554,0,0,8,0
833.9,8493,1860,0,4,0
833.10,8494,1860,0,4,0
833.11,42050,480,0,3,0
833.12,42051,480,0,3,0
834.0,18349,0,0,1,0
834.1,18350,0,0,1,0
834.2,18351,0,0,1,0
834.3,42562,4416,0,3,0
834.4,42563,4416,0,3,0
834.5,42564,4416,0,3,0
834.6,42565,4416,0,3,0
834.7,42566,480,0,3,0
834.8,42567,480,0,3,0
834.9,42568,4416,0,3,0
834.10,42569,4416,0,3,0
834.11,42572,4416,0,3,0
834.12,42573,476,0,3,0
834.13,42574,4416,0,3,0
834.14,42575,480,0,3,0
834.15,42576,4416,0,3,0
834.16,42579,4416,0,3,0
834.17,42570,4416,0,3,0
834.18,43139,480,0,3,0
834.19,43163,4416,0,3,0
834.20,43164,4416,0,3,0
834.21,43136,4416,0,3,0
834.22,4575,4416,0,4,0
834.23,4576,4416,0,4,0
834.24,4577,4416,0,4,0
834.25,4578,4416,0,4,0
834.26,4561,4416,0,4,0
834.27,4562,4416,0,4,0
834.28,4563,4416,0,4,0
834.29,210,4416,0,4,0
834.30,211,4416,0,4,0
834.31,3604,4416,0,4,0
834.32,86,0,0,9,0
834.33,313,0,0,9,0
