#,Icon,PlaceNameSubtext,DataKey,MapMarkerUnlockedBit,X,Y,SubtextOrientation,MapMarkerRegion,Type,DataType,Unknown0
620.49,60442,4533,0,0,1432,918,4,0,0,0,255
620.50,60442,4534,0,0,1278,1004,2,0,0,0,255
620.51,60442,4536,0,0,722,860,4,0,0,0,255
620.52,60442,4537,0,0,1028,1200,2,0,0,0,255
620.53,60442,4538,0,0,1028,1356,2,0,0,0,255
620.54,60442,4539,0,0,836,1132,4,0,0,0,255
620.55,60442,4540,0,0,834,1614,2,0,0,0,255
620.56,60442,4541,0,0,580,1132,3,0,0,0,255
620.57,60442,4542,0,0,648,1212,1,0,0,0,255
620.58,60442,4543,0,0,420,872,3,0,0,0,255
620.59,60442,4544,0,0,594,1035,1,0,0,0,255
620.60,60441,4757,0,243,1485,1011,2,0,0,0,255
620.61,60935,0,0,248,1107,1087,3,0,0,0,255
620.62,0,0,0,0,0,0,0,0,0,0,255
620.63,0,0,0,0,0,0,0,0,0,0,255
621.0,60467,4654,0,207,1567,1555,3,0,0,0,255
621.1,60467,4655,0,197,1921,1418,2,0,0,0,255
621.2,60441,4509,861,0,1023,1729,4,0,0,1,8
621.3,60453,4746,217,0,1024,1186,2,0,0,3,255
621.4,60430,0,4733,0,969,1563,4,0,0,4,255
621.5,60430,0,4734,0,1712,1323,4,0,0,4,255
621.6,60430,0,4735,0,1489,1453,4,0,0,4,255
621.7,60430,0,4736,0,1698,1772,4,0,0,4,255
621.8,60430,0,4737,0,966,564,4,0,0,4,255
621.9,60430,0,4738,0,736,1225,3,0,0,4,255
621.10,60430,0,4739,0,343,1431,4,0,0,4,255
621.11,60551,0,0,0,718,1196,4,0,0,0,255
621.12,60434,0,0,0,686,1171,4,0,0,0,255
621.13,60935,0,0,195,678,1134,4,0,0,0,255
621.14,60935,0,0,195,686,1130,4,0,0,0,255
621.15,60935,0,0,0,691,1125,4,0,0,0,255
621.16,60935,0,0,219,694,1117,4,0,0,0,255
621.17,60935,0,0,195,645,1171,4,0,0,0,255
621.18,60935,0,0,0,731,1126,4,0,0,0,255
621.19,60935,0,0,0,739,1108,4,0,0,0,255
621.20,60935,0,0,0,739,1103,4,0,0,0,255
621.21,0,0,0,0,0,0,0,0,0,0,255
621.22,60935,0,0,0,586,1023,4,0,0,0,255
621.23,60910,0,0,0,584,1026,4,0,0,0,255
621.24,60581,0,0,0,994,1157,4,0,0,0,255
621.25,60425,0,0,0,751,1158,4,0,0,0,255
621.26,60412,0,0,0,669,1113,4,0,0,0,255
621.27,0,4639,0,0,1024,1807,9,0,1,0,255
621.28,0,4640,0,0,650,1467,9,0,1,0,255
621.29,0,4641,0,0,450,900,9,0,1,0,255
621.30,0,4642,0,0,1024,200,9,0,1,0,255
621.31,0,4643,0,0,1600,993,9,0,1,0,255
621.32,60442,4644,0,0,1024,1219,2,0,0,0,255
621.33,60442,4645,0,0,1024,1579,3,0,0,0,255
621.34,60442,4646,0,0,286,1539,4,0,0,0,255
621.35,60442,4647,0,0,684,1127,4,0,0,0,255
621.36,60442,4648,0,0,440,1185,3,0,0,0,255
621.37,60442,4649,0,0,1024,363,4,0,0,0,255
621.38,60442,4650,0,0,1024,637,4,0,0,0,255
621.39,60442,4651,0,0,1668,1427,4,0,0,0,255
621.40,60442,4652,0,0,1668,1889,3,0,0,0,255
621.41,60442,4653,0,0,1550,1535,1,0,0,0,255
621.42,60442,4747,0,0,674,1705,4,0,0,0,255
621.43,60414,5156,0,241,896,204,1,0,0,0,255
621.44,60467,4749,0,257,1679,1828,2,0,0,0,255
621.45,0,0,0,0,0,0,0,0,0,0,255
622.0,60414,4480,0,191,609,1586,3,0,0,0,255
622.1,60453,4550,200,0,1356,607,3,0,0,3,255
622.2,60453,4562,201,0,1490,1659,4,0,0,3,255
622.3,60441,4504,855,0,1683,571,4,0,0,1,2
622.4,60441,4506,858,0,1751,1660,4,0,0,1,10
622.5,60412,0,0,0,1309,545,4,0,0,0,255
622.6,60434,0,0,0,1310,555,4,0,0,0,255
622.7,60412,0,0,0,1450,826,4,0,0,0,255
622.8,60434,0,0,0,1440,826,4,0,0,0,255
622.9,60412,0,0,0,1475,1680,4,0,0,0,255
622.10,60434,0,0,0,1465,1679,4,0,0,0,255
622.11,60311,0,0,0,1319,557,4,0,0,0,255
622.12,60311,0,0,0,1510,1678,4,0,0,0,255
622.13,0,4545,0,0,1550,364,9,0,1,0,255
622.14,0,4546,0,0,430,250,9,0,1,0,255
622.15,0,4547,0,0,1420,1830,9,0,1,0,255
622.16,0,4548,0,0,680,1730,9,0,1,0,255
622.17,0,4549,0,0,380,1380,9,0,1,0,255
622.18,60442,4551,0,0,1375,560,4,0,0,0,255
622.19,60442,4552,0,0,1243,532,4,0,0,0,255
622.20,60442,4553,0,0,1275,550,3,0,0,0,255
622.21,60442,4554,0,0,1432,843,2,0,0,0,255
622.22,60442,4555,0,0,1337,343,2,0,0,0,255
622.23,60442,4556,0,0,1592,1052,3,0,0,0,255
622.24,60442,4557,0,0,1640,619,3,0,0,0,255
622.25,60442,4558,0,0,936,574,4,0,0,0,255
622.26,60442,4559,0,0,615,556,4,0,0,0,255
622.27,60442,4560,0,0,1019,337,4,0,0,0,255
622.28,0,4561,0,0,1595,1690,3,0,0,0,255
622.29,60442,4563,0,0,1304,1591,4,0,0,0,255
622.30,60442,4564,0,0,1248,1040,4,0,0,0,255
622.31,60442,4565,0,0,1709,1318,4,0,0,0,255
622.32,60442,4566,0,0,833,1011,4,0,0,0,255
622.33,60442,4567,0,0,974,1351,4,0,0,0,255
622.34,60442,4568,0,0,1055,1656,4,0,0,0,255
622.35,60442,4569,0,0,1006,1788,2,0,0,0,255
622.36,60442,4570,0,0,380,1844,4,0,0,0,255
622.37,60442,4571,0,0,545,1175,3,0,0,0,255
622.38,60442,4572,0,0,392,1061,2,0,0,0,255
622.39,60442,4573,0,0,168,1124,3,0,0,0,255
622.40,60442,4574,0,0,281,942,2,0,0,0,255
622.41,60581,0,0,0,1347,588,4,0,0,0,255
622.42,60935,0,0,244,1510,1815,3,0,0,0,255
622.43,60434,0,0,244,1511,1811,3,0,0,0,255
622.44,60467,0,0,244,1520,1825,3,0,0,0,255
622.45,60442,4961,0,0,1526,1816,2,0,0,0,255
623.0,60453,4582,202,0,854,545,4,0,0,3,255
623.1,60453,4598,203,0,1565,1228,4,0,0,3,255
623.2,60453,4603,204,0,546,1335,4,0,0,3,255
623.3,60434,0,0,0,819,527,4,0,0,0,255
623.4,60412,0,0,0,826,525,4,0,0,0,255
623.5,60434,0,0,0,1616,1248,4,0,0,0,255
623.6,60412,0,0,0,1616,1238,4,0,0,0,255
623.7,60434,0,0,0,585,1345,4,0,0,0,255
623.8,60412,0,0,0,574,1298,4,0,0,0,255
623.9,60441,4504,855,0,740,174,4,0,0,1,6
623.10,60441,4505,857,0,129,1498,2,0,0,1,4
623.11,60456,4504,855,201,1783,1589,3,0,0,1,4
623.12,60311,0,0,0,822,619,4,0,0,0,255
623.13,60311,0,0,0,1515,1216,4,0,0,0,255
623.14,60311,0,0,0,573,1347,4,0,0,0,255
623.15,0,4575,0,0,469,372,9,0,1,0,255
623.16,60442,4576,0,0,454,630,3,0,0,0,255
623.17,0,4577,0,0,1400,600,9,0,1,0,255
623.18,0,4578,0,0,1680,280,9,0,1,0,255
623.19,0,4579,0,0,1520,1820,9,0,1,0,255
623.20,0,4580,0,0,1110,1340,9,0,1,0,255
623.21,0,4581,0,0,470,1860,9,0,1,0,255
623.22,60442,4583,0,0,388,549,4,0,0,0,255
623.23,60442,4584,0,0,646,891,4,0,0,0,255
623.24,60442,4585,0,0,552,955,4,0,0,0,255
623.25,60442,4586,0,0,686,1019,4,0,0,0,255
623.26,60442,4587,0,0,828,1021,3,0,0,0,255
623.27,60442,4588,0,0,1078,1013,2,0,0,0,255
623.28,60442,4589,0,0,1058,944,4,0,0,0,255
623.29,60442,4590,0,0,1112,801,4,0,0,0,255
623.30,60442,4591,0,0,1148,667,4,0,0,0,255
623.31,60442,4592,0,0,1236,445,3,0,0,0,255
623.32,60442,4593,0,0,1371,390,4,0,0,0,255
623.33,60442,4594,0,0,1683,501,4,0,0,0,255
623.34,60453,4595,238,0,1812,788,1,0,0,3,255
623.35,60442,4596,0,0,1547,988,4,0,0,0,255
623.36,60442,4597,0,0,1608,789,3,0,0,0,255
623.37,60442,4599,0,0,1777,1560,1,0,0,0,255
623.38,60442,4600,0,0,1233,1530,4,0,0,0,255
623.39,60442,4601,0,0,714,1744,4,0,0,0,255
623.40,60442,4602,0,0,880,1900,4,0,0,0,255
623.41,60442,4604,0,0,570,1368,2,0,0,0,255
623.42,60442,4605,0,0,443,1740,4,0,0,0,255
623.43,60442,4606,0,0,384,1038,4,0,0,0,255
623.44,60442,4607,0,0,1388,1744,4,0,0,0,255
623.45,60581,0,0,0,918,632,4,0,0,0,255
623.46,60935,0,0,233,1813,759,3,0,0,0,255
623.47,60434,0,0,233,1803,759,3,0,0,0,255
623.48,0,0,0,0,0,0,0,0,0,0,255
623.49,0,0,0,0,0,0,0,0,0,0,255
623.50,0,0,0,0,0,0,0,0,0,0,255
624.0,60434,0,0,203,1654,1537,4,0,0,0,255
624.1,60467,0,0,204,312,1648,4,0,0,0,255
624.2,60467,0,0,204,241,1796,4,0,0,0,255
624.3,60441,4751,0,217,196,1901,3,0,0,0,255
624.4,60414,5027,0,204,200,1893,4,0,0,0,255
624.5,60453,4614,205,0,626,592,3,0,0,3,255
624.6,60453,4625,206,0,1745,1550,4,0,0,3,255
624.7,60352,4504,855,0,1052,357,4,0,0,1,7
624.8,60412,0,0,0,643,576,4,0,0,0,255
624.9,60434,0,0,0,634,579,4,0,0,0,255
624.10,60412,0,0,203,1651,1541,4,0,0,0,255
624.11,0,4608,0,0,410,450,9,0,1,0,255
624.12,0,4609,0,0,1570,890,9,0,1,0,255
624.13,0,4610,0,0,1440,1890,9,0,1,0,255
624.14,0,4611,0,0,460,1790,9,0,1,0,255
624.15,60442,4612,0,0,1045,375,2,0,0,0,255
624.16,60442,4613,0,0,880,350,4,0,0,0,255
624.17,60442,4615,0,0,488,590,4,0,0,0,255
624.18,60442,4616,0,0,390,870,4,0,0,0,255
624.19,60442,4617,0,0,540,910,3,0,0,0,255
624.20,60442,4618,0,0,978,684,4,0,0,0,255
624.21,60442,4619,0,0,316,364,4,0,0,0,255
624.22,60442,4620,0,0,1520,300,4,0,0,0,255
624.23,60442,4621,0,0,1435,567,4,0,0,0,255
624.24,60442,4622,0,0,1694,761,4,0,0,0,255
624.25,60442,4623,0,0,1633,1169,4,0,0,0,255
624.26,60442,4624,0,0,1765,1262,4,0,0,0,255
624.27,60442,4626,0,0,1378,1620,4,0,0,0,255
624.28,60442,4627,0,0,1653,1437,4,0,0,0,255
624.29,60442,4628,0,0,1597,1313,4,0,0,0,255
624.30,60442,4629,0,0,1244,1440,4,0,0,0,255
624.31,60442,4630,0,0,1194,1261,1,0,0,0,255
624.32,60442,4631,0,0,1141,1129,4,0,0,0,255
624.33,60442,4632,0,0,1208,1231,4,0,0,0,255
624.34,60442,4633,0,0,1010,1030,4,0,0,0,255
624.35,60442,4634,0,0,973,1500,4,0,0,0,255
624.36,60442,4635,0,0,655,1572,4,0,0,0,255
624.37,60442,4636,0,0,370,1346,4,0,0,0,255
624.38,60442,4637,0,0,361,1624,4,0,0,0,255
624.39,60442,4638,0,0,277,1725,4,0,0,0,255
624.40,60581,0,0,0,661,612,4,0,0,0,255
624.41,60442,5060,0,0,1206,1882,4,0,0,0,255
624.42,60441,5139,0,236,498,1695,3,0,0,0,255
624.43,60428,5138,0,236,487,1695,4,0,0,0,255
624.44,60434,0,0,237,1618,1761,4,0,0,0,255
624.45,60935,0,0,237,1617,1750,4,0,0,0,255
624.46,60442,4756,0,237,1573,1781,3,0,0,0,255
624.47,60352,0,0,247,1754,1566,3,0,0,0,255
625.0,60414,4918,0,188,1403,252,4,0,0,0,255
625.1,60441,4504,855,0,1308,1823,3,0,0,1,5
625.2,60441,4509,861,215,375,325,4,0,0,1,7
625.3,60453,4659,207,0,1403,1488,4,0,0,3,255
625.4,60453,4664,209,0,1335,456,4,0,0,3,255
625.5,60453,4667,208,0,732,909,4,0,0,3,255
625.6,60412,0,0,0,1385,1496,4,0,0,0,255
625.7,60434,0,0,0,1385,1503,4,0,0,0,255
625.8,60412,0,0,0,872,1292,4,0,0,0,255
625.9,60434,0,0,0,872,1300,4,0,0,0,255
625.10,60412,0,0,0,1289,483,4,0,0,0,255
625.11,60434,0,0,0,1281,483,4,0,0,0,255
625.12,60412,0,0,0,741,926,4,0,0,0,255
625.13,60434,0,0,0,741,934,4,0,0,0,255
625.14,0,4656,0,0,1500,1600,9,0,1,0,255
625.15,0,4657,0,0,1650,400,9,0,1,0,255
625.16,0,4658,0,0,550,700,9,0,1,0,255
625.17,60442,4660,0,0,856,1353,4,0,0,0,255
625.18,60442,4661,0,0,816,1095,4,0,0,0,255
625.19,60442,4662,0,0,1308,1775,2,0,0,0,255
625.20,60442,4663,0,0,1524,713,4,0,0,0,255
625.21,60442,4665,0,0,1714,233,1,0,0,0,255
625.22,60442,4666,0,0,1650,603,4,0,0,0,255
625.23,60442,4668,0,0,928,711,4,0,0,0,255
625.24,60442,4669,0,0,356,1009,4,0,0,0,255
625.25,60442,4670,0,0,488,569,4,0,0,0,255
625.26,60442,4671,0,0,496,839,4,0,0,0,255
625.27,60442,4672,0,0,438,1400,4,0,0,0,255
625.28,60442,4673,0,0,616,1585,4,0,0,0,255
625.29,60442,4752,0,0,1072,197,4,0,0,0,255
625.30,60581,0,0,0,1403,1508,4,0,0,0,255
625.31,60927,0,0,234,665,920,4,0,0,0,255
625.32,60412,0,0,234,660,910,4,0,0,0,255
625.33,60935,0,0,234,668,910,4,0,0,0,255
625.34,60441,5276,0,252,808,266,4,0,0,0,255
625.35,0,0,0,0,0,0,0,0,0,0,255
626.0,60453,4678,210,0,1539,1231,3,0,0,3,255
626.1,60453,4694,212,0,805,1145,1,0,0,3,255
626.2,60453,4685,211,0,802,441,3,0,0,3,255
626.3,60434,0,0,0,759,434,4,0,0,0,255
626.4,60412,0,0,0,763,431,4,0,0,0,255
626.5,60434,0,0,0,815,1158,4,0,0,0,255
626.6,60412,0,0,0,814,1153,4,0,0,0,255
626.7,60441,4508,860,0,1674,1771,3,0,0,1,2
626.8,60441,4503,856,216,731,163,4,0,0,1,2
626.9,60467,4748,0,206,1245,330,4,0,0,0,255
626.10,60414,5007,0,194,413,457,4,0,0,0,255
626.11,0,4674,0,0,1590,1010,9,0,1,0,255
626.12,0,4675,0,0,520,230,9,0,1,0,255
626.13,0,4676,0,0,530,1340,9,0,1,0,255
626.14,60442,4677,0,0,1666,1757,1,0,0,0,255
626.15,60442,4679,0,0,1288,885,4,0,0,0,255
626.16,60442,4680,0,0,1468,761,4,0,0,0,255
626.17,60442,4682,0,0,1238,359,2,0,0,0,255
626.18,60442,4683,0,0,1480,509,2,0,0,0,255
626.19,60442,4684,0,0,730,33,2,0,0,0,255
626.20,60442,4686,0,0,1022,705,4,0,0,0,255
626.21,60442,4687,0,0,424,521,4,0,0,0,255
626.22,60442,4689,0,0,654,607,4,0,0,0,255
626.23,60442,4690,0,0,286,423,4,0,0,0,255
626.24,60442,4691,0,0,958,1095,4,0,0,0,255
626.25,60442,4692,0,0,490,1711,4,0,0,0,255
626.26,60442,4693,0,0,1244,1671,4,0,0,0,255
626.27,60581,0,0,0,781,467,4,0,0,0,255
626.28,60414,5126,0,235,412,521,3,0,0,0,255
626.29,0,0,0,0,0,0,0,0,0,0,255
627.0,60453,4700,213,0,1024,1821,3,0,0,3,255
627.1,60453,4721,214,0,1681,741,3,0,0,3,255
627.2,60453,4713,215,0,769,627,3,0,0,3,255
627.3,60434,0,0,0,1054,1820,4,0,0,0,255
627.4,60412,0,0,0,1052,1824,4,0,0,0,255
627.5,60441,4751,0,0,1023,1890,2,0,0,0,255
627.6,60467,0,0,211,987,1777,0,0,0,0,255
627.7,60467,0,0,211,898,1586,0,0,0,0,255
627.8,60467,0,0,212,1081,1796,0,0,0,0,255
627.9,60467,0,0,212,1230,1685,0,0,0,0,255
627.10,60467,0,0,213,1059,1777,0,0,0,0,255
627.11,60467,0,0,213,1280,1053,0,0,0,0,255
627.12,60467,0,0,214,967,1792,0,0,0,0,255
627.13,60467,0,0,214,845,1090,0,0,0,0,255
627.14,60414,3799,0,195,1024,1380,2,0,0,0,255
627.15,60414,5105,0,189,1642,1640,2,0,0,0,255
627.16,0,4695,0,0,1024,1970,9,0,1,0,255
627.17,0,4696,0,0,333,1755,9,0,1,0,255
627.18,0,4697,0,0,1666,1725,9,0,1,0,255
627.19,0,4698,0,0,400,820,9,0,1,0,255
627.20,0,4699,0,0,1650,575,9,0,1,0,255
627.21,60442,4701,0,0,1024,1361,4,0,0,0,255
627.22,60442,4702,0,0,322,1333,4,0,0,0,255
627.23,60442,4703,0,0,766,1537,4,0,0,0,255
627.24,60442,4704,0,0,589,1496,4,0,0,0,255
627.25,60442,4705,0,0,266,1550,4,0,0,0,255
627.26,60442,4706,0,0,574,1415,4,0,0,0,255
627.27,60442,4707,0,0,1291,1652,4,0,0,0,255
627.28,60442,4708,0,0,1450,1585,4,0,0,0,255
627.29,60442,4709,0,0,1648,1663,3,0,0,0,255
627.30,60442,4710,0,0,1384,1419,4,0,0,0,255
627.31,60442,4711,0,0,1736,1358,4,0,0,0,255
627.32,60442,4712,0,0,1763,1272,3,0,0,0,255
627.33,60442,4714,0,0,767,959,4,0,0,0,255
627.34,60442,4716,0,0,433,562,3,0,0,0,255
627.35,60442,4717,0,0,422,504,4,0,0,0,255
627.36,60442,4718,0,0,518,158,4,0,0,0,255
627.37,60442,4719,0,0,1652,800,3,0,0,0,255
627.38,60442,4720,0,0,1645,869,3,0,0,0,255
627.39,60442,4722,0,0,1282,732,4,0,0,0,255
627.40,60442,4723,0,0,1669,386,4,0,0,0,255
627.41,60442,4724,0,0,1252,308,4,0,0,0,255
627.42,60442,4725,0,0,1510,707,4,0,0,0,255
627.43,60442,4753,0,0,1815,1615,4,0,0,0,255
627.44,60414,5266,0,249,1012,1380,1,0,0,0,255
627.45,60441,0,0,258,1031,1747,4,0,0,0,255
627.46,0,0,0,0,0,0,0,0,0,0,255
627.47,0,0,0,0,0,0,0,0,0,0,255
628.0,60414,4909,0,193,1024,980,4,0,0,0,255
628.1,0,0,0,0,0,0,0,0,0,0,255
629.0,60441,4507,859,0,1023,1114,3,0,0,1,3
629.1,60441,4510,862,210,1024,796,4,0,0,1,5
629.2,0,0,0,0,0,0,0,0,0,0,255
630.0,60428,4167,0,196,1023,928,2,0,0,0,255
630.1,0,0,0,0,0,0,0,0,0,0,255
631.0,60467,4509,861,0,1026,1126,3,0,0,1,9
631.1,0,0,0,0,0,0,0,0,0,0,255
632.0,60442,4487,0,0,1187,1358,2,0,0,0,255
632.1,60442,4488,0,0,808,1266,4,0,0,0,255
632.2,0,4484,0,0,955,1512,10,0,1,0,255
632.3,0,0,0,0,0,0,0,0,0,0,255
632.4,0,0,0,0,0,0,0,0,0,0,255
633.0,0,4485,0,0,860,1193,10,0,1,0,255
633.1,60442,4489,0,0,736,1175,2,0,0,0,255
633.2,60442,4490,0,0,953,1062,2,0,0,0,255
633.3,60442,4491,0,0,751,1100,2,0,0,0,255
633.4,0,0,0,0,0,0,0,0,0,0,255
634.0,0,4486,0,0,923,814,10,0,1,0,255
634.1,60442,4492,0,0,842,1065,2,0,0,0,255
634.2,60442,4493,0,0,920,910,4,0,0,0,255
634.3,60442,4494,0,0,914,643,4,0,0,0,255
634.4,0,0,0,0,0,0,0,0,0,0,255
635.0,60425,0,0,0,1116,1083,4,0,0,0,255
636.0,0,5145,0,0,1092,1222,10,0,1,0,255
636.1,60442,5149,0,0,1022,1136,2,0,0,0,255
636.2,60442,5150,0,0,1022,640,2,0,0,0,255
637.0,0,5146,0,0,1097,1056,10,0,1,0,255
637.1,60442,5151,0,0,950,805,2,0,0,0,255
637.2,0,0,0,0,0,0,0,0,0,0,255
638.0,0,5147,0,0,1040,1280,10,0,1,0,255
638.1,0,0,0,0,0,0,0,0,0,0,255
638.2,0,0,0,0,0,0,0,0,0,0,255
639.0,60442,5152,0,0,1024,1024,2,0,0,0,255
639.1,0,0,0,0,0,0,0,0,0,0,255
639.2,0,0,0,0,0,0,0,0,0,0,255
640.0,0,5148,0,0,930,714,10,0,1,0,255
640.1,0,0,0,0,0,0,0,0,0,0,255
640.2,0,0,0,0,0,0,0,0,0,0,255
641.0,0,5144,0,0,965,1167,10,0,1,0,255
641.1,0,0,0,0,0,0,0,0,0,0,255
641.2,0,0,0,0,0,0,0,0,0,0,255
642.0,0,5131,0,0,1150,1050,10,0,1,0,255
642.1,60442,5128,0,0,1100,780,2,0,0,0,255
642.2,0,5132,0,0,1129,675,10,0,1,0,255
643.0,0,5133,0,0,1200,1100,10,0,1,0,255
643.1,60442,5129,0,0,1080,1200,4,0,0,0,255
643.2,0,0,0,0,0,0,0,0,0,0,255
643.3,0,0,0,0,0,0,0,0,0,0,255
643.4,0,0,0,0,0,0,0,0,0,0,255
644.0,0,5134,0,0,1150,1020,10,0,1,0,255
644.1,60442,5130,0,0,1024,1024,4,0,0,0,255
644.2,0,0,0,0,0,0,0,0,0,0,255
645.0,60467,0,0,0,1295,1228,4,0,0,0,255
645.1,0,0,0,0,0,0,0,0,0,0,255
645.2,0,0,0,0,0,0,0,0,0,0,255
646.0,60441,0,0,0,1023,1313,4,0,0,0,255
646.1,60935,0,0,0,1117,853,4,0,0,0,255
646.2,60428,5240,0,246,1073,1258,2,0,0,0,255
647.0,60467,0,0,0,1097,1170,4,0,0,0,255
647.1,0,5133,0,0,1200,1100,10,0,1,0,255
647.2,60442,5129,0,0,1080,1200,4,0,0,0,255
648.0,60442,5200,0,0,1026,948,4,0,0,0,255
648.1,0,0,0,0,0,0,0,0,0,0,255
648.2,0,0,0,0,0,0,0,0,0,0,255
649.0,60441,5192,0,0,1024,1116,4,0,0,0,255
649.1,0,0,0,0,0,0,0,0,0,0,255
649.2,0,0,0,0,0,0,0,0,0,0,255
650.0,60442,5202,0,0,1444,946,4,0,0,0,255
650.1,60442,5204,0,0,1066,1262,4,0,0,0,255
650.2,0,0,0,0,0,0,0,0,0,0,255
651.0,60442,5205,0,0,1024,946,4,0,0,0,255
651.1,0,0,0,0,0,0,0,0,0,0,255
651.2,0,0,0,0,0,0,0,0,0,0,255
652.0,60442,5201,0,0,1024,966,4,0,0,0,255
652.1,0,0,0,0,0,0,0,0,0,0,255
652.2,0,0,0,0,0,0,0,0,0,0,255
653.0,60442,5203,0,0,1024,820,4,0,0,0,255
653.1,60446,0,0,0,1080,663,4,0,0,0,255
653.2,0,0,0,0,0,0,0,0,0,0,255
654.0,60442,5169,0,0,1268,1340,2,0,0,0,255
654.1,60442,5170,0,0,770,724,2,0,0,0,255
654.2,0,5164,0,0,714,890,10,0,1,0,255
654.3,0,5163,0,0,1136,980,10,0,1,0,255
654.4,0,5162,0,0,1322,1176,10,0,1,0,255
655.0,60442,5171,0,0,748,1188,2,0,0,0,255
655.1,60442,5172,0,0,984,984,2,0,0,0,255
655.2,0,5165,0,0,826,910,10,0,1,0,255
655.3,0,5166,0,0,1198,1036,10,0,1,0,255
655.4,0,5167,0,0,1290,880,10,0,1,0,255
656.0,60442,5173,0,0,1024,1156,2,0,0,0,255
656.1,0,5168,0,0,1094,998,10,0,1,0,255
656.2,0,0,0,0,0,0,0,0,0,0,255
657.0,0,5168,0,0,1094,998,10,0,1,0,255
657.1,0,0,0,0,0,0,0,0,0,0,255
657.2,0,0,0,0,0,0,0,0,0,0,255
658.0,60442,5174,0,0,1024,858,2,0,0,0,255
658.1,0,0,0,0,0,0,0,0,0,0,255
658.2,0,0,0,0,0,0,0,0,0,0,255
659.0,0,4934,0,0,1572,538,9,0,1,0,255
659.1,0,4935,0,0,1038,448,9,0,1,0,255
659.2,0,4936,0,0,576,228,9,0,1,0,255
659.3,0,4937,0,0,1622,1004,9,0,1,0,255
659.4,0,4938,0,0,904,794,9,0,1,0,255
659.5,0,4939,0,0,448,1132,9,0,1,0,255
659.6,0,4940,0,0,1286,1484,9,0,1,0,255
659.7,0,4941,0,0,1450,1700,9,0,1,0,255
659.8,0,4942,0,0,786,1590,9,0,1,0,255
659.9,0,4943,0,0,340,1754,9,0,1,0,255
659.10,60959,4927,0,0,1854,328,3,0,0,0,255
659.11,60442,4945,0,0,1084,1028,4,0,0,0,255
659.12,60442,4946,0,0,682,1826,4,0,0,0,255
659.13,60959,4928,0,0,851,413,1,0,0,0,255
659.14,60959,4929,0,0,666,903,1,0,0,0,255
659.15,60959,4930,0,0,1330,1330,2,0,0,0,255
659.16,60959,4947,0,0,640,1305,2,0,0,0,255
659.17,60935,0,0,0,1834,306,2,0,0,0,255
659.18,60434,0,0,0,1845,354,2,0,0,0,255
659.19,60935,0,0,0,1857,304,2,0,0,0,255
659.20,60581,0,0,0,1833,325,2,0,0,0,255
659.21,60935,0,0,0,1847,296,2,0,0,0,255
659.22,63921,0,0,240,1836,316,2,0,0,0,255
659.23,60971,0,0,0,1904,309,3,0,0,0,255
659.24,0,0,0,0,0,0,0,0,0,0,255
659.25,0,0,0,0,0,0,0,0,0,0,255
660.0,63972,0,2584,239,712,1122,2,0,0,4,255
660.1,60434,0,0,239,733,1097,2,0,0,0,255
660.2,60581,0,0,239,750,1153,2,0,0,0,255
660.3,60935,0,0,238,1187,1267,2,0,0,0,255
660.4,60935,0,0,238,1142,1227,2,0,0,0,255
660.5,60441,4504,0,0,1345,1252,2,0,0,0,255
660.6,60412,0,0,251,1183,1230,2,0,0,0,255
661.0,0,5133,0,0,1200,1100,10,0,1,0,255
661.1,60442,5129,0,0,1080,1200,4,0,0,0,255
661.2,60441,4509,0,0,1041,1653,3,0,0,0,255
662.0,63888,0,0,0,1005,1043,2,0,0,0,255
662.1,63890,0,0,0,1012,1005,2,0,0,0,255
662.2,63891,0,0,0,1066,981,2,0,0,0,255
662.3,63887,0,0,0,1043,1005,2,0,0,0,255
662.4,60412,0,0,0,1045,1041,2,0,0,0,255
662.5,60935,0,0,0,1041,1045,2,0,0,0,255
662.6,0,5220,0,0,550,912,9,0,1,0,255
662.7,0,5221,0,0,478,200,9,0,1,0,255
662.8,0,5222,0,0,1600,1272,9,0,1,0,255
662.9,60442,5225,0,0,1024,1024,2,0,0,0,255
662.10,60442,5226,0,0,1090,488,4,0,0,0,255
662.11,60442,5227,0,0,1502,1114,3,0,0,0,255
662.12,60442,5228,0,0,1386,1440,4,0,0,0,255
662.13,60442,5229,0,0,1192,1586,4,0,0,0,255
662.14,60442,5230,0,0,522,1188,4,0,0,0,255
662.15,60442,5231,0,0,642,510,4,0,0,0,255
662.16,60442,5232,0,0,304,426,4,0,0,0,255
662.17,60441,3966,0,0,967,953,4,0,0,0,255
662.18,60425,0,0,0,1032,1042,4,0,0,0,255
662.19,63896,0,0,0,1041,1015,4,0,0,0,255
662.20,0,0,0,0,0,0,0,0,0,0,255
663.0,63888,0,0,0,1005,1043,2,0,0,0,255
663.1,63890,0,0,0,1012,1005,2,0,0,0,255
663.2,63891,0,0,0,1062,978,2,0,0,0,255
663.3,63887,0,0,0,1043,1005,2,0,0,0,255
663.4,60412,0,0,0,1045,1041,2,0,0,0,255
663.5,60935,0,0,0,1041,1045,2,0,0,0,255
663.6,0,5220,0,0,550,912,9,0,1,0,255
663.7,0,5221,0,0,478,200,9,0,1,0,255
663.8,0,5222,0,0,1600,1272,9,0,1,0,255
663.9,60442,5225,0,0,1024,1024,2,0,0,0,255
663.10,60442,5226,0,0,1090,488,4,0,0,0,255
663.11,60442,5227,0,0,1502,1114,3,0,0,0,255
