#,Key,WeaponTimeline,KillUpper,Unknown_70,Type,Priority,Stance,Slot,LookAtMode,ActionTimelineIDMode,LoadType,StartAttach,ResidentPap,Unknown6,Unknown1,Pause,Resident,IsMotionCanceledByMoving,Unknown2,Unknown3,IsLoop,Unknown4
14556,mon_sp/gimmick/x6fd_boss_gimmick03,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
14557,mon_sp/gimmick/x6fd_boss_gimmick04,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
14558,mon_sp/gimmick/x6fd_boss_gimmick05,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
14559,mon_sp/gimmick/x6fd_boss_gimmick06,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
14560,mon_sp/gimmick/x6fd_boss_gimmick07,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
14561,mon_sp/gimmick/x6fd_boss_gimmick08,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
14562,mon_sp/gimmick/x6fd_boss_gimmick09,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
14563,mon_sp/gimmick/x6fd_boss_gimmick10,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
14564,mon_sp/gimmick/x6fd_boss_gimmick11,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
14565,mon_sp/gimmick/x6fd_boss_gimmick12,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
14566,mon_sp/gimmick/x6fd_boss_gimmick13,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
14567,mon_sp/gimmick/x6fd_boss_gimmick14,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
14568,mon_sp/gimmick/x6fd_boss_gimmick15,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
14569,mon_sp/gimmick/x6fd_boss_gimmick16,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
14570,mon_sp/gimmick/x6fd_boss_gimmick17,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
14571,mon_sp/gimmick/x6fd_boss_gimmick18,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
14572,mon_sp/gimmick/x6fd_boss_gimmick19,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
14573,mount_sp/m0907/mon_sp006,2,0,0,3,0,0,1,0,1,2,1,0,0,0,False,False,True,False,False,True,False
14574,mount_sp/m0907/mon_sp001_start,2,0,1,3,0,0,1,0,0,2,2,0,0,0,False,False,True,False,False,True,False
14575,mount_sp/m0907/mon_sp001_loop,2,0,2,0,0,0,1,0,0,2,2,0,0,0,True,False,True,False,False,True,False
14576,mon_sp/gimmick/x6fd_boss_gimmick20,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
14577,mon_sp/gimmick/x6fd_boss_gimmick21,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
14578,mount_sp/m0930/mon_sp001_start,2,0,1,3,0,0,1,0,0,2,2,0,0,0,False,False,True,False,False,True,False
14579,mount_sp/m0930/mon_sp001_loop,2,0,2,0,0,0,1,0,0,2,2,0,0,0,True,False,True,False,False,True,False
14580,mon_sp/gimmick/x6r8_boss_gimmick15,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
14581,mon_sp/m0935/mon_sp015,1,0,0,3,0,1,1,0,1,1,0,0,0,0,False,False,False,False,False,True,False
14582,mon_sp/common/mon_sph085,1,0,0,3,0,0,1,0,0,1,0,0,0,0,False,False,False,False,False,True,False
14583,mon_sp/gimmick/x6c1_boss_gimmick01,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
14584,mon_sp/gimmick/x6c1_boss_gimmick02,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
14585,mon_sp/gimmick/x6c1_boss_gimmick03,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
14586,mon_sp/gimmick/x6c1_boss_gimmick04,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
14587,mon_sp/gimmick/x6c1_boss_gimmick05,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
14588,mon_sp/gimmick/x6c1_boss_gimmick06,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
14589,mon_sp/gimmick/x6c1_boss_gimmick07,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
14590,mon_sp/gimmick/x6c1_boss_gimmick08,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
14591,mon_sp/gimmick/o6b1_ba02_gimmick16,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
14592,mon_sp/gimmick/x6fd_boss_gimmick22,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
14593,mon_sp/gimmick/x6fd_boss_gimmick23,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
14594,mon_sp/gimmick/x6r8_boss_gimmick16,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
14595,mon_sp/gimmick/x6r8_boss_gimmick17,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
14596,mon_sp/gimmick/x6fd_boss_gimmick24,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
14597,mon_sp/gimmick/x6fd_boss_gimmick25,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
14598,mon_sp/m0934/mon_sp061,1,0,0,3,0,0,1,0,1,1,0,0,0,0,False,False,False,False,False,True,False
14599,mon_sp/m0934/mon_sp062,1,0,0,3,0,0,1,0,1,1,0,0,0,0,False,False,False,False,False,True,False
14600,mon_sp/common/mon_sph086,1,0,0,3,0,0,1,0,0,1,0,0,0,0,False,False,False,False,False,True,False
14601,mon_sp/gimmick/n6c6_boss_gimmick01,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
14602,mon_sp/gimmick/n6c3_2_boss_gimmick01,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
14603,mon_sp/gimmick/x6fd_boss_gimmick26,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
14604,mon_sp/gimmick/n6c5_2_boss_gimmick01,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
14605,mon_sp/gimmick/n6c5_2_boss_gimmick02,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
14606,mon_sp/gimmick/x6d8_boss_gimmick01,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
14607,mon_sp/gimmick/x6d8_boss_gimmick02,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
14608,mon_sp/gimmick/x6d8_boss_gimmick03,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
14609,mon_sp/gimmick/x6d8_boss_gimmick04,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
14610,mon_sp/common/mon_sph087,1,0,0,3,0,0,1,0,0,1,0,0,0,0,False,False,True,False,False,True,False
14611,mon_sp/gimmick/x6d8_cyuboss1_gimmick01,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
14612,mon_sp/gimmick/x6d8_cyuboss1_gimmick02,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
14613,mon_sp/gimmick/x6d8_cyuboss1_gimmick03,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
14614,mon_sp/gimmick/x6d8_cyuboss1_gimmick04,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
14615,mon_sp/gimmick/x6r6_boss2_gimmick14,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
14616,mon_sp/gimmick/x6r6_boss2_gimmick15,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
14617,mon_sp/gimmick/x6r6_boss2_gimmick16,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
14618,mon_sp/gimmick/n6c4_boss_gimmick01,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
14619,battle/p1_mon_sp_a_start,1,0,1,3,0,7,1,0,0,1,0,0,0,0,False,False,False,True,False,True,False
14620,battle/p1_mon_sp_a_loop,1,0,2,0,0,7,1,0,0,1,0,0,0,0,True,False,False,True,False,True,False
14621,battle/p1_mon_sp_b_start,1,0,1,3,0,7,1,0,0,1,0,0,0,0,False,False,False,True,False,True,False
14622,battle/p1_mon_sp_b_loop,1,0,2,0,0,7,1,0,0,1,0,0,0,0,True,False,False,True,False,True,False
14623,battle/p1_mon_sp_c_start,1,0,1,3,0,7,1,0,0,1,0,0,0,0,False,False,False,True,False,True,False
14624,battle/p1_mon_sp_c_loop,1,0,2,0,0,7,1,0,0,1,0,0,0,0,True,False,False,True,False,True,False
14625,mon_sp/m0945/p1_mon_sp001,1,0,0,3,0,7,1,0,1,1,0,0,0,0,False,False,False,False,False,True,False
14626,mon_sp/m0945/p1_mon_sp002,1,0,0,3,0,7,1,0,1,1,0,0,0,0,False,False,False,False,False,True,False
14627,mon_sp/m0945/p1_mon_sp003,1,0,0,3,0,7,1,0,1,1,0,0,0,0,False,False,False,False,False,True,False
14628,mon_sp/m0945/p1_mon_sp004,1,0,0,3,0,7,1,0,1,1,0,0,0,0,False,False,False,False,False,True,False
14629,mon_sp/gimmick/x6fe_boss_gimmick01,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
14630,mon_sp/gimmick/x6fe_boss_gimmick02,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
14631,mon_sp/gimmick/x6fe_boss_gimmick03,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
14632,mon_sp/gimmick/x6fe_boss_gimmick04,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
14633,mon_sp/gimmick/x6fe_boss_gimmick05,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
14634,mon_sp/gimmick/n6c2_boss_gimmick01,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
14635,mon_sp/gimmick/x6fe_boss_gimmick06,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
14636,mon_sp/gimmick/x6fe_boss_gimmick07,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
14637,mon_sp/gimmick/x6fe_boss_gimmick08,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
14638,mon_sp/gimmick/x6fe_boss_gimmick09,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
14639,mon_sp/gimmick/x6fe_boss_gimmick10,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
14640,human_sp/c0501/human_sp024,1,0,0,3,0,0,1,0,1,1,0,0,0,0,False,False,False,False,False,True,False
14641,human_sp/c0501/human_sp025,1,0,0,3,0,0,1,0,1,1,0,0,0,0,False,False,False,False,False,True,False
14642,human_sp/c0501/human_sp026,1,0,0,3,0,0,1,0,1,1,0,0,0,0,False,False,False,False,False,True,False
14643,human_sp/c0501/human_sp027,1,0,0,3,0,0,1,0,1,1,0,0,0,0,False,False,False,False,False,True,False
14644,human_sp/c0501/human_sp028,1,0,0,3,0,0,1,0,1,1,0,0,0,0,False,False,False,False,False,True,False
14645,mon_sp/gimmick/n6c6_2_boss_gimmick01,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
14646,mon_sp/gimmick/n6c6_2_boss_gimmick02,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
14647,mon_sp/gimmick/n6c6_2_boss_gimmick03,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
14648,mon_sp/gimmick/n6c6_2_boss_gimmick04,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
14649,mon_sp/gimmick/n6c6_2_boss_gimmick_hit,0,0,5,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
14650,mon_sp/gimmick/n6c6_2_boss_gimmick05,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
14651,mon_sp/gimmick/n6c6_2_boss_gimmick06,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
14652,mon_sp/gimmick/n6c6_2_boss_gimmick07,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
14653,mon_sp/gimmick/n6c6_2_boss_gimmick08,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
14654,mon_sp/gimmick/n6c6_2_boss_gimmick09,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
14655,mon_sp/gimmick/n6c6_2_boss_gimmick10,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
14656,mon_sp/gimmick/n6c6_2_boss_gimmick11,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
14657,mon_sp/gimmick/n6c3_boss_gimmick01,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
14658,mon_sp/gimmick/n6c3_boss_gimmick02,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
14659,mon_sp/gimmick/n6c3_boss_gimmick03,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
14660,mon_sp/gimmick/n6c3_boss_gimmick04,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
14661,mon_sp/gimmick/z6r2_boss3_gimmick01,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
14662,mon_sp/gimmick/z6r2_boss3_gimmick02,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
14663,mon_sp/gimmick/z6r2_boss3_gimmick03,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
14664,mon_sp/gimmick/z6r2_boss3_gimmick04,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
14665,mon_sp/gimmick/z6r2_boss3_gimmick05,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
14666,mon_sp/gimmick/z6r2_boss3_gimmick06,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
14667,mon_sp/gimmick/z6r2_boss3_gimmick07,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
14668,mon_sp/gimmick/z6r2_boss3_gimmick08,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
14669,mon_sp/gimmick/z6r2_boss3_gimmick09,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
14670,mon_sp/gimmick/z6r2_boss3_gimmick10,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
14671,mon_sp/gimmick/z6r2_boss3_gimmick11,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
14672,mon_sp/gimmick/z6r2_boss3_gimmick12,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
14673,mon_sp/gimmick/z6r2_boss3_gimmick13,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
14674,mon_sp/gimmick/z6r2_boss3_gimmick14,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
14675,mon_sp/gimmick/z6r2_boss3_gimmick15,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
14676,mon_sp/gimmick/z6r2_boss3_gimmick16,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
14677,mon_sp/gimmick/z6r2_boss3_gimmick17,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
14678,mon_sp/gimmick/z6r2_boss3_gimmick18,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
14679,mon_sp/gimmick/z6r2_boss3_gimmick19,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
14680,mon_sp/gimmick/z6r2_boss3_gimmick20,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
14681,mon_sp/gimmick/z6r2_boss3_gimmick21,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
14682,mon_sp/gimmick/z6r2_boss3_gimmick22,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
14683,mon_sp/gimmick/z6r2_boss3_gimmick23,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
14684,mon_sp/gimmick/z6r2_boss3_gimmick24,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
14685,mon_sp/gimmick/z6r2_boss3_gimmick25,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
14686,mon_sp/gimmick/z6r2_boss3_gimmick26,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
14687,mon_sp/gimmick/z6r2_boss3_gimmick27,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
14688,mon_sp/gimmick/z6r2_boss3_gimmick28,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
14689,mon_sp/gimmick/z6r2_boss3_gimmick29,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
14690,mon_sp/gimmick/z6r2_boss3_gimmick30,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
14691,mon_sp/gimmick/z6r2_boss3_gimmick31,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
14692,mon_sp/gimmick/z6r2_boss3_gimmick32,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
14693,mon_sp/gimmick/z6r2_boss3_gimmick33,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
14694,mon_sp/gimmick/z6r2_boss3_gimmick34,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
14695,mon_sp/gimmick/z6r2_boss3_gimmick35,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
14696,mon_sp/gimmick/z6r2_boss3_gimmick36,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
14697,mon_sp/gimmick/z6r2_boss3_gimmick37,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
14698,mon_sp/gimmick/z6r2_boss3_gimmick38,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
14699,mon_sp/gimmick/z6r2_boss3_gimmick39,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
14700,mon_sp/gimmick/z6r2_boss4_gimmick01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
14701,mon_sp/gimmick/z6r2_boss4_gimmick02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
14702,mon_sp/gimmick/z6r2_boss4_gimmick03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
14703,mon_sp/gimmick/z6r2_boss4_gimmick04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
14704,mon_sp/gimmick/z6r2_boss4_gimmick05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
14705,mon_sp/gimmick/z6r2_boss4_gimmick06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
14706,mon_sp/gimmick/z6r2_boss4_gimmick07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
14707,mon_sp/gimmick/z6r2_boss4_gimmick08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
14708,mon_sp/gimmick/z6r2_boss4_gimmick09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
14709,mon_sp/gimmick/z6r2_boss4_gimmick10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
14710,mon_sp/gimmick/z6r2_boss4_gimmick11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
14711,mon_sp/gimmick/z6r2_boss4_gimmick12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
14712,mon_sp/gimmick/z6r2_boss4_gimmick13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
14713,mon_sp/gimmick/z6r2_boss4_gimmick14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
14714,mon_sp/gimmick/z6r2_boss4_gimmick15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
14715,mon_sp/gimmick/z6r2_boss4_gimmick16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
14716,mon_sp/gimmick/z6r2_boss4_gimmick17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
14717,mount_sp/m0958/mon_sp001,2,0,0,3,0,0,1,0,1,2,1,0,0,0,False,False,True,False,False,True,False
14718,mount_sp/m0948/mon_sp001,2,0,0,3,0,0,1,0,1,2,1,0,0,0,False,True,True,False,False,True,False
14719,mon_sp/gimmick/z6r2_boss2_gimmick01,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
14720,mon_sp/gimmick/z6r2_boss2_gimmick02,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
14721,mon_sp/gimmick/z6r2_boss2_gimmick03,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
14722,mon_sp/gimmick/z6r2_boss2_gimmick04,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
14723,mon_sp/gimmick/z6r2_boss2_gimmick05,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
14724,mon_sp/gimmick/z6r2_boss2_gimmick06,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
14725,mon_sp/gimmick/z6r2_boss2_gimmick07,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
14726,mon_sp/gimmick/z6r2_boss2_gimmick08,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
14727,mon_sp/gimmick/z6r2_boss2_gimmick09,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
14728,mon_sp/gimmick/z6r2_boss2_gimmick10,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
14729,mon_sp/gimmick/n6c1_boss_gimmick01,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
14730,mon_sp/gimmick/x6ff_boss_gimmick01,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
14731,mon_sp/gimmick/x6ff_boss_gimmick02,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
14732,mon_sp/gimmick/x6ff_boss_gimmick03,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
14733,mon_sp/gimmick/x6ff_boss_gimmick04,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
14734,mon_sp/gimmick/x6ff_boss_gimmick05,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
14735,mon_sp/gimmick/x6ff_boss_gimmick06,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
14736,mon_sp/gimmick/x6ff_boss_gimmick07,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
14737,mon_sp/gimmick/x6ff_boss_gimmick08,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
14738,mon_sp/gimmick/x6ff_boss_gimmick09,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
14739,mon_sp/gimmick/x6ff_boss_gimmick10,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
14740,mon_sp/gimmick/x6ff_boss_gimmick11,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
14741,mon_sp/gimmick/x6ff_boss_gimmick12,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
14742,mon_sp/gimmick/x6ff_boss_gimmick13,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
14743,mon_sp/gimmick/x6ff_boss_gimmick14,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
14744,mon_sp/gimmick/x6ff_boss_gimmick15,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
14745,mon_sp/gimmick/x6fe_boss_gimmick11_hit,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
14746,mount_sp/m0721/mon_sp001,2,0,0,3,0,0,1,0,1,2,1,0,0,0,False,False,True,False,False,True,False
14747,mount_sp/m0721/mon_sp002,2,0,0,3,0,0,1,0,1,2,1,0,0,0,False,False,True,False,False,True,False
14748,mon_sp/gimmick/x6c1_camera_gimmick01,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
14749,mon_sp/gimmick/x6c1_camera_gimmick02,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
14750,mon_sp/gimmick/x6c1_camera_gimmick03,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
14751,mon_sp/gimmick/x6c1_camera_gimmick04,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
14752,mon_sp/gimmick/x6c1_camera_gimmick05,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
14753,mon_sp/gimmick/x6c1_camera_gimmick06,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
14754,mon_sp/gimmick/x6d8_boss_gimmick05,0,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
