#,Scale,ArrayEventHandler,Behavior,ModelChara,BNpcCustomize,NpcEquip,Special,Unknown9,Battalion,LinkRace,Rank,SEPack,Unknown0,BNpcParts,Unknown1,Unknown2,Unknown3,Unknown10,Unknown4,IsOmnidirectional,Unknown6,IsTargetLine,IsDisplayLevel,Unknown7,Unknown_70,Unknown8
17854,2,0,0,2675,0,0,0,4,4,0,0,0,0,0,1,0,0,4,0,True,True,True,True,False,False,False
17855,1.5,0,0,1620,0,0,0,5,4,0,0,0,0,0,1,0,0,4,0,True,True,True,True,False,False,False
17856,1.2,0,0,1528,0,0,0,6,4,0,0,0,0,0,1,0,0,4,0,True,True,True,True,False,False,False
17857,1,854977,0,913,0,0,0,7,4,0,0,0,0,0,1,0,0,4,0,True,True,True,True,False,False,False
17858,1.5,0,0,198,0,0,0,8,4,0,0,0,0,0,1,0,0,4,0,True,True,True,True,False,False,False
17859,1.3,0,0,1750,0,0,0,9,4,0,0,0,0,0,1,0,0,4,0,True,True,True,True,False,False,False
17860,1.3,0,0,365,0,0,0,10,4,0,0,0,0,0,1,0,0,4,0,True,True,True,True,False,False,False
17861,1,0,0,1535,0,0,0,11,4,0,0,0,0,0,1,0,0,4,0,True,True,True,True,False,False,False
17862,1.5,854978,0,2770,0,0,0,12,4,0,0,0,0,0,1,0,0,4,0,True,True,True,True,False,False,False
17863,1.2,0,30246,824,0,0,13493,13,4,0,0,0,0,0,1,0,0,4,0,True,True,True,True,False,False,False
17864,0.8,854979,0,1738,0,0,0,14,4,0,0,0,0,0,1,0,0,4,0,True,True,True,True,False,False,False
17865,0.8,0,0,2315,0,0,0,15,4,0,0,0,0,0,1,0,0,4,0,True,True,True,True,False,False,False
17866,1,0,0,3676,0,0,0,16,4,0,0,0,0,0,1,0,0,4,0,True,True,True,True,False,False,False
17867,1,0,0,1297,0,0,13486,17,4,0,0,0,0,0,1,0,0,4,0,True,True,True,True,False,False,False
17868,0.9,0,0,1302,0,0,0,18,4,0,0,0,0,0,1,0,0,4,0,True,True,True,True,False,False,False
17869,1.6,0,0,3677,0,0,0,19,4,0,0,0,0,0,1,0,0,4,0,True,True,True,True,False,False,False
17870,1,0,0,2817,0,0,0,20,4,0,0,0,0,0,1,0,0,4,0,True,True,True,True,False,False,False
17871,1.4,0,0,3059,0,0,0,21,4,0,0,0,0,0,1,0,0,4,0,True,True,True,True,False,False,False
17872,2,0,0,171,0,0,0,22,4,0,0,0,0,0,1,0,0,4,0,True,True,True,True,False,False,False
17873,1,0,0,1518,0,1183,0,23,4,0,0,0,0,0,1,0,0,4,0,True,True,True,True,False,False,False
17874,1,0,0,1517,0,1184,0,24,4,0,0,0,0,0,1,0,0,4,0,True,True,True,True,False,False,False
17875,1.3,0,0,831,0,0,0,25,4,0,0,0,0,0,1,0,0,4,0,True,True,True,True,False,False,False
17876,1.2,0,0,1312,0,0,0,26,4,0,0,0,0,0,1,0,0,4,0,True,True,True,True,False,False,False
17877,1.55,0,0,840,0,0,0,27,4,0,0,0,0,0,1,0,0,4,0,True,True,True,True,False,False,False
17878,2.3,0,0,1751,0,1126,0,28,4,0,0,0,0,0,1,0,0,4,0,True,True,True,True,False,False,False
17879,1.6,0,0,3726,0,0,0,29,4,0,0,0,0,0,1,0,0,4,0,True,True,True,True,False,False,False
17880,1.8,0,0,563,0,0,13490,30,4,0,0,0,0,0,1,0,0,4,0,True,True,True,True,False,False,False
17881,2,0,0,19,0,431,0,31,4,0,0,0,0,0,1,0,0,4,0,True,True,True,True,False,False,False
17882,1.2,0,0,2673,0,0,0,32,4,0,0,0,0,0,1,0,0,4,0,True,True,True,True,False,False,False
17883,1.4,0,0,1057,0,0,0,33,4,0,0,0,0,0,1,0,0,4,0,True,True,True,True,False,False,False
17884,0.8,0,0,3659,0,0,0,34,4,0,0,0,0,0,1,0,0,4,0,True,True,True,True,False,False,False
17885,1,0,0,1421,0,0,13492,35,4,0,0,0,0,0,1,0,0,4,0,True,True,True,True,False,False,False
17886,0.85,0,0,3375,0,0,0,36,4,0,0,0,0,0,1,0,0,4,0,True,True,True,True,False,False,False
17887,1.8,0,0,1328,0,0,0,37,4,0,0,0,0,0,1,0,0,4,0,True,True,True,True,False,False,False
17888,2,0,0,1094,0,0,0,38,4,0,0,0,0,0,1,0,0,4,0,True,True,True,True,False,False,False
17889,1.65,0,0,2275,0,0,13487,39,4,0,0,0,0,0,1,0,0,4,0,True,True,True,True,False,False,False
17890,1.2,0,0,197,0,0,13488,40,4,0,0,0,0,0,1,0,0,4,0,True,True,True,True,False,False,False
17891,2,0,0,68,0,0,0,41,4,0,0,0,0,0,1,0,0,4,0,True,True,True,True,False,False,False
17892,0.6,0,0,1755,0,0,0,42,4,0,0,0,0,0,1,0,0,4,0,True,True,True,True,False,False,False
17893,1.2,0,0,2572,0,0,0,43,4,0,0,0,0,0,1,0,0,4,0,True,True,True,True,False,False,False
17894,0.7,0,0,3143,0,0,0,44,4,0,0,0,0,0,1,0,0,4,0,True,True,True,True,False,False,False
17895,1.7,0,0,1311,0,0,0,45,4,0,0,0,0,0,1,0,0,4,0,True,True,True,True,False,False,False
17896,0.4,0,0,1303,0,0,13494,46,4,0,0,0,0,0,1,0,0,4,0,True,True,True,True,False,False,False
17897,2.5,0,0,4549,0,0,0,47,4,0,0,0,0,0,1,0,0,4,0,True,True,True,True,False,False,False
17898,1.45,0,30246,1991,0,0,0,48,4,0,0,0,0,0,1,0,0,4,0,True,True,True,True,False,False,False
17899,1.4,0,0,340,0,0,0,49,4,0,0,0,0,0,1,0,0,4,0,True,True,True,True,False,False,False
17900,2.3,0,0,2789,0,0,0,50,4,0,0,0,0,0,1,0,0,4,0,True,True,True,True,False,False,False
17901,0.5,0,0,2932,0,0,0,51,4,0,0,0,0,0,1,0,0,4,0,True,True,True,True,False,False,False
17902,0.5,0,0,2932,0,0,0,52,4,0,0,0,0,0,1,0,0,4,0,True,True,True,True,False,False,False
17903,0.5,0,0,2932,0,0,0,53,4,0,0,0,0,0,1,0,0,4,0,True,True,True,True,False,False,False
17904,0.5,0,0,2932,0,0,0,54,4,0,0,0,0,0,1,0,0,4,0,True,True,True,True,False,False,False
17905,1.3,0,0,1575,0,0,0,55,4,0,0,0,0,0,1,0,0,4,0,True,True,True,True,False,False,False
17906,1.3,0,0,1575,0,0,0,56,4,0,0,0,0,0,1,0,0,4,0,True,True,True,True,False,False,False
17907,1.3,0,0,1575,0,0,0,57,4,0,0,0,0,0,1,0,0,4,0,True,True,True,True,False,False,False
17908,1.5,0,0,2185,0,0,0,58,4,0,0,0,0,0,1,0,0,4,0,True,True,True,True,False,False,False
17909,1.5,0,0,2185,0,0,0,59,4,0,0,0,0,0,1,0,0,4,0,True,True,True,True,False,False,False
17910,1.5,0,0,2185,0,0,0,60,4,0,0,0,0,0,1,0,0,4,0,True,True,True,True,False,False,False
17911,1.5,0,0,2185,0,0,0,61,4,0,0,0,0,0,1,0,0,4,0,True,True,True,True,False,False,False
17912,2.2,0,0,2665,0,0,0,62,4,0,0,0,0,0,1,0,0,4,0,True,True,True,True,False,False,False
17913,2.2,0,0,2665,0,0,0,63,4,0,0,0,0,0,1,0,0,4,0,True,True,True,True,False,False,False
17914,2.2,0,0,2665,0,0,0,64,4,0,0,0,0,0,1,0,0,4,0,True,True,True,True,False,False,False
17915,1.7,0,0,1619,0,1949,0,65,4,0,0,0,0,0,1,0,0,4,0,True,True,True,True,False,False,False
17916,1.7,0,0,1619,0,1949,0,66,4,0,0,0,0,0,1,0,0,4,0,True,True,True,True,False,False,False
17917,1.7,0,0,1619,0,1949,0,67,4,0,0,0,0,0,1,0,0,4,0,True,True,True,True,False,False,False
17918,1.7,0,0,1619,0,1949,0,68,4,0,0,0,0,0,1,0,0,4,0,True,True,True,True,False,False,False
17919,1.5,0,0,640,0,0,0,69,4,0,0,0,0,0,1,0,0,4,0,True,True,True,True,False,False,False
17920,1.5,0,0,640,0,0,0,70,4,0,0,0,0,0,1,0,0,4,0,True,True,True,True,False,False,False
17921,1.5,0,0,640,0,0,0,71,4,0,0,0,0,0,1,0,0,4,0,True,True,True,True,False,False,False
17922,2.3,0,0,771,0,422,0,72,4,0,0,0,0,0,1,0,0,4,0,True,True,True,True,False,False,False
17923,2.3,0,0,771,0,422,0,73,4,0,0,0,0,0,1,0,0,4,0,True,True,True,True,False,False,False
17924,2.3,0,0,771,0,422,0,74,4,0,0,0,0,0,1,0,0,4,0,True,True,True,True,False,False,False
17925,2.3,0,0,771,0,422,0,75,4,0,0,0,0,0,1,0,0,4,0,True,True,True,True,False,False,False
17926,2.5,0,0,82,0,0,0,76,4,0,0,0,0,0,1,0,0,4,0,True,True,True,True,False,False,False
17927,2.5,0,0,661,0,0,0,77,4,0,0,0,0,0,1,0,0,4,0,True,True,True,True,False,False,False
17928,1,0,0,1958,0,0,0,78,4,0,0,0,0,0,1,0,0,4,0,True,True,True,True,False,False,False
17929,1.3,0,0,4426,0,0,0,702,4,0,2,0,15,0,1,0,0,1,0,True,True,True,True,False,False,False
17930,4,0,0,4646,0,0,0,703,4,0,0,0,0,0,0,0,0,1,0,False,True,False,False,False,False,False
17931,0.8,0,0,4566,0,0,0,699,4,0,2,0,0,0,1,0,0,1,0,True,True,True,True,False,False,False
17932,0.5,0,0,4566,0,0,0,700,4,0,0,0,0,0,0,0,0,1,0,True,True,True,True,False,False,False
17933,4,0,0,4590,0,0,0,694,4,0,2,0,0,0,1,0,0,1,0,True,True,True,True,False,False,False
17934,1.5,0,0,4591,0,0,0,695,4,0,0,0,0,0,0,0,0,1,0,True,True,True,True,False,False,False
17935,2,0,0,4529,0,2933,0,0,4,0,2,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
17936,1,0,0,4362,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,False,True,True,True,False,False,False
17937,1.5,0,0,4238,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,False,True,True,True,False,False,False
17938,2,0,0,4259,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,False,True,True,True,False,False,False
17939,1.3,0,0,2885,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,False,True,True,True,False,False,False
17940,2,0,0,4363,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,False,True,True,True,False,False,False
17941,1.5,0,0,548,1549,2881,0,0,4,0,3,0,0,0,0,0,0,0,0,False,True,True,True,False,False,False
17942,1.5,0,0,597,1549,2881,0,0,4,0,3,0,0,0,0,0,0,0,0,False,True,True,True,False,False,False
17943,1.2,0,0,4400,0,2887,0,0,4,0,3,0,0,0,0,0,0,0,0,False,True,True,True,False,False,False
17944,1.35,0,0,1819,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,False,True,True,True,False,False,False
17945,1.3,0,0,2659,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,False,True,True,True,False,False,False
17946,2,0,0,2778,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,False,True,True,True,False,False,False
17947,1.1,0,0,1293,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,False,True,True,True,False,False,False
17948,1,0,0,2669,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,False,True,True,True,False,False,False
17949,1,0,0,4364,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,False,True,True,True,False,False,False
17950,2,0,0,4343,0,0,0,0,4,0,2,0,0,0,1,0,0,0,0,True,True,True,True,False,True,False
17951,2.5,0,0,4342,0,0,0,0,4,0,2,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
17952,1.4,0,0,4360,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
17953,2,0,0,4371,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,False,True,False,True,False,False,False
17954,1.2,0,0,1360,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,False,True,False,True,False,False,False
17955,1.5,0,0,4368,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,False,True,False,True,False,False,False
17956,1.5,0,0,3004,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,False,True,False,True,False,False,False
17957,1.2,0,0,1197,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,False,True,False,True,False,False,False
17958,0.7,0,0,3658,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,False,True,False,True,False,False,False
17959,1.5,0,0,3502,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,False,True,False,True,False,False,False
17960,1,0,7607,0,1308,2660,7682,0,0,0,0,15,0,0,1,0,0,0,0,True,False,True,True,False,False,False
17961,1,0,7606,0,1304,2638,7683,0,0,0,0,15,0,0,1,0,0,0,0,True,False,True,True,False,False,False
17962,1,0,7600,0,1224,2868,0,0,0,0,0,0,0,0,1,0,0,0,0,True,False,True,True,False,False,False
17963,1,0,7621,0,1544,2869,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,False,True,False,False,False
17964,1,0,7622,0,1545,2870,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,False,True,False,False,False
17965,1,0,7623,0,1546,2871,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,False,True,False,False,False
17966,1,0,0,0,1547,2872,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,False,True,False,False,False
17967,1,0,0,0,1548,2873,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,False,True,False,False,False
17968,1,0,0,0,1304,2874,7683,0,0,0,0,15,0,0,1,0,0,0,0,True,False,True,True,False,False,False
17969,1,0,0,0,1308,2660,7682,0,0,0,0,15,0,0,1,0,0,0,0,True,False,True,True,False,False,False
17970,0.65,0,0,4153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,True,True,False,False,False
17971,1,0,0,1338,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,True,True,True,True,False,False,False
17972,1.5,0,0,4100,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,True,True,True,True,False,False,False
17973,1,0,0,136,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,True,True,True,True,False,False,False
17974,1,0,0,1509,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,True,True,True,True,False,False,False
17975,1.9,0,0,1509,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,True,True,True,True,False,False,False
17976,1.7,0,0,4322,0,0,0,0,4,0,2,0,0,63,1,0,0,0,0,True,True,True,True,False,False,False
17977,1,0,0,4356,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,True,True,False,True,False,False,False
17978,1,0,0,1198,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,True,True,False,True,False,False,False
17979,1,0,0,0,1539,2863,0,0,4,0,2,0,8,0,1,0,0,0,0,False,False,False,True,False,False,False
17980,1,0,0,0,1540,2864,0,0,0,0,0,0,8,0,1,0,0,0,0,False,False,False,True,False,False,False
17981,1,0,0,0,1541,2865,0,0,0,0,0,0,8,0,1,0,0,0,0,False,False,False,True,False,False,False
17982,1,0,0,0,1542,2866,0,0,0,0,0,0,8,0,1,0,0,0,0,False,False,False,True,False,False,False
17983,1,0,0,0,1543,2867,0,0,0,0,0,0,8,0,1,0,0,0,0,False,False,False,True,False,False,False
17984,5,0,0,100,0,0,0,0,4,0,0,0,3,0,1,0,0,0,0,False,False,False,True,False,False,False
17985,2.5,0,0,4321,0,0,0,0,4,0,6,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
17986,1,0,0,4352,0,0,0,0,4,0,0,2,3,0,0,0,0,0,0,True,True,False,True,False,False,False
17987,2,0,0,381,0,0,0,0,4,0,6,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
17988,1.5,0,0,180,0,0,0,0,4,0,6,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
17989,1.6,0,0,187,0,0,0,0,4,0,2,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
17990,1,0,0,79,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
17991,5,0,0,79,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
17992,1,0,0,2751,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,True,True,False,False,False,False,False
17993,5.25,0,0,476,0,0,0,0,4,0,0,2,3,0,0,0,0,0,0,True,True,False,True,False,False,True
17994,1.8,0,0,4323,0,0,0,0,4,0,6,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
17995,2.5,0,0,4384,0,0,0,0,4,0,0,16,3,0,0,0,0,0,0,False,True,False,False,False,False,True
17996,2.6,0,0,4312,0,0,0,0,4,0,2,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
17997,1,0,0,480,0,0,0,0,4,0,0,2,3,0,1,0,0,0,0,True,True,False,True,False,False,False
17998,0.75,0,0,4063,0,2669,0,0,0,0,0,20,0,0,0,0,0,0,0,False,True,False,False,False,False,False
17999,1,0,0,476,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,False,True,False,True,False,False,False
18000,1,0,0,2751,0,0,0,0,4,0,0,23,0,0,0,0,0,0,0,False,False,False,False,False,False,False
18001,1,0,0,480,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,True,False,False,False,False,False,False
18002,1.5,0,0,548,1550,2881,0,0,4,0,3,0,0,0,0,0,0,0,0,False,True,True,True,False,False,False
18003,1.5,0,0,548,1551,2882,0,0,4,0,3,0,0,0,0,0,0,0,0,False,True,True,True,False,False,False
18004,1.5,0,0,548,1552,2883,0,0,4,0,3,0,0,0,0,0,0,0,0,False,True,True,True,False,False,False
18005,1.5,0,0,597,1550,2881,0,0,4,0,3,0,0,0,0,0,0,0,0,False,True,True,True,False,False,False
18006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False
18007,0.85,0,0,4309,0,0,0,0,4,0,2,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
18008,1,0,0,4310,0,0,0,0,4,0,2,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
18009,0.85,0,0,4310,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,False,True,False,True,False,False,False
18010,1,0,0,4346,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,False,True,False,True,False,False,False
18011,1,0,0,0,1555,2886,7641,0,4,0,2,0,8,0,0,0,0,0,0,True,False,True,True,False,False,False
18012,1,0,0,0,1342,2648,7641,0,0,0,0,24,8,0,0,0,0,0,0,False,False,True,True,False,False,False
18013,1,0,0,0,1305,2642,7641,0,0,0,0,24,8,0,0,0,0,0,0,False,False,True,True,False,False,False
18014,1,0,0,0,1340,2646,7641,0,0,0,0,24,8,0,0,0,0,0,0,False,False,True,True,False,False,False
18015,1,0,0,4064,0,2665,0,0,0,0,0,24,8,0,0,0,0,0,0,False,False,True,True,False,False,False
18016,1,0,0,0,1309,2657,7641,0,0,0,0,24,8,0,0,0,0,0,0,False,False,True,True,False,False,False
18017,0.52,0,0,4153,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,True,True,True,True,False,False,False
18018,1.8,0,0,1045,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,True,True,True,True,False,False,False
18019,1,0,0,4284,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,True,True,True,True,False,False,False
18020,1.13,0,0,136,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,True,True,True,True,False,False,False
18021,0.8,0,0,4160,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,True,True,True,True,False,False,False
18022,3,0,0,142,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,True,True,True,True,False,False,False
18023,0.8,0,0,1473,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,True,True,True,True,False,False,False
18024,1.5,0,0,160,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,True,True,True,True,False,False,False
18025,1,0,0,574,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,True,True,True,True,False,False,False
18026,1,0,0,0,1555,2886,7641,0,4,0,2,0,8,0,0,0,0,0,0,True,True,True,True,False,False,False
18027,1,0,0,0,1342,2648,7641,0,0,0,0,24,8,0,0,0,0,0,0,False,False,True,True,False,False,False
18028,1,0,0,0,1305,2642,7641,0,0,0,0,24,8,0,0,0,0,0,0,False,False,True,True,False,False,False
18029,1,0,0,0,1340,2646,7641,0,0,0,0,24,8,0,0,0,0,0,0,False,False,True,True,False,False,False
18030,1,0,0,4064,0,2665,0,0,0,0,0,24,8,0,0,0,0,0,0,False,False,True,True,False,False,False
18031,1,0,0,0,1309,2657,7641,0,0,0,0,24,8,0,0,0,0,0,0,False,False,True,True,False,False,False
18032,1,0,0,4373,0,0,0,0,4,0,2,0,0,0,1,0,0,0,0,True,True,True,True,False,False,False
18033,1,0,0,4358,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,True,True,False,True,False,False,False
18034,1,0,0,476,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,True,True,False,False,False,False,True
18035,3.7,0,0,4325,0,0,0,0,4,0,2,25,0,0,1,0,0,0,0,False,True,True,True,False,False,False
18036,1,0,0,4348,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,False,False,False,False,False,False,False
18037,1.5,0,0,160,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,True,True,True,True,False,False,False
18038,1,0,0,574,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,True,True,True,True,False,False,False
18039,1,0,0,4036,0,0,0,0,4,0,2,0,3,65,1,0,0,0,0,True,True,True,True,False,False,False
18040,1,0,0,4359,0,0,0,0,4,0,2,0,3,66,1,0,0,0,0,True,True,True,True,False,False,False
18041,1,0,0,2751,0,0,0,0,4,0,0,23,0,0,0,0,0,0,0,False,False,False,False,False,False,False
18042,1,0,0,2751,0,0,0,0,4,0,0,23,0,0,0,0,0,0,0,False,False,False,False,False,False,False
18043,0.5,0,0,4156,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False
18044,1.55,0,0,1912,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,False,False,False,False,False,False,False
18045,1.7,0,0,629,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,False,False,False,False,False,False,False
18046,1,0,0,4347,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False
18047,1,0,0,764,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False
18048,1.5,0,0,764,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False
18049,2.2,0,0,4336,0,2875,0,0,4,0,2,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
18050,2.2,0,0,4337,0,2876,0,0,4,0,2,0,0,68,1,0,0,0,0,False,True,True,True,False,False,False
18051,2.2,0,0,4338,0,2877,0,0,4,0,2,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
18052,2.2,0,0,4339,0,2878,0,0,4,0,2,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
18053,2.2,0,0,4340,0,2879,0,0,4,0,2,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
18054,2.2,0,0,4336,0,2875,0,0,4,0,0,0,0,0,0,0,0,0,0,False,True,False,True,False,False,False
18055,2.75,0,0,4341,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
18056,1,0,0,4365,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
18057,1.5,0,0,4435,0,2894,0,0,4,0,0,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
18058,1,0,0,4405,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
18059,1,0,0,1371,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
18060,1.5,0,0,2574,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
18061,1.2,0,0,198,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
18062,1,0,0,355,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
18063,3,0,0,355,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
18064,1,0,0,1449,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
18065,1.1,0,0,1451,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
18066,2.5,0,0,1451,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
18067,1,0,0,4366,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
18068,1,0,0,480,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,False,False,False,True,False,False,False
18069,0.7,0,0,4217,0,2610,0,0,1,0,0,20,0,0,0,0,0,0,0,False,False,False,False,False,False,False
18070,0.93,0,0,4377,1556,2889,7641,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False
18071,0.7,0,0,4378,0,2888,0,0,1,0,0,20,0,0,0,0,0,0,0,False,False,False,False,False,False,False
18072,1,0,0,0,1557,2891,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False
18073,1,0,0,0,1558,2892,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False
18074,1,0,0,0,1559,2893,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False
18075,2,0,0,4369,0,0,0,79,4,0,2,0,0,0,1,0,0,4,0,False,False,True,True,False,False,False
18076,1.3,0,0,4369,0,0,0,79,4,0,0,0,3,0,0,0,0,4,0,False,False,False,True,False,False,False
18077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False
18078,1.25,0,0,4518,0,0,0,79,4,0,2,0,0,0,1,0,0,4,0,False,False,True,True,False,False,False
18079,1.5,0,0,360,0,0,0,79,4,0,0,0,0,0,0,0,0,4,0,False,False,False,True,False,False,False
18080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False
18081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False
18082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False
18083,1,0,0,4362,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,False,True,True,True,False,False,False
18084,1.3,0,0,2885,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,False,True,True,True,False,False,False
18085,1.8,0,0,1,0,1627,0,79,4,0,2,0,0,0,1,0,0,4,0,False,False,True,True,False,False,False
18086,1.2,0,0,1,0,1627,0,79,4,0,0,21,0,0,1,0,0,4,0,False,False,True,True,False,False,False
18087,1.2,0,0,1,0,1627,0,79,4,0,0,21,0,0,1,0,0,4,0,False,False,True,True,False,False,False
18088,1.2,0,0,1,0,1627,0,79,4,0,0,0,0,0,0,0,0,4,0,False,False,False,False,False,False,False
18089,1.2,0,0,4361,0,1627,0,79,4,0,0,0,0,0,0,0,0,4,0,False,False,False,False,False,False,False
18090,1.5,0,0,221,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,False,True,True,True,False,False,False
18091,0.52,0,0,4153,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,True,True,True,True,False,False,False
18092,1.8,0,0,1045,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,True,True,True,True,False,False,False
18093,1,0,0,4284,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,True,True,True,True,False,False,False
18094,1.13,0,0,136,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,True,True,True,True,False,False,False
