#,Quest0,Quest1,DefaultTalk,Unknown0
2033294.3,0,70786,599802,255
2033294.4,0,70842,600725,1
2033294.5,0,70903,600935,1
2033294.6,0,70907,600936,6
2033295.0,0,0,599799,0
2033295.1,0,70478,600164,3
2033295.2,0,70842,600728,255
2033295.3,70909,0,600946,0
2033296.0,0,0,599800,0
2033296.1,0,70495,600165,255
2033296.2,0,70842,600729,255
2033296.3,70909,0,600947,0
2033297.0,0,0,599852,0
2033297.1,0,70478,600166,3
2033297.2,0,70907,600948,6
2033298.0,0,0,599803,0
2033298.1,0,70495,600160,255
2033298.2,0,70786,599803,255
2033298.3,0,70903,600937,1
2033298.4,0,70907,600938,6
2033299.0,0,0,599804,0
2033299.1,0,70495,600161,255
2033299.2,0,70842,600726,255
2033299.3,0,70903,600939,1
2033299.4,0,70907,600940,6
2033300.0,0,0,599801,0
2033300.1,0,70495,600162,255
2033300.2,0,70786,599801,255
2033300.3,0,70903,600941,1
2033300.4,0,70907,600942,6
2033301.0,0,0,599796,0
2033301.1,0,70495,600163,255
2033301.2,0,70842,600727,255
2033301.3,70909,0,600943,0
2033302.0,0,0,599668,0
2033302.1,0,70455,600089,255
2033302.2,0,70495,600090,255
2033303.0,0,0,599669,0
2033303.1,0,70446,600091,255
2033303.2,0,70455,600092,255
2033303.3,0,70495,600093,255
2033304.0,0,0,599670,0
2033304.1,0,70455,600094,255
2033304.2,0,70495,600095,255
2033305.0,0,0,599671,0
2033305.1,0,70446,600096,255
2033305.2,0,70455,600097,255
2033305.3,0,70495,600098,255
2033306.0,0,0,599672,0
2033306.1,0,70446,600099,255
2033306.2,0,70455,600100,255
2033306.3,0,70495,600101,255
2033307.0,0,0,599673,0
2033307.1,0,70446,600102,255
2033307.2,0,70455,600103,255
2033307.3,0,70495,600104,255
2033308.0,0,0,599675,0
2033308.1,0,70455,600105,255
2033308.2,0,70495,600106,255
2033309.0,0,0,599676,0
2033309.1,0,70455,600107,255
2033309.2,0,70495,600108,255
2033310.0,0,0,599677,0
2033310.1,0,70446,600109,255
2033310.2,0,70455,600110,255
2033310.3,0,70458,600111,255
2033310.4,0,70495,600112,255
2033311.0,0,0,599678,0
2033311.1,0,70455,600113,255
2033311.2,0,70458,600114,255
2033311.3,0,70495,600115,255
2033312.0,0,0,599679,0
2033312.1,0,70446,600116,255
2033312.2,0,70455,600117,255
2033312.3,0,70495,600118,255
2033313.0,0,0,599680,0
2033313.1,0,70455,600119,255
2033313.2,0,70495,600120,255
2033313.3,0,70962,601211,255
2033314.0,0,0,599681,0
2033314.1,0,70455,600121,255
2033314.2,0,70495,600122,255
2033315.0,0,0,599682,0
2033315.1,0,70446,600123,255
2033315.2,0,70455,600124,255
2033315.3,0,70495,600125,255
2033316.0,0,0,599683,0
2033316.1,0,70446,600126,255
2033316.2,0,70455,600127,255
2033316.3,0,70458,600128,255
2033316.4,0,70495,600129,255
2033317.0,0,0,599685,0
2033317.1,70545,0,600130,0
2033317.2,0,70455,600131,255
2033317.3,70548,0,600132,0
2033318.0,0,0,600133,0
2033318.1,0,70455,600134,255
2033318.2,0,70495,600135,255
2033319.0,0,0,600136,0
2033319.1,0,70446,600137,255
2033319.2,0,70455,600138,255
2033319.3,0,70495,600139,255
2033319.4,0,70962,601213,255
2033320.0,0,0,600140,0
2033320.1,0,70455,600141,255
2033320.2,0,70495,600142,255
2033320.3,0,70909,600960,255
2033321.0,0,0,600143,0
2033321.1,0,70446,600144,255
2033321.2,0,70455,600145,255
2033321.3,0,70495,600146,255
2033322.0,0,0,599853,0
2033322.1,0,70455,600147,255
2033322.2,0,70495,600148,255
2033323.0,0,0,599854,0
2033323.1,0,70478,600149,1
2033324.0,0,0,599859,0
2033324.1,0,70446,600150,255
2033324.2,0,70455,600151,255
2033324.3,0,70495,600152,255
2033325.0,0,0,599694,0
2033325.1,0,70478,600067,3
2033325.2,70909,0,600889,0
2033326.0,0,0,599689,0
2033326.1,0,70478,600068,3
2033326.2,0,70495,600069,255
2033326.3,0,70786,599689,255
2033326.4,0,70842,600286,1
2033326.5,0,70903,600893,255
2033326.6,70909,0,600894,0
2033327.0,0,0,599690,0
2033327.1,0,70478,600070,3
2033327.2,0,70495,600071,255
2033327.3,0,70786,599690,255
2033327.4,0,70842,600287,255
2033327.5,0,70903,600895,255
2033327.6,0,70907,600896,6
2033328.0,0,0,599695,0
2033328.1,0,70478,600072,3
2033328.2,0,70842,600290,1
2033328.3,0,70903,600901,255
2033328.4,70909,0,600902,0
2033329.0,0,0,599696,0
2033329.1,0,70478,600073,3
2033329.2,0,70495,600074,255
2033330.0,0,0,599697,0
2033330.1,0,70478,600075,3
2033330.2,0,70495,600076,255
2033330.3,0,70842,600291,255
2033330.4,0,70903,600903,255
2033330.5,0,70907,600904,4
2033330.6,70909,0,600905,0
2033331.0,0,0,599698,0
2033331.1,0,70478,600077,3
2033331.2,0,70495,600078,255
2033331.3,0,70786,599698,255
2033331.4,0,70842,600292,1
2033331.5,0,70903,600906,255
2033331.6,70909,0,600907,0
2033332.0,0,0,599699,0
2033332.1,0,70478,600079,3
2033332.2,0,70495,600080,255
2033332.3,0,70842,600294,255
2033332.4,0,70903,600908,255
2033332.5,0,70907,600909,6
2033333.0,0,0,599700,0
2033333.1,0,70478,600081,3
2033333.2,0,70495,600082,255
2033333.3,0,70786,599700,255
2033333.4,70836,0,600295,0
2033333.5,0,70842,600296,255
2033333.6,70909,0,600910,0
2033334.0,0,0,599703,0
2033334.1,0,70478,600083,3
2033334.2,0,70495,600084,255
2033334.3,0,70786,599703,255
2033334.4,0,70842,600716,255
2033334.5,0,70909,600914,2
2033335.0,0,0,599704,0
2033335.1,0,70478,600085,3
2033335.2,0,70495,600086,255
2033335.3,0,70786,599704,255
2033335.4,0,70842,600717,255
2033335.5,0,70909,600915,2
2033336.0,0,0,599706,0
2033336.1,0,70478,600087,3
2033336.2,0,70495,600088,255
2033336.3,0,70786,599706,255
2033336.4,0,70842,600718,255
2033336.5,0,70909,600917,2
2033337.0,0,0,599709,0
2033337.1,0,70428,600006,255
2033337.2,0,70431,600007,255
2033338.0,0,0,599710,0
2033338.1,0,70428,600008,255
2033338.2,0,70431,600009,255
2033339.0,0,0,599711,0
2033339.1,0,70428,600010,255
2033339.2,0,70431,600011,255
2033340.0,0,0,599712,0
2033340.1,0,70431,600012,255
2033341.0,0,0,599713,0
2033341.1,0,70428,600013,255
2033341.2,0,70431,600014,255
2033342.0,0,0,599714,0
2033342.1,0,70428,600015,255
2033342.2,0,70431,600016,255
2033343.0,0,0,599715,0
2033343.1,0,70427,600017,255
2033343.2,0,70431,600018,255
2033344.0,0,0,599716,0
2033344.1,0,70428,600019,255
2033344.2,0,70431,600020,255
2033345.0,0,0,599717,0
2033345.1,0,70431,600021,255
2033346.0,0,0,599718,0
2033346.1,0,70427,600022,255
2033346.2,0,70431,600023,255
2033347.0,0,0,599719,0
2033347.1,0,70427,600024,255
2033347.2,0,70431,600025,255
2033348.0,0,0,599720,0
2033348.1,0,70431,600026,255
2033349.0,0,0,599721,0
2033349.1,0,70431,600027,255
2033350.0,0,0,599722,0
2033350.1,0,70431,600028,255
2033351.0,0,0,599723,0
2033351.1,0,70431,600029,255
2033352.0,0,0,599724,0
2033352.1,0,70431,600030,255
2033353.0,0,0,599725,0
2033353.1,0,70431,600031,255
2033354.0,0,0,599726,0
2033354.1,0,70428,600032,255
2033354.2,0,70431,600033,255
2033355.0,0,0,599727,0
2033355.1,0,70431,600034,255
2033356.0,0,0,599728,0
2033356.1,0,70427,600035,255
2033356.2,0,70431,600036,255
2033357.0,0,0,599729,0
2033357.1,0,70427,600037,255
2033357.2,0,70431,600038,255
2033358.0,0,0,599730,0
2033358.1,0,70427,600039,255
2033358.2,0,70431,600040,255
2033359.0,0,0,599731,0
2033359.1,0,70427,600041,2
2033359.2,0,70430,600042,5
2033359.3,0,70446,600043,255
2033360.0,0,0,599732,0
2033360.1,0,70427,600044,2
2033360.2,0,70430,600045,5
2033361.0,0,0,599733,0
2033361.1,0,70427,600046,2
2033361.2,0,70430,600047,5
2033362.0,0,0,599734,0
2033362.1,0,70427,600048,255
2033362.2,0,70430,600049,5
2033363.0,0,0,599735,0
2033363.1,0,70427,600050,2
2033363.2,0,70430,600051,5
2033364.0,0,0,599736,0
2033364.1,0,70427,600052,2
2033364.2,0,70430,600053,5
2033365.0,0,0,599737,0
2033365.1,0,70427,600054,2
2033365.2,0,70428,600055,255
2033365.3,0,70430,600056,5
2033366.0,0,0,599738,0
2033366.1,0,70427,600057,2
2033366.2,0,70431,600058,255
2033367.0,0,0,599739,0
2033367.1,0,70427,600059,2
2033367.2,0,70430,600060,5
2033368.0,0,0,599861,0
2033368.1,0,70427,600061,2
2033368.2,0,70430,600062,5
2033369.0,0,0,599860,0
2033369.1,0,70427,600063,255
2033369.2,0,70431,600064,255
2033370.0,0,0,599855,0
2033370.1,0,70427,600065,255
2033370.2,0,70431,600066,255
2033371.0,0,0,599602,0
2033371.1,70473,0,599906,0
2033372.0,0,0,599603,0
2033372.1,70473,0,599907,0
2033373.0,0,0,599605,0
2033373.1,0,70478,600300,255
2033373.2,0,70495,600301,255
2033374.0,0,0,600523,0
2033374.1,0,70473,599606,255
2033374.2,0,70480,600302,1
2033374.3,0,70481,600303,255
2033374.4,0,70495,600304,255
2033374.5,0,70842,600846,255
2033374.6,0,70900,601075,1
2033374.7,0,70900,601076,255
2033374.8,0,70902,601077,3
2033374.9,0,70903,601078,255
2033374.10,0,70905,601079,255
2033374.11,0,70907,601080,6
2033374.12,0,70909,601081,2
2033375.0,0,0,599607,0
2033375.1,0,70481,600305,1
2033375.2,0,70481,600306,255
2033375.3,0,70842,600849,255
2033375.4,0,70903,601100,1
2033375.5,0,70907,601101,6
2033375.6,0,70908,601102,4
2033375.7,0,70909,601103,2
2033376.0,0,0,599648,0
2033376.1,0,70428,600516,255
2033376.2,0,70431,600517,255
2033376.3,70447,0,600311,0
2033376.4,0,70455,600312,255
2033376.5,0,70461,600313,255
2033376.6,0,70478,600314,1
2033376.7,0,70495,600315,255
2033377.0,0,0,599637,0
2033377.1,0,70413,600320,2
2033377.2,70447,0,600321,0
2033377.3,0,70455,600322,255
2033377.4,0,70478,600323,1
2033377.5,0,70495,600324,255
2033378.0,0,0,599632,0
2033378.1,70447,0,600325,0
2033378.2,0,70455,600326,255
2033378.3,0,70458,600327,255
2033378.4,0,70478,600328,1
2033378.5,0,70495,600329,255
2033379.0,0,0,600334,0
2033379.1,70447,0,600335,0
2033379.2,0,70455,600336,255
2033379.3,0,70478,600337,1
2033379.4,0,70495,600338,255
2033380.0,0,0,600173,0
2033380.1,70447,0,600174,0
2033380.2,0,70455,600350,255
2033380.3,0,70478,600351,1
2033380.4,0,70495,600352,255
2033381.0,0,0,600175,0
2033381.1,70447,0,600353,0
2033381.2,0,70455,600354,255
2033381.3,0,70478,600355,1
2033381.4,0,70495,600356,255
2033382.0,0,0,599807,0
2033382.1,0,70486,600167,255
2033382.2,0,70488,600168,255
2033382.3,0,70491,600169,255
2033382.4,0,70494,600170,255
2033383.0,0,0,599811,0
2033383.1,0,70488,600171,255
2033383.2,0,70494,600172,255
2033383.3,0,70495,600383,255
2033383.4,0,70909,600957,2
2033384.0,0,0,599815,0
2033384.1,0,70491,600384,255
2033384.2,0,70494,600385,255
2033384.3,0,70495,600386,255
2033384.4,0,70909,600958,2
2033385.0,0,0,600487,0
2033385.1,0,70486,600488,255
2033385.2,0,70494,600489,255
2033385.3,0,70495,600490,255
2033385.4,0,70909,600959,2
2033386.0,0,0,600366,0
2033386.1,70353,0,600367,0
2033386.2,0,70727,600670,4
2033386.3,70727,0,600671,0
2033387.0,0,0,599823,0
2033387.1,0,70446,600387,255
2033387.2,0,70495,600388,255
2033388.0,0,0,599824,0
2033388.1,0,70495,600389,255
2033389.0,0,0,599825,0
2033389.1,70444,0,600390,0
2033390.0,0,0,599826,0
2033390.1,0,70495,600391,255
2033391.0,0,0,599828,0
2033391.1,0,70446,600392,255
2033392.0,0,0,599829,0
2033392.1,0,70495,600393,255
2033393.0,0,0,599830,0
2033393.1,70444,0,600394,0
2033394.0,0,0,599831,0
2033394.1,0,70446,600395,255
2033395.0,0,0,599837,0
2033395.1,70444,0,600396,0
2033396.0,0,0,599838,0
2033396.1,70444,0,600397,0
2033397.0,0,0,599839,0
2033397.1,70444,0,600398,0
2033397.2,0,70495,600399,255
2033398.0,0,0,599840,0
2033398.1,70444,0,600400,0
2033399.0,0,0,599841,0
2033399.1,70444,0,600401,0
2033399.2,0,70495,600402,255
2033400.0,0,0,599842,0
2033400.1,70444,0,600403,0
2033400.2,0,70495,600404,255
2033401.0,0,0,599843,0
2033401.1,70444,0,600405,0
2033402.0,0,0,599844,0
2033402.1,70444,0,600406,0
2033403.0,0,0,599845,0
2033403.1,70444,0,600407,0
2033404.0,0,0,599846,0
2033404.1,70444,0,600408,0
2033405.0,0,0,599863,0
2033405.1,70444,0,600413,0
2033406.0,0,0,599848,0
2033406.1,0,70495,600409,255
2033407.0,0,0,599849,0
2033407.1,70444,0,600410,0
2033407.2,0,70495,600411,255
2033408.0,0,0,599850,0
2033408.1,70444,0,600412,0
2033409.0,0,0,599674,0
2033409.1,0,70455,600414,255
2033409.2,0,70478,600415,1
2033409.3,0,70495,600416,255
2033410.0,0,0,600417,0
2033410.1,0,70455,600418,255
2033410.2,70543,0,600419,0
2033411.0,0,0,599708,0
2033411.1,0,70478,600420,3
2033411.2,0,70495,600421,255
2033412.0,0,0,600422,0
2033412.1,0,70478,600423,3
2033412.2,70909,0,600920,0
2033413.0,0,0,599740,0
2033413.1,0,70495,599865,255
2033414.0,0,0,599741,0
2033414.1,0,70455,599866,255
2033414.2,0,70495,599867,255
2033415.0,0,0,599742,0
2033415.1,0,70495,600424,255
2033416.0,0,0,599743,0
2033416.1,0,70455,600425,255
2033416.2,0,70495,600426,255
2033417.0,0,0,599744,0
2033417.1,0,70455,600427,255
2033417.2,0,70495,600428,255
2033418.0,0,0,599745,0
2033418.1,0,70455,600429,255
2033418.2,0,70495,600430,255
2033419.0,0,0,599746,0
2033419.1,0,70455,600433,255
2033419.2,0,70478,600434,1
2033419.3,0,70495,600435,255
2033420.0,0,0,599747,0
2033420.1,0,70452,600436,255
2033420.2,0,70495,600437,255
2033421.0,0,0,599748,0
2033421.1,0,70495,600438,255
2033422.0,0,0,599752,0
2033422.1,0,70455,600439,255
2033422.2,0,70495,600440,255
2033423.0,0,0,599753,0
2033423.1,0,70455,600441,255
2033423.2,0,70478,600442,1
2033423.3,0,70495,600443,255
2033423.4,70909,0,600923,0
2033424.0,0,0,599754,0
2033424.1,0,70495,600444,255
2033425.0,0,0,599755,0
2033425.1,0,70455,600445,255
2033425.2,0,70495,600446,255
2033426.0,0,0,599756,0
2033426.1,0,70455,600447,255
2033426.2,0,70495,600448,255
2033427.0,0,0,599757,0
2033427.1,0,70495,600449,255
2033428.0,0,0,599758,0
2033428.1,0,70495,600450,255
2033429.0,0,0,599759,0
2033429.1,0,70495,600451,255
2033430.0,0,0,599760,0
2033430.1,0,70455,600452,255
2033430.2,0,70495,600453,255
2033431.0,0,0,599761,0
2033431.1,0,70478,600454,1
2033431.2,0,70495,600455,255
2033432.0,0,0,599762,0
2033432.1,0,70459,600510,5
2033432.2,0,70495,600456,255
2033433.0,0,0,599763,0
2033433.1,0,70455,600457,255
2033433.2,0,70495,600458,255
2033433.3,70909,0,600924,0
2033434.0,0,0,599749,0
2033434.1,0,70455,600459,255
2033434.2,0,70478,600460,1
2033434.3,0,70495,600461,255
2033435.0,0,0,599750,0
2033435.1,0,70455,600462,255
2033435.2,0,70478,600463,1
2033435.3,0,70495,600464,255
2033436.0,0,0,599751,0
2033436.1,0,70495,600465,255
2033437.0,0,0,599858,0
2033437.1,0,70455,600466,255
2033437.2,0,70478,600467,1
2033437.3,0,70495,600468,255
2033438.0,0,0,600475,0
2033438.1,0,70455,600476,255
2033438.2,0,70495,600477,255
2033438.3,0,70909,600961,255
2033439.0,0,0,600478,0
2033439.1,0,70455,600479,255
2033439.2,0,70495,600480,255
2033440.0,0,0,599684,0
2033440.1,0,70419,600469,2
2033440.2,0,70419,600470,3
2033440.3,0,70446,600471,255
2033440.4,0,70456,600472,2
2033440.5,0,70458,600473,1
2033440.6,0,70495,600474,255
2033441.0,0,0,600481,0
2033441.1,0,70478,600482,3
2033441.2,0,70842,600847,1
2033441.3,0,70903,601091,1
2033441.4,0,70907,601092,6
2033442.0,0,0,600483,0
2033442.1,0,70495,600484,255
2033442.2,0,70786,600483,255
2033442.3,0,70903,601093,1
2033442.4,0,70907,601094,6
2033443.0,0,0,600485,0
2033443.1,0,70495,600486,255
2033443.2,0,70786,600485,255
2033443.3,0,70903,601095,1
2033443.4,0,70907,601096,6
2033444.0,0,0,599769,0
2033444.1,0,70495,600491,255
2033445.0,0,0,600492,0
2033445.1,0,70495,600493,255
2033445.2,0,70903,600949,1
2033445.3,0,70907,600950,6
2033446.0,0,0,600494,0
2033446.1,0,70495,600495,255
2033447.0,0,0,599862,0
2033447.1,0,70495,600496,255
2033448.0,0,0,600497,0
2033448.1,0,70446,600498,255
2033448.2,0,70455,600499,255
2033448.3,0,70495,600500,255
2033448.4,0,70909,600962,255
2033448.5,0,70962,601212,255
2033449.0,0,0,599600,0
2033449.1,0,70478,600501,255
2033449.2,0,70495,600502,255
2033450.0,0,0,600504,0
2033450.1,66174,0,600505,0
2033451.0,0,0,599686,0
2033451.1,0,70478,599438,3
2033451.2,70909,0,600890,0
2033452.0,0,0,599567,0
2033452.1,0,70443,600506,255
2033453.0,0,0,599572,0
2033453.1,0,70443,600507,255
2033454.0,0,0,599573,0
2033454.1,0,70443,600508,255
2033455.0,0,0,599574,0
2033455.1,0,70443,600509,255
2033456.0,0,0,600518,0
2033456.1,0,70470,600519,2
2033456.2,0,70478,600520,3
2033456.3,0,70495,600521,255
2033456.4,0,70786,600518,255
2033456.5,0,70842,600719,255
2033456.6,0,70903,600921,255
2033456.7,70909,0,600922,0
2033456.8,70970,0,601216,0
2033457.0,0,0,599615,0
2033457.1,0,70469,600522,1
2033458.0,0,0,599707,0
2033458.1,0,70478,600524,3
2033458.2,70909,0,600899,0
2033459.0,0,0,600539,0
2033459.1,70764,0,600540,0
2033460.0,0,0,599558,0
2033460.1,0,70503,600544,255
2033461.0,0,0,599883,0
2033461.1,0,70503,600547,255
2033462.0,0,0,599540,0
2033462.1,0,70503,600548,255
2033463.0,0,0,599541,0
2033463.1,0,70503,600549,255
2033464.0,0,0,599485,0
2033464.1,0,70503,600550,255
2033465.0,0,0,599870,0
2033465.1,0,70503,600551,255
2033466.0,0,0,599871,0
2033466.1,0,70503,600552,255
2033467.0,0,0,600558,0
2033467.1,0,70730,600559,1
2033467.2,70730,0,600560,0
2033467.3,70731,0,600561,0
2033467.4,70732,0,600562,0
2033467.5,0,70733,600563,2
2033467.6,70733,0,600564,0
2033467.7,70734,0,600565,0
2033468.0,0,0,600566,0
2033468.1,70730,0,600567,0
2033468.2,70731,0,600568,0
2033468.3,70732,0,600569,0
2033468.4,70733,0,600570,0
2033468.5,70734,0,600571,0
2033469.0,0,0,600572,0
2033469.1,70732,0,600573,0
2033469.2,70733,0,600574,0
2033469.3,70734,0,600575,0
2033470.0,0,0,600576,0
2033470.1,70730,0,600577,0
2033470.2,70731,0,600578,0
2033470.3,70732,0,600579,0
2033470.4,70733,0,600580,0
2033470.5,70734,0,600581,0
2033471.0,0,0,600582,0
2033471.1,70730,0,600583,0
2033471.2,70731,0,600584,0
2033471.3,70732,0,600585,0
2033471.4,70733,0,600586,0
2033471.5,70734,0,600587,0
2033472.0,0,0,600588,0
2033472.1,0,70733,600589,4
2033472.2,70733,0,600590,0
2033472.3,70734,0,600591,0
2033473.0,0,0,600599,0
2033473.1,0,70787,600600,1
2033473.2,0,70787,600601,255
2033473.3,70787,0,600602,0
2033474.0,0,0,600603,0
2033474.1,0,70787,600604,1
2033474.2,0,70787,600605,255
2033475.0,0,0,600626,0
2033475.1,0,70763,600630,4
2033476.0,0,0,600627,0
2033476.1,0,70763,600631,4
2033477.0,0,0,600307,0
2033477.1,70780,0,600632,0
2033477.2,0,70781,600633,255
2033477.3,70784,0,600661,1
2033477.4,70786,0,600647,0
2033477.5,70842,0,600829,0
2033478.0,0,0,600672,0
2033478.1,0,70773,600637,2
2033478.2,70774,0,600638,0
2033479.0,0,0,599936,0
2033479.1,0,70780,600640,2
2033480.0,0,0,600343,0
2033480.1,70786,0,600652,0
2033480.2,70842,0,600838,0
2033481.0,0,0,600344,0
2033481.1,70786,0,600653,0
2033482.0,0,0,599271,0
2033482.1,0,70788,600005,255
2033483.0,0,0,600628,0
2033483.1,70766,0,600629,0
2033484.0,0,0,600677,0
2033484.1,70847,0,600678,0
2033484.2,0,70854,600679,255
2033485.0,0,0,600680,0
2033485.1,70854,0,600681,0
2033486.0,0,0,600682,0
2033486.1,70849,0,600683,0
2033486.2,70853,0,600684,0
2033486.3,70854,0,600685,0
2033487.0,0,0,600686,0
2033487.1,70849,0,600687,0
2033487.2,0,70854,600688,1
2033487.3,70854,0,600689,0
2033488.0,0,0,599688,0
2033488.1,0,70842,600284,255
2033488.2,0,70903,600891,255
2033488.3,0,70907,600892,6
2033489.0,0,0,599691,0
2033489.1,0,70842,600288,255
2033489.2,0,70903,600897,255
2033489.3,0,70907,600898,6
2033490.0,0,0,600771,0
2033490.1,0,70792,600841,255
2033490.2,70792,0,600772,0
2033490.3,70793,0,600773,0
2033490.4,70794,0,600774,0
2033490.5,70795,0,600775,0
2033490.6,70796,0,600776,0
2033491.0,0,0,600777,0
2033491.1,70792,0,600778,0
2033491.2,70793,0,600779,0
2033491.3,70794,0,600780,0
2033491.4,70795,0,600781,0
2033491.5,70796,0,600782,0
2033492.0,0,0,600783,0
2033492.1,70792,0,600784,0
2033492.2,70793,0,600785,0
2033492.3,70794,0,600786,0
2033492.4,70795,0,600787,0
2033492.5,70796,0,600788,0
2033493.0,0,0,600789,0
2033493.1,70796,0,600790,0
2033494.0,0,0,600791,0
2033494.1,70796,0,600792,0
2033495.0,0,0,600793,0
2033495.1,70796,0,600794,0
2033496.0,0,0,600795,0
2033496.1,70794,0,600796,0
2033496.2,70795,0,600797,0
2033496.3,70796,0,600798,0
2033497.0,0,0,600799,0
2033497.1,70794,0,600800,0
2033497.2,70795,0,600801,0
2033497.3,70796,0,600802,0
2033498.0,0,0,600803,0
2033498.1,0,70796,600804,2
2033498.2,70796,0,600805,0
2033499.0,0,0,599559,0
2033499.1,0,70830,600808,255
2033500.0,0,0,599561,0
2033500.1,70830,0,600810,0
2033501.0,0,0,600819,0
2033501.1,0,70857,600700,255
2033502.0,0,0,600842,0
2033502.1,0,70854,600843,255
2033503.0,0,0,600837,0
2033503.1,0,70859,600741,255
2033503.2,70859,0,600737,0
2033503.3,70860,0,600730,0
2033504.0,0,0,600853,0
2033504.1,70865,0,600854,0
2033505.0,0,0,600668,0
2033505.1,0,70862,600857,1
2033506.0,0,0,600874,0
2033506.1,0,70910,600875,1
2033506.2,70910,0,601028,0
2033507.0,0,0,600673,0
2033507.1,0,70915,600885,255
2033507.2,70915,0,600888,0
2033507.3,0,70983,601168,255
2033507.4,70983,0,601169,0
2033508.0,0,0,599693,0
2033508.1,0,70909,600900,2
2033509.0,0,0,599701,0
2033509.1,0,70900,600911,255
2033509.2,0,70907,600912,6
2033510.0,0,0,599702,0
2033510.1,0,70909,600913,2
2033511.0,0,0,599705,0
2033511.1,0,70909,600916,2
2033512.0,0,0,599857,0
2033512.1,70909,0,600918,0
2033513.0,0,0,599797,0
2033513.1,70909,0,600944,0
2033514.0,0,0,599798,0
2033514.1,70909,0,600945,0
2033515.0,0,0,600692,0
2033515.1,70918,0,600971,0
2033515.2,70992,0,601151,0
2033516.0,0,0,600693,0
2033516.1,70918,0,600972,0
2033516.2,70992,0,601152,0
2033517.0,0,0,600973,0
2033517.1,70868,0,600974,0
2033517.2,70869,0,600975,0
2033517.3,70870,0,600976,0
2033517.4,70871,0,600977,0
2033518.0,0,0,600978,0
2033518.1,0,70869,600979,3
2033518.2,70870,0,600980,0
2033518.3,70871,0,600981,0
2033519.0,0,0,600982,0
2033519.1,70871,0,600983,0
2033520.0,0,0,601031,0
2033520.1,0,70949,601131,255
2033520.2,70949,0,601034,0
2033521.0,0,0,600742,0
2033521.1,70945,0,600743,0
2033522.0,0,0,600744,0
2033522.1,70946,0,600745,0
2033523.0,0,0,601035,0
2033523.1,70867,0,601036,0
2033523.2,70868,0,601037,0
2033523.3,70869,0,601038,0
2033523.4,70870,0,601039,0
2033523.5,70871,0,601040,0
2033524.0,0,0,601110,0
2033524.1,70866,0,601041,0
2033524.2,70867,0,601042,0
2033524.3,70868,0,601043,0
2033524.4,70869,0,601044,0
2033524.5,70870,0,601045,0
2033524.6,70871,0,601046,0
2033525.0,0,0,601051,0
2033525.1,0,70866,601052,1
2033526.0,0,0,600824,0
2033526.1,0,70900,601082,3
2033526.2,0,70900,601083,255
2033526.3,0,70906,601084,2
2033527.0,0,0,600251,0
2033527.1,0,70909,601085,2
2033528.0,0,0,600252,0
2033528.1,0,70909,601086,2
2033529.0,0,0,600253,0
2033529.1,0,70909,601087,2
2033530.0,0,0,600747,0
2033530.1,0,70947,600748,0
2033531.0,0,0,601119,0
2033531.1,69626,0,601120,0
2033531.2,70126,0,601120,0
