#,Description,DescriptionEnhanced,Tooltip,SpecialActionName,SpecialActionDescription,Attack,Defense,Speed,MinionSkillType,HasAreaAttack,StrengthGate,StrengthEye,StrengthShield,StrengthArcana
512,"ミニオン「イークチ」を呼び出す。
狩りの神イークのあだ名で呼ばれるブラーシャの幼体。小さくとも立派なハンター",ヤクテル樹海に棲まう、クァールと近縁の肉食獣の幼体。伝統的にシュバラール族に重要視され、稀に保護された個体は狩りのため使役獣として集落に迎えられる。この幼獣は冒険者のもとで、一人前を目指したいようだ,シャッシャッ,狩人の唸り,"範囲内にいる敵のATKを、50%低下させる。
**効果時間：**15秒",20,35,3,4,False,False,False,True,False
513,"ミニオン「グリーンバード」を呼び出す。
美しい緑色の鳥のヒナ。西方トラル大陸では神格化されている",西方トラル大陸からやってきた、美しい緑色の羽根を持つ鳥のヒナ。幸運や豊穣を授ける存在とされ、現地で広く愛されている。飼育が難しく、多くは密林に野生のまま棲まうが、リテイナーが語った旅の自由を気に入り付いてきた,ピゥ～ピゥ♪,緑の加護,"範囲内にいる味方のDEFを20上昇させる。
**効果時間：**10秒",40,65,3,3,False,True,True,False,False
514,"ミニオン「ショーティ・コヨーテ」を呼び出す。
俊敏で賢い小柄なコヨーテ。電光石火の如く加速し、獲物へと切り込んでいく",小柄にして孤高のコヨーテ。熱砂を蹴り加速し獲物を狩り、キツネにも似るが灰褐色の体色で区別される。旅路の最中のこの一匹は、己の生き方を求むるなか商船に潜り込み海を渡り、やがて自らも挑戦者として演習場に辿り着いたようだ,ウォーオォーン！,栄光の遠吠え,範囲内にいる味方にかかっている、弱体効果を打ち消す。,30,15,4,6,False,False,True,False,False
515,"ミニオン「ロローロ・テー」を呼び出す。
ウォーコー・ゾーモーの小さな雪の精。まんまるの頭部が眩しい",オルコ・パチャの高標高地で、月光を浴びた雪から生まれる妖精。名はヨカフイ族の言葉で「月光を受け微笑むように輝いた、小さな小さな白き雪の精」を意味する。数匹集め、丸めて捏ねるとひと回り大きいローロ・テーになるらしい,ろろ～ろ～♪,ふかふか雪,"範囲内にいる敵を移動不可にする。
**効果時間：**5秒",25,25,3,4,False,True,False,False,False
516,"ミニオン「モロコシ様」を呼び出す。
古い精霊を自称するトウモロコシのような何か。はらへりを見過ごせない！",自らの実を分け与え、はらへりの民を満腹にすべく旅するトウモロコシの精霊を自称する何か。別れ際、そっとカバンに投げ込まれた一粒の実が、あれよあれよと立派な精霊に成長。冒険者が飢えないか心配な様子である,ふぃ～,まんぷく,範囲内にいる味方のHPを、100回復する。味方のタイプが「アニマル」の場合は、HPが150回復する。,30,40,2,7,False,True,False,False,False
517,"ミニオン「マグテンダー」を呼び出す。
小ぶりなバレルテンダー。鍼打ち修行中",成長途中のバレルテンダー。その大きさは、樽には及ばずマグカップ程度。成長すれば、一撃で敵対者を殺める剛腕も今はほどよい強さであり、その針を受ければ肩コリ腰痛神経痛などを立ち所に改善するらしい,ワイルド！,アツい鍼,"範囲内にいる味方のDEFを10上昇させる。味方のタイプが「モンスター」の場合は、DEFが30上昇する。
**効果時間：**6秒",20,50,2,3,False,False,False,True,False
518,"ミニオン「ブルーキャット」を呼び出す。
青灰色の美しい毛並みの猫。意外と甘えん坊",絹のような淡い青灰色の毛並みを持つ、美しい猫。アルデナード小大陸北方に由来するとされるが、正確な原産地は定かでない。近年魔法大学にて繁殖が行われたため、シャーレアンとの縁から各地に持ち込まれているようだ,みゃ～ぅ,高貴な目配せ,範囲内にいる敵に、ATK90のダメージを与える。,20,30,3,1,False,False,False,True,False
519,"ミニオン「トーキング・ヘッド」を呼び出す。
ヨカフイ族の遺物。おしゃべり大好き",天深きセノーテで出会ったヨカフイ族の遺物。やかましく喋るだけの魔法人形に見えて、その正体は大型岩兵の心核である。外殻「ヘヴィアームズ」を失ったため、それを破壊した冒険者の身体と合体しようと付け狙ってるらしい,覚醒セヨ！,ノンストップトーキング,"範囲内にいる敵に、1秒ごとに10の継続ダメージを与える。
**効果時間：**20秒",30,65,3,1,False,False,True,False,False
520,"ミニオン「マメット・マムージャ」を呼び出す。
マムージャ族の子どもを模した魔法人形。鱗のぷにぷにも完全再現",西方トラル大陸風の衣服を着た、マムージャ族の子どもを模した魔法人形。土産として作られたものをリテイナーが拾ってきた。凝り性の職人が製作したことが窺われ、幼くまだ柔らかい鱗の触り心地も再現されている,じゃじゃーん！,じゃんじゃん！,"範囲内にいる味方を、タイプ「アニマル」からの攻撃に対して無敵にする。
**効果時間：**5秒",55,25,1,3,False,True,False,False,False
521,"ミニオン「ドリーマー・スキャンプ」を呼び出す。
とある遊園地の土産品らしきピエロ人形。どうしてか動き、微笑む",彷徨える遊園ストレイバローに残されていた、土産品らしきピエロ人形。エレクトロープ技術の粋を集めて、生物と見紛う動きをするが、もちろん人形である。当然、意思もなければ、悪意なんてあるはずもないのだが……,ヒヒヒ！,偽りの微笑み,トラップを配置する。10秒後トラップ発動ボタンにより起爆可能。範囲内にいる敵にATK260のダメージを与える。,15,40,1,2,True,False,False,False,False
522,"ミニオン「ティンセントリーT1」を呼び出す。
未来の兵士をイメージして作られた、数百年前の玩具人形",数百年前にアレクサンドリアで流行したブリキ製の玩具人形。生前のスフェーンがお忍びで街に出かけた際に、子どもから贈られたことがあり、のちに機械兵を開発する際に外装デザインの参考とされたらしい,カションカション,王国防衛,範囲内にいる敵に、ATK230のダメージを与える。,30,70,2,1,False,False,True,False,False
523,"ミニオン「検証体アンブローズ」を呼び出す。
実験体アンブローズの開発過程で生み出された小型検証体",実験体アンブローズの開発過程で生み出された小型検証体。魂資源の過剰投入による反応を確認するため、まずは小さな本機を生成し、小動物の魂を使った検証を行ったらしい。人の後を付け回すのも、その影響だろうか,ノス…ワヤ…,検証中,"範囲内にいる敵に、ATK70のダメージを与え、さらに移動速度を50%低下させる。
**効果時間：**10秒",45,30,3,1,False,True,True,False,False
524,"ミニオン「ブラックキトン」を呼び出す。
ブラックキャットを模したエレクトロープ人形。この爪の餌食になってもらうよ！",闘技ショー「アルカディア」にて活躍するライトヘビー級闘士、爪研ぐ猫魂「ブラックキャット」を模したエレクトロープ人形。怪猫キャスパリーグの魂を注入された猫々しいルックスが魅力。今なら来場者に抽選プレゼント中！,猫ニ九生アリ！,コピーキトン,"範囲内にいる敵のDEFを、50%低下させる。
**効果時間：**15秒",35,50,4,4,False,True,False,True,False
