#,Script[0].ScriptInstruction,Script[0].ScriptArg,Script[1].ScriptInstruction,Script[1].ScriptArg,Script[2].ScriptInstruction,Script[2].ScriptArg,Script[3].ScriptInstruction,Script[3].ScriptArg,Script[4].ScriptInstruction,Script[4].ScriptArg,Script[5].ScriptInstruction,Script[5].ScriptArg,Script[6].ScriptInstruction,Script[6].ScriptArg,Script[7].ScriptInstruction,Script[7].ScriptArg,Script[8].ScriptInstruction,Script[8].ScriptArg,Script[9].ScriptInstruction,Script[9].ScriptArg,Script[10].ScriptInstruction,Script[10].ScriptArg,Script[11].ScriptInstruction,Script[11].ScriptArg,Script[12].ScriptInstruction,Script[12].ScriptArg,Script[13].ScriptInstruction,Script[13].ScriptArg,Script[14].ScriptInstruction,Script[14].ScriptArg,Script[15].ScriptInstruction,Script[15].ScriptArg,Script[16].ScriptInstruction,Script[16].ScriptArg,Script[17].ScriptInstruction,Script[17].ScriptArg,Script[18].ScriptInstruction,Script[18].ScriptArg,Script[19].ScriptInstruction,Script[19].ScriptArg,Script[20].ScriptInstruction,Script[20].ScriptArg,Script[21].ScriptInstruction,Script[21].ScriptArg,Script[22].ScriptInstruction,Script[22].ScriptArg,Script[23].ScriptInstruction,Script[23].ScriptArg,Script[24].ScriptInstruction,Script[24].ScriptArg,Script[25].ScriptInstruction,Script[25].ScriptArg,Script[26].ScriptInstruction,Script[26].ScriptArg,Script[27].ScriptInstruction,Script[27].ScriptArg,Script[28].ScriptInstruction,Script[28].ScriptArg,Script[29].ScriptInstruction,Script[29].ScriptArg,MainOption,SubOption,Name,IconActor,IconMap,SpecialLinks,Unknown0,Unknown1,Unknown2,Unknown3,Unknown4,Unknown5,Unknown6,Unknown7,Unknown8,Unknown9,Unknown10,Unknown11,Unknown12
721717,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,CtsDdd1Entrance_00821,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
721718,DEEP_DUNGEON1_REWARD_100F,327,QUEST_SUBCTS712,67924,QUEST_SUBCTS701,67092,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,CtsDdd1Gacha_00822,0,0,3407881,0,0,False,False,False,False,False,False,False,False,False,False,True
721719,DEEP_DUNGEON1_TOKEN_SHOP,1769675,DEEP_DUNGEON1_WEAPON_SHOP,1769869,DEEP_DUNGEON1_REWARD_50F,320,DEEP_DUNGEON1_REWARD_100F,327,QUEST_SUBCTS712,67924,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,CtsDdd1Reward_00823,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
721720,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,CtsDdd2Entrance_00824,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
721721,QUEST_STMBDY701,68667,QUEST_STMBDY702,68668,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,CtsDdd2Gacha_00825,0,0,3407882,0,0,False,False,False,False,False,False,False,False,False,False,True
721722,DEEP_DUNGEON2_TOKEN_SHOP,1769871,DEEP_DUNGEON2_WEAPON_SHOP,1769870,QUEST_STMBDY701,68667,QUEST_STMBDY702,68668,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,CtsDdd2Reward_00826,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
721723,LOC_BGM0,459,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,CtsDdd2Achievement_00827,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
721724,QST_CHK_FESANV902,70302,ENPC_CHECK_Wil,1045509,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,FesAnv2023Guide_00828,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
721725,QST_CHK_FESANV902,70302,CAM_ACTOR,1010402,MOT_STAND_LETTER,996,MOT_ITEM_LETTER,33146,QST_CHK_AKTKMG115,70000,BIND_ACTOR01,10040959,BIND_ACTOR02,10040960,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,FesAnv2023Letter_00829,0,0,0,0,9,False,False,False,False,False,True,False,False,False,False,True
721726,QST_CHK_FESANV101,67670,QST_CHK_FESANV301,68497,QST_CHK_FESANV902,70302,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,FesAnv2023MiniGame_00830,0,0,0,0,9,False,False,False,False,False,True,False,False,False,False,True
721727,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,CtsMjiCaveSurvey_00831,0,0,0,0,1,False,False,False,False,False,True,False,False,False,False,True
721728,LOC_POS_REF1,10019487,LOC_ACTOR0,1010402,LOC_ACTOR1,1043467,LOC_ACTOR2,1043468,LOC_ACTOR3,1043470,LOC_ACTOR4,1043457,LOC_ACTION_MAGICDOLL_TOUCH_GROUND,8544,LOC_ACTION_MAGICDOLL_SHOVEL,8540,LOC_ACTION_MAGICDOLL_PICKEL,8553,LOC_ACTION_MAGICDOLL_TALK,763,LOC_MJI_BGM0,931,LOC_ACTION_MAGICDOLL_POINT,3207,LOC_EYE_ACTOR0,1039183,LOC_POS_REF2,10218624,LOC_MJI_BGM1,968,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,CtsMjiCaveReclamation_00832,0,0,0,0,1,False,False,False,False,False,True,False,False,False,False,True
721729,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,FesXms2023Guide_00833,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
721730,STATUS_SHAPESHIFT,565,TRANSFORMATION_KANESENNA,219,TRANSFORMATION_MERLWYB,220,TRANSFORMATION_RAUBAHN,221,TRANSFORMATION_NANAMO,222,TRANSFORMATION_CID,355,TRANSFORMATION_NERO,354,TRANSFORMATION_GRAHATIA,356,TRANSFORMATION_MINFILIA,395,TRANSFORMATION_RHITAHTYN,392,TRANSFORMATION_FURAMIN,391,TRANSFORMATION_HILDI,393,TRANSFORMATION_NASHU,394,TRANSFORMATION_WOL_REBORN,484,TRANSFORMATION_AYMERIC,217,TRANSFORMATION_HILDA,357,TRANSFORMATION_KRILE,218,TRANSFORMATION_ESTINIEN,358,TRANSFORMATION_REOFARD,359,TRANSFORMATION_EMMANELLAIN,482,TRANSFORMATION_WOL_HEAVEN,483,TRANSFORMATION_TATARU_ARR,507,TRANSFORMATION_GODBERT,508,RELEASE_QUEST,70322,SCIONS_MAIN_QUEST,66046,VER20_MAIN_QUEST,66054,VER20_MAIN_QUEST_LAST,66060,VER21_MAIN_QUEST_LAST,66729,CHAR_HIL_QUEST,66740,VER30_MAIN_QUEST,67205,,,FesHlw2023Transform_00834,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
721731,STATUS_SHAPESHIFT,565,TRANSFORMATION_HIEN,214,TRANSFORMATION_YUGIRI,215,TRANSFORMATION_MAGNAI,213,TRANSFORMATION_SADU,212,TRANSFORMATION_CIRINA,211,TRANSFORMATION_LYSE,216,TRANSFORMATION_TENZEN,361,TRANSFORMATION_ASAHI,360,TRANSFORMATION_HUNTER_SHADOW,478,TRANSFORMATION_MIKOTO,479,TRANSFORMATION_WOL_BLOOD_MONK,480,TRANSFORMATION_WOL_BLOOD_SAMURAI,481,TRANSFORMATION_YSHTOLA,362,TRANSFORMATION_URIANGER,364,TRANSFORMATION_RYNE,365,TRANSFORMATION_THANCRED,363,TRANSFORMATION_SICARD,473,TRANSFORMATION_LYON,474,TRANSFORMATION_PAGAGA,475,TRANSFORMATION_VALENS,476,TRANSFORMATION_WOL_SHADOW,477,TRANSFORMATION_FOURCHENAULT,464,TRANSFORMATION_AMELIANCE,469,TRANSFORMATION_JULLUS,470,TRANSFORMATION_ERENVILLE,471,TRANSFORMATION_WOL_END,472,TRANSFORMATION_HANCOCK_VVD2,509,TRANSFORMATION_KOHRABNTAH_NOAH_DD3,510,RELEASE_QUEST,70322,,,FesHlw2023Transform2_00835,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
721732,ENPC_FST,1045594,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,FesHlw2023Guide_00836,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
721733,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,FesHlw2023Witch_00837,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
721734,QST_STMBDI303,68725,QST_AKTKRA305,70296,QST_AKTKRA401,70788,LOC_MARKER_00,8980106,LOC_ACTOR_NEMJ,1040697,LOC_ACTOR_RUIS,1040699,INVIS_ACTOR_ALPHA,1042916,INVIS_ACTOR_OMEGA,1042917,INVIS_ACTOR_NEMJ,1041257,INVIS_ACTOR_RUIS,1041259,INVIS_ACTOR_NIGI,1037589,LOC_MUSIC_EX4_EVENT_BOTTOMWATER_PIANO_01,842,QUEST_SEQ_2,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,RegNot5Claudien_00838,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
721735,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,トレーダー,RegSeaPvpCommendationCrystalShop_00839,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,True
721736,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,CmnCnt65BanAllRadio_00840,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
721737,LOC_EOBJ01,2013500,LOC_EOBJ02,2013501,LOC_EOBJ03,2013502,LOC_EOBJ04,2013503,LOC_POS_ACTOR01,10110462,LOC_POS_ACTOR02,10110463,LOC_POS_ACTOR03,10110466,LOC_POS_ACTOR04,10110472,LOC_ACTOR01,1046019,LOC_ACTOR02,1042238,LOC_ACTOR03,1042239,LOC_ACTOR04,1045945,LOC_ACTOR05,1044454,LOC_ACTOR06,1046009,LOC_ACTOR07,1044456,LOC_ACTOR08,1046010,LOC_ACTOR09,1044458,LOC_ACTOR10,1042233,HALONE,1,MENPHINA,2,THALIAK,3,NYMEIA,4,LLYMLAEN,5,OSCHON,6,BYREGOT,7,RHALGR,8,AZEYMA,9,NALDTHAL,10,NOPHICA,11,ALTHYK,12,,,CmnCnt65MoeGods_00841,60091,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
721738,LOC_ACTOR_01,1046256,LOC_ACTOR_02,1046272,LOC_ACTOR_03,1046267,LOC_ACTOR_04,1046268,LOC_ACTOR_05,1046269,INVIS_ACTOR_01,1046405,LOC_MARKER_01,10213603,LOC_MARKER_02,10213604,LOC_ACTION_01,4220,LOC_IDLE_01,9120,EVENT_PICTRUE_01,1245,LOC_SE_01,174,SCREEN_IMAGE_SATISFACTION_UP,1226,LOG_SATISFACTION_SUPPLY_JUDGEMENT,5554,LOG_SATISFACTION_SUPPLY_RANKUP,5555,LOC_IDLE_02,6231,LOC_ACTION_02,4674,LOC_IDLE_03,7392,LOC_MARKER_03,10233633,LOC_ACTION_03,5614,LOC_ACTION_04,5754,LOC_ACTION_05,621,LOC_BGM_01,239,LOC_BGM_02,832,,0,,0,,0,,0,,0,,0,,,CtsSfsCharacter10_00842,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
721739,ENPC_CHECK_Sea_f01,1046087,ENPC_CHECK_Sea_f02,1046088,ENPC_CHECK_Fst,1046089,ENPC_CHECK_Wil,1046090,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,FesPdyEst2024Guid_00843,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
721740,ENPC_GRI,1046161,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,FesVlt2024Guide_00844,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
721741,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,CtsEtcFgsEntrance_00845,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
721742,QST_JOBAOZ100,68730,QST_JOBAOZ200,68731,QST_JOBAOZ501,68735,QST_JOBAOZ502,69268,QST_JOBAOZ530,69269,QST_JOBAOZ550,69270,QST_JOBAOZ580,69271,QST_JOBAOZ600,69272,QST_JOBAOZ601,69273,QST_JOBAOZ700,69529,QST_JOBAOZ701,69530,QST_JOBAOZ780,70312,QST_JOBAOZ800,70313,CTS_AOZ_032,35032,QST_JOBAOZ801,70314,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,CtsEtcAozMartynTalk_00846,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
721743,QST_JOBAOZ630,69526,QST_JOBAOZ700,69529,CTS_AOZ_031,35031,QST_JOBAOZ702,70309,QST_JOBAOZ730,70310,QST_JOBAOZ750,70311,QST_JOBAOZ780,70312,QST_JOBAOZ800,70313,CTS_AOZ_032,35032,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,CtsEtcAozPyandihTalk_00847,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
721744,ACTOR_BRANCH_WUKLAMAT,1046537,ACTOR_BRANCH_ALPHINAUD,1046538,ACTOR_BRANCH_ALISAIE,1046539,ACTOR_BRANCH_KRILE,1046540,ACTOR_BRANCH_ERENVILLE,1046683,ACTOR_BRANCH_KARABANU,1046684,ACTOR_BRANCH_PERUPERU,1047743,QUESTID_ROUTE_COMMON,70400,QUESTID_ROUTE_A_START,70401,QUESTID_ROUTE_A_END,70406,QUESTID_ROUTE_B_START,70407,QUESTID_ROUTE_B_END,70413,QST_SEQ_FINISH,255,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,CmnDefQstMain01_00848,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True
721745,QST_AKTKMG115,70000,QST_AKTKMH110,70071,QST_AKTKMJ107,70212,QST_AKTKMJ108,70213,QST_AKTKVA301,70325,QST_SEQ_2,2,QST_SEQ_4,4,QST_SEQ_6,6,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,RegIsb5Matsya_00849,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
721746,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,ファッションアクセサリー「眼鏡」の回収,,CmnDefGlassesExchange_00850,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
721747,ID_RAID_ARCADION_001_BOSS1_HARD,986,CONTENT_CHECK_RAID01_01,30136,LOC_ACTOR_01,1050455,SCREENIMAGE0,1266,LOC_ACTION_01,5809,LOC_ACTION_02,8115,LOC_ACTION_03,4789,LOC_SE_01,318,LOC_SE_02,227,LOC_BGM_01,20069,ID_RAID_ARCADION_002_BOSS1_HARD,1020,CONTENT_CHECK_RAID02_01,30146,SCREENIMAGE1,1393,LOC_BGM_02,20084,LOC_ACTION_04,3777,LOC_ACTION_05,4785,LOC_ACTION_06,4674,ID_RAID_ARCADION_003_BOSS1_HARD,1069,CONTENT_CHECK_RAID03_01,30155,SCREENIMAGE2,1567,LOC_BGM_03,20085,LOC_ACTION_07,4324,LOC_ACTION_08,4787,LOC_ACTION_09,836,QST_KINGRA306,70976,,0,,0,,0,,0,,0,,ガブロ,CtsOpn70Gabbro_00851,0,0,0,0,3,False,False,False,False,False,False,False,False,False,False,True
721748,QST_KINGMA120,70415,QST_KINGBA001,70353,QST_KINGBA151,70359,QST_KINGBA251,70365,QST_KINGBA351,70371,QST_KINGBA451,70377,QST_KINGBA551,70383,QST_KINGBZ001,70724,QST_KINGBZ002,70725,QST_KINGBZ003,70726,QST_KINGBZ004,70727,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,JobDefRoleRralmajun_00852,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
721749,ENPC_CHECK_Sea,1050996,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,FesAnv2024Guide_00853,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
721750,QST_COMP_CHK_01,66064,QST_COMP_CHK_02,66082,QST_COMP_CHK_03,66043,QST_COMP_CHK_04,70000,QST_COMP_CHK_05,70328,QST_COMP_CHK_06,65643,QST_COMP_CHK_07,66209,QST_COMP_CHK_08,66210,QST_COMP_CHK_09,65807,QST_COMP_CHK_10,65654,LOC_ACTOR0,1033619,LOC_ACTOR1,1014554,LOC_ACTOR2,1008183,LOC_ACTOR3,1035073,LOC_ACTOR4,1042233,LOC_ACTOR5,1042235,INVIS_ACTOR0,1050997,LOC_BGM_00,75,LOC_BGM_01,71,LOC_BGM_02,832,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,FesAnv2024LlymlaenStone_00854,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
721751,STATUS_SHAPESHIFT,565,TRANSFORMATION_KANESENNA,219,TRANSFORMATION_MERLWYB,220,TRANSFORMATION_RAUBAHN,221,TRANSFORMATION_NANAMO,222,TRANSFORMATION_CID,355,TRANSFORMATION_NERO,354,TRANSFORMATION_GRAHATIA,356,TRANSFORMATION_MINFILIA,395,TRANSFORMATION_RHITAHTYN,392,TRANSFORMATION_FURAMIN,391,TRANSFORMATION_HILDI,393,TRANSFORMATION_NASHU,394,TRANSFORMATION_WOL_REBORN,484,TRANSFORMATION_AYMERIC,217,TRANSFORMATION_HILDA,357,TRANSFORMATION_KRILE,218,TRANSFORMATION_ESTINIEN,358,TRANSFORMATION_REOFARD,359,TRANSFORMATION_EMMANELLAIN,482,TRANSFORMATION_WOL_HEAVEN,483,TRANSFORMATION_TATARU_ARR,507,TRANSFORMATION_GODBERT,508,TRANSFORMATION_WEDGE,532,TRANSFORMATION_BIGGS,533,TRANSFORMATION_STACIA,534,TRANSFORMATION_UTATA,535,VER21_MAIN_QUEST_LAST,66729,CHAR_HIL_QUEST,66740,VER30_MAIN_QUEST,67205,,,FesHlx2024Transform_00855,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
721752,STATUS_SHAPESHIFT,565,RELEASE_QUEST,70721,TRANSFORMATION_HIEN,214,TRANSFORMATION_YUGIRI,215,TRANSFORMATION_MAGNAI,213,TRANSFORMATION_SADU,212,TRANSFORMATION_CIRINA,211,TRANSFORMATION_LYSE,216,TRANSFORMATION_TENZEN,361,TRANSFORMATION_ASAHI,360,TRANSFORMATION_HUNTER_SHADOW,478,TRANSFORMATION_MIKOTO,479,TRANSFORMATION_WOL_BLOOD_MONK,480,TRANSFORMATION_WOL_BLOOD_SAMURAI,481,TRANSFORMATION_YSHTOLA,362,TRANSFORMATION_URIANGER,364,TRANSFORMATION_RYNE,365,TRANSFORMATION_THANCRED,363,TRANSFORMATION_SICARD,473,TRANSFORMATION_LYON,474,TRANSFORMATION_PAGAGA,475,TRANSFORMATION_VALENS,476,TRANSFORMATION_WOL_SHADOW,477,TRANSFORMATION_RASHO,536,TRANSFORMATION_TANSUI,537,,0,,0,,0,,0,,0,,,FesHlx2024Transform2_00856,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
721753,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,FesHlx2024Witch_00857,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
721754,ENPC_FST,1051082,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,FesHlx2024Guide_00858,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
721755,STATUS_SHAPESHIFT,565,TRANSFORMATION_FOURCHENAULT,464,TRANSFORMATION_AMELIANCE,469,TRANSFORMATION_JULLUS,470,TRANSFORMATION_ERENVILLE,471,TRANSFORMATION_HANCOCK_VVD2,509,TRANSFORMATION_KOHRABNTAH_NOAH_DD3,510,TRANSFORMATION_VARSHAHN,538,TRANSFORMATION_BRANDIHILD,539,TRANSFORMATION_WOL_END,472,RELEASE_QUEST,70721,VER60_MAIN_QUEST,70000,VER65_MAIN_QUEST,70286,VER64_VVD2_NORMAL_QUEST,70269,VER635_DD3_OPEN_QUEST,70199,VER65_HILDI_QUEST,70336,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,FesHlx2024Transform3_00859,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
721756,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,JobDefRDB_00860,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
721757,ENPC_01,1051481,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,FesSux2024_00861,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
721758,QUEST_01,70722,ENPC_FST,1051350,ENPC_SEA,1051351,ENPC_WIL,1051352,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,FesNyx2025Guide_00862,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
721759,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,JobDefRPM_00863,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
721760,QST_KINGMB112,70427,QST_KINGMB116,70431,QST_KINGMC114,70446,QST_KINGMD108,70455,QST_KINGME111,70478,QST_KINGMF114,70495,QST_SEQ_FINISH,255,QST_SEQ_1,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,RegYok6Tuliyollal_00864,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
721761,QST_KINGMB112,70427,QST_KINGMB116,70431,QST_KINGMC114,70446,QST_KINGMD108,70455,QST_KINGME111,70478,QST_KINGMF114,70495,QST_SEQ_FINISH,255,QST_SEQ_1,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,RegYok6Wachunpelo_00865,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
721762,QST_KINGMB116,70431,QST_KINGMC114,70446,QST_KINGMD108,70455,QST_KINGME111,70478,QST_KINGMF114,70495,QST_SEQ_FINISH,255,QST_SEQ_1,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,RegYok6CiblusCoffeeGrounds_00866,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
721763,QST_KINGMB116,70431,QST_KINGMC114,70446,QST_KINGMD108,70455,QST_KINGME111,70478,QST_KINGMF114,70495,QST_SEQ_FINISH,255,QST_SEQ_1,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,RegYok6MiplusMateGarden_00867,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
721764,QST_KINGMB112,70427,QST_KINGMB116,70431,QST_KINGMC114,70446,QST_KINGMD108,70455,QST_KINGME111,70478,QST_KINGMF114,70495,QST_SEQ_FINISH,255,QST_SEQ_1,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,RegYok6IcuvlosInn_00868,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
721765,QST_KINGMB112,70427,QST_KINGMB116,70431,QST_KINGMC114,70446,QST_KINGMD108,70455,QST_KINGME111,70478,QST_KINGMF114,70495,QST_SEQ_FINISH,255,QST_SEQ_1,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,RegYok6PanaqpeluRetreat_00869,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
721766,QST_KINGMB112,70427,QST_KINGMB115,70430,QST_KINGMB116,70431,QST_KINGMC114,70446,QST_KINGMD108,70455,QST_KINGME111,70478,QST_KINGMF114,70495,QST_SEQ_FINISH,255,QST_SEQ_1,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,RegYok6WorlarsEcho_00870,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
721767,QST_KINGMA111,70406,QST_KINGMC114,70446,QST_KINGMF114,70495,QST_SEQ_FINISH,255,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,RegYok6Okhanu_00871,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
721768,QST_KINGMA111,70406,QST_KINGMC114,70446,QST_KINGMF114,70495,QST_SEQ_FINISH,255,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,RegYok6Kozanuakiy_00872,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
