#,Name,SilverStarRequirement,GoldStarRequirement,WKSMissionText,ClassJobCategory[0],ClassJobCategory[1],Unknown1,MissionTime,MissionReward,MissionToDo[0],MissionToDo[1],MissionToDo[2],LockedBehind,WKSMissionSupplyItem,WKSMissionRecipe,PlaceName,SortKey,WKSFunction,LevelGroup,MissionLotteryCond,WKSMissionLotterySpecialCond,IsSynced,IsSpecialQuest,Unknown2
1525,Composés alchimiques à usage localisé,1400,2000,334,14,0,100,0,1525,1650,0,0,0,1300,1173,0,0,3,4,0,0,0,False,False
1526,Matériaux pour jardinage,1400,2000,335,14,0,100,0,1526,1651,0,0,0,1301,1174,0,0,3,4,0,0,0,False,False
1527,Remplacement de mobilier,1000,1600,336,14,0,100,1200,1527,1652,0,0,0,1302,1175,0,0,0,4,0,0,0,False,False
1528,Amélioration de matériaux d'exploration résistants aux intempéries,880,1050,337,14,0,100,1200,1528,1653,0,0,0,1303,1176,0,0,0,4,0,0,0,False,False
1529,EX : Optimisation écologique des outils d'exploration,800,1000,338,14,0,100,1200,1529,1654,0,0,0,1304,1177,0,0,3,5,0,0,0,False,False
1530,EX : Matériaux pour le transport de qualité supérieure,800,1000,339,14,0,100,0,1530,1655,0,0,0,1305,1178,0,0,3,5,0,0,0,False,False
1531,EX : Combustible pour Auxesia,800,1000,340,14,0,100,0,1531,1656,0,0,0,1306,1179,0,0,3,5,19,17,0,False,False
1532,EX+ : Matériaux résistants aux intempéries portatifs,1800,2000,337,14,0,100,0,1532,1657,0,0,0,1307,1180,0,0,3,6,0,20,0,False,False
1533,EX+ : Combinaison de voyageur,980,1080,341,14,0,100,0,1533,1658,0,0,0,1308,1181,0,0,3,6,0,15,0,False,False
1534,EX+ : Analyse des matériaux de pionnier,1800,2000,342,14,0,100,540,1534,1659,0,0,0,1309,1182,0,0,3,6,20,23,0,False,False
1535,MM : Amélioration d'uniforme pour l'exploration cosmique,0,0,343,14,0,357,300,1535,1660,1661,1662,0,1310,1183,0,0,3,6,0,0,0,False,True
1536,MM : Amélioration de tenue de capitaine,0,0,344,14,0,289,240,1536,1663,1664,1665,0,1311,1184,0,0,3,6,0,0,0,False,True
1537,MM : Amélioration de tenue d'amiral,0,0,345,14,0,304,420,1537,1666,1667,1668,0,1312,1185,0,0,3,6,0,0,0,False,True
1538, Ressources minérales,1200,2400,346,15,0,100,0,1538,1669,0,0,0,1313,1186,0,0,0,1,0,0,1,False,False
1539, Réserves d'eau à long terme,1200,2400,347,15,0,100,0,1539,1670,0,0,0,1314,1187,0,0,0,1,0,0,1,False,False
1540, En-cas expérimentaux pour Loporrites,1200,2400,348,15,0,100,0,1540,1671,0,0,0,1315,1188,0,0,0,1,0,0,1,False,False
1541, Élaboration de denrées transportables,1200,2400,350,15,0,100,0,1541,1672,0,0,0,1316,1189,0,0,0,1,0,0,1,False,False
1542, Ressources minérales (suite),1200,2400,346,15,0,100,0,1542,1673,0,0,0,1317,1190,0,0,0,2,0,0,1,False,False
1543, Réserves d'eau à long terme (suite),1200,2400,347,15,0,100,0,1543,1674,0,0,0,1318,1191,0,0,0,2,0,0,1,False,False
1544, En-cas expérimentaux pour Loporrites (suite),1300,3000,348,15,0,100,0,1544,1675,0,0,0,1319,1192,0,0,3,2,0,0,1,False,False
1545, Élaboration de denrées transportables (suite),700,1500,350,15,0,100,0,1545,1676,0,0,0,1320,1193,0,0,3,2,0,0,1,False,False
1546, Recherche sur les ressources minérales,1600,2400,346,15,0,100,0,1546,1677,0,0,0,1321,1194,0,0,0,3,0,0,1,False,False
1547, Eau de réserve pour machines lourdes,1600,2400,347,15,0,100,0,1547,1678,0,0,0,1322,1195,0,0,0,3,0,0,1,False,False
1548, Aide au repos des Loporrites,2700,3000,348,15,0,100,0,1548,1679,0,0,0,1323,1196,0,0,3,3,0,0,1,False,False
1549, Élaboration avancée de denrées transportables,1000,1500,350,15,0,100,0,1549,1680,0,0,0,1324,1197,0,0,3,3,0,0,1,False,False
1550, Amélioration des denrées transportables,1600,2100,351,15,0,100,0,1550,1681,0,0,0,1325,1198,0,0,0,3,0,0,1,False,False
1551,Recherche et développement de ressources minérales,1000,1600,346,15,0,100,0,1551,1682,0,0,0,1326,1199,0,0,0,4,0,0,0,False,False
1552,Liquide de refroidissement longue durée,1000,1600,347,15,0,100,0,1552,1683,0,0,0,1327,1200,0,0,0,4,0,0,0,False,False
1553,Recherche sur le repos des Loporrites,1400,2000,348,15,0,100,0,1553,1684,0,0,0,1328,1201,0,0,3,4,0,0,0,False,False
1554,Articles essentiels pour l'exploration en plein air,1400,2000,349,15,0,100,0,1554,1685,0,0,0,1329,1202,0,0,3,4,0,0,0,False,False
1555,Recherche appliquée sur la flore planétaire,1000,1600,350,15,0,100,1200,1555,1686,0,0,0,1330,1203,0,0,0,4,0,0,0,False,False
1556,Amélioration des denrées transportables (suite),880,1050,351,15,0,100,1200,1556,1687,0,0,0,1331,1204,0,0,0,4,0,0,0,False,False
1557,EX : Exploitation d'extraits végétaux locaux,800,1000,352,15,0,100,1200,1557,1688,0,0,0,1332,1205,0,0,3,5,0,0,0,False,False
1558,EX : Aide à l'élaboration de matériaux de con­struc­tion biodégradables,800,1000,353,15,0,100,0,1558,1689,0,0,0,1333,1206,0,0,3,5,0,0,0,False,False
1559,EX : Élaboration de spiritueux pour commémoration,800,1000,354,15,0,100,0,1559,1690,0,0,0,1334,1207,0,0,3,5,19,21,0,False,False
1560,EX+ : Amélioration du ra­vi­tail­le­ment des postes extérieurs,1800,2000,355,15,0,100,0,1560,1691,0,0,0,1335,1208,0,0,3,6,0,18,0,False,False
1561,EX+ : Aide à l'élaboration de ressources durables,980,1080,353,15,0,100,0,1561,1692,0,0,0,1336,1209,0,0,3,6,0,23,0,False,False
1562,EX+ : Levures universelles,1800,2000,356,15,0,100,540,1562,1693,0,0,0,1337,1210,0,0,3,6,20,15,0,False,False
1563,MM : Élaboration avancée de potion alchimique pour postérité,0,0,357,15,0,357,300,1563,1694,1695,1696,0,1338,1211,0,0,3,6,0,0,0,False,True
1564,MM : Ressources pour réparations avancées,0,0,358,15,0,289,240,1564,1697,1698,1699,0,1339,1212,0,0,3,6,0,0,0,False,True
1565,MM : Renforcement des outils cosmiques,0,0,359,15,0,304,420,1565,1700,1701,1702,0,1340,1213,0,0,3,6,0,0,0,False,True
1566, Ressources minérales,1200,2400,346,16,0,100,0,1566,1703,0,0,0,1341,1214,0,0,0,1,0,0,1,False,False
1567, Réserves d'eau à long terme,1200,2400,347,16,0,100,0,1567,1704,0,0,0,1342,1215,0,0,0,1,0,0,1,False,False
1568, En-cas expérimentaux pour Loporrites,1200,2400,348,16,0,100,0,1568,1705,0,0,0,1343,1216,0,0,0,1,0,0,1,False,False
1569, Élaboration de denrées transportables,1200,2400,350,16,0,100,0,1569,1706,0,0,0,1344,1217,0,0,0,1,0,0,1,False,False
1570, Ressources minérales (suite),1200,2400,346,16,0,100,0,1570,1707,0,0,0,1345,1218,0,0,0,2,0,0,1,False,False
1571, Réserves d'eau à long terme (suite),1200,2400,347,16,0,100,0,1571,1708,0,0,0,1346,1219,0,0,0,2,0,0,1,False,False
1572, En-cas expérimentaux pour Loporrites (suite),1300,3000,348,16,0,100,0,1572,1709,0,0,0,1347,1220,0,0,3,2,0,0,1,False,False
1573, Élaboration de denrées transportables (suite),700,1500,350,16,0,100,0,1573,1710,0,0,0,1348,1221,0,0,3,2,0,0,1,False,False
1574, Recherche sur les ressources minérales,1600,2400,346,16,0,100,0,1574,1711,0,0,0,1349,1222,0,0,0,3,0,0,1,False,False
1575, Eau de réserve pour élevage animalier,1600,2400,347,16,0,100,0,1575,1712,0,0,0,1350,1223,0,0,0,3,0,0,1,False,False
1576, Aide au repos des Loporrites,2700,3000,348,16,0,100,0,1576,1713,0,0,0,1351,1224,0,0,3,3,0,0,1,False,False
1577, Élaboration avancée de denrées transportables,1000,1500,350,16,0,100,0,1577,1714,0,0,0,1352,1225,0,0,3,3,0,0,1,False,False
1578, Amélioration des denrées transportables,1600,2100,351,16,0,100,0,1578,1715,0,0,0,1353,1226,0,0,0,3,0,0,1,False,False
1579,Recherche et développement de ressources minérales,1000,1600,346,16,0,100,0,1579,1716,0,0,0,1354,1227,0,0,0,4,0,0,0,False,False
1580,Liquide de refroidissement longue durée,1000,1600,347,16,0,100,0,1580,1717,0,0,0,1355,1228,0,0,0,4,0,0,0,False,False
1581,Recherche sur le repos des Loporrites,1400,2000,348,16,0,100,0,1581,1718,0,0,0,1356,1229,0,0,3,4,0,0,0,False,False
1582,Articles essentiels pour l'exploration en plein air,1400,2000,349,16,0,100,0,1582,1719,0,0,0,1357,1230,0,0,3,4,0,0,0,False,False
1583,Recherche appliquée sur la flore planétaire,1000,1600,350,16,0,100,1200,1583,1720,0,0,0,1358,1231,0,0,0,4,0,0,0,False,False
1584,Amélioration des denrées transportables (suite),880,1050,351,16,0,100,1200,1584,1721,0,0,0,1359,1232,0,0,0,4,0,0,0,False,False
1585,Recherche appliquée sur la flore planétaire,800,1000,352,16,0,100,1200,1585,1722,0,0,0,1360,1233,0,0,3,5,0,0,0,False,False
1586,EX : Aide à l'élaboration de matériaux de con­struc­tion biodégradables,800,1000,353,16,0,100,0,1586,1723,0,0,0,1361,1234,0,0,3,5,0,0,0,False,False
1587,EX : Élaboration de spiritueux pour commémoration,800,1000,354,16,0,100,0,1587,1724,0,0,0,1362,1235,0,0,3,5,19,21,0,False,False
1588,EX+ : Amélioration du ra­vi­tail­le­ment des postes extérieurs,1800,2000,355,16,0,100,0,1588,1725,0,0,0,1363,1236,0,0,3,6,0,18,0,False,False
1589,EX+ : Aide à l'élaboration de ressources durables,980,1080,353,16,0,100,0,1589,1726,0,0,0,1364,1237,0,0,3,6,0,15,0,False,False
1590,EX+ : Levures universelles,1800,2000,356,16,0,100,540,1590,1727,0,0,0,1365,1238,0,0,3,6,20,23,0,False,False
1591,MM : Plat instantané spatial complet,0,0,357,16,0,357,300,1591,1728,1729,1730,0,1366,1239,0,0,3,6,0,0,0,False,True
1592,MM : Recherche sur la comestibilité des plantes locales,0,0,358,16,0,289,240,1592,1731,1732,1733,0,1367,1240,0,0,3,6,0,0,0,False,True
1593,MM : Affinage des outils cosmiques,0,0,359,16,0,304,420,1593,1734,1735,1736,0,1368,1241,0,0,3,6,0,0,0,False,True
1594, Étude géologique des alentours de la base,1550,1700,360,17,0,100,600,1594,1737,0,0,0,0,0,5554,0,0,1,0,0,1,False,False
1595, Étude des infrastructures urbaines,4920,5020,361,17,0,100,600,1595,1738,0,0,0,0,0,5554,0,0,1,0,0,1,False,False
1596, Livraison de minerais communs,1550,1700,362,17,0,100,600,1596,1739,0,0,0,0,0,5554,0,0,1,0,0,1,False,False
1597, Récolte continue de mudstone végétale,750,850,363,17,0,100,600,1597,1740,0,0,0,0,0,5554,0,0,1,0,0,1,False,False
1598, Étude géologique de la cité de la Feuillaison,1550,1700,360,17,0,100,600,1598,1741,0,0,0,0,0,5564,0,0,2,0,0,1,False,False
1599, Étude de minéraux éthéréens,4920,5020,361,17,0,100,600,1599,1742,0,0,0,0,0,5564,0,0,2,0,0,1,False,False
1600, Livraison d'échan­til­lons aux valeurs anormales,1550,1700,362,17,0,100,600,1600,1743,0,0,0,0,0,5564,0,0,2,0,0,1,False,False
1601, Étude des résidus magiques,1600,2000,364,17,0,100,600,1601,1744,0,0,0,0,0,5564,0,0,2,0,0,1,False,False
1602, Étude géologique du secteur sud de Pileus Pergola,1550,1700,360,17,0,100,600,1602,1745,0,0,0,0,0,5557,0,0,3,0,0,1,False,False
1603, Étude des vestiges archéologiques,4920,5020,361,17,0,100,600,1603,1746,0,0,0,0,0,5557,0,0,3,0,0,1,False,False
1604, Livraison de matériaux pour analyse,1550,1700,362,17,0,100,600,1604,1747,0,0,0,0,0,5557,0,0,3,0,0,1,False,False
1605, Étude du réseau d'éther urbain,1600,2000,364,17,0,100,600,1605,1748,0,0,0,0,0,5557,0,0,3,0,0,1,False,False
1606, Essais de récolte continue sur Auxesia,2350,2850,365,17,0,100,600,1606,1749,0,0,0,0,0,5557,0,0,3,0,0,1,False,False
1607,Étude géologique du secteur nord-est des Jardins luxuriants,2350,2500,360,17,0,100,600,1607,1750,0,0,0,0,0,5556,0,0,4,0,0,0,False,False
1608,Livraison de morceaux d'oignons auxesiens,2600,3000,362,17,0,100,600,1608,1751,0,0,0,0,0,5556,0,0,4,0,0,0,False,False
1609,Livraison de morceaux de tri-oignons auxesiens,600,700,367,17,0,100,600,1609,1752,0,0,0,0,0,5556,0,3,4,0,0,0,False,False
1610,Livraison de minerai brut hautement réactif,1130,1370,368,17,0,100,600,1610,1753,0,0,0,0,0,5556,0,3,4,0,0,0,False,False
1611,Éthérolyse de matériaux polyvalents,3700,4100,366,17,0,100,600,1611,1754,0,0,0,0,0,5556,0,4,4,0,0,0,False,False
1612,Extraction de métaux précieux,1350,1600,369,17,0,100,600,1612,1755,0,0,0,0,0,5556,0,4,4,0,0,0,False,False
1613,EX : Livraison de matériaux des vestiges urbains,3500,4000,362,17,0,100,600,1613,1756,0,0,0,0,0,5565,0,0,5,0,0,0,False,False
1614,EX : Essais de récolte continue de pommes nickelées,9100,10800,365,17,0,100,600,1614,1757,0,0,0,0,0,5565,0,0,5,0,0,0,False,False
1615,EX : Récolte continue de matériaux d'Oizys,4200,4800,363,17,0,100,600,1615,1758,0,0,0,0,0,5555,0,0,5,19,20,0,False,False
1616,EX+ : Étude de minéraux à forte teneur en éther,1700,1800,361,17,0,100,300,1616,1759,0,0,0,0,0,5565,0,0,6,0,17,0,False,False
1617,EX+ : Livraison de matériaux alchimiques rares,6500,7500,362,17,0,100,180,1617,1760,0,0,0,0,0,5557,0,0,6,0,23,0,False,False
1618,EX+ : Extraction de matériaux à forte teneur en éther,900,1300,366,17,0,100,300,1618,1761,0,0,0,0,0,5558,0,4,6,20,15,0,False,False
1619,MM : Recherche sur l'histoire géologique de la planète,0,0,370,17,0,286,120,1619,1762,1763,1764,0,0,0,5557,0,0,6,0,0,0,False,True
1620,MM : Recherche sur l'histoire botanique de la planète,0,0,371,17,0,109,120,1620,1765,1766,1767,0,0,0,5557,0,0,6,0,0,0,False,True
1621,MM : Recherche sur l'histoire biologique de la planète,0,0,372,17,0,264,120,1621,1768,1769,1770,0,0,0,5557,0,3,6,0,0,0,False,True
1622, Étude des végétaux des alentours de la base,1550,1700,360,18,0,100,600,1622,1771,0,0,0,0,0,5554,0,0,1,0,0,1,False,False
1623, Étude des nœuds éthérés environnants,4920,5020,361,18,0,100,600,1623,1772,0,0,0,0,0,5554,0,0,1,0,0,1,False,False
1624, Livraison de plantes communes,1550,1700,362,18,0,100,600,1624,1773,0,0,0,0,0,5554,0,0,1,0,0,1,False,False
1625, Récolte continue de bois de la plage de la Feuillaison,750,850,363,18,0,100,600,1625,1774,0,0,0,0,0,5554,0,0,1,0,0,1,False,False
1626, Étude des plantes de la cité de la Feuillaison,1550,1700,360,18,0,100,600,1626,1775,0,0,0,0,0,5564,0,0,2,0,0,1,False,False
1627, Étude de l'éther végétal,4920,5020,361,18,0,100,600,1627,1776,0,0,0,0,0,5564,0,0,2,0,0,1,False,False
1628, Livraison d'échan­til­lons aux valeurs anormales,1550,1700,362,18,0,100,600,1628,1777,0,0,0,0,0,5564,0,0,2,0,0,1,False,False
1629, Étude des résidus magiques,1600,2000,364,18,0,100,600,1629,1778,0,0,0,0,0,5564,0,0,2,0,0,1,False,False
1630, Étude des plantes à Pileus Pergola,1550,1700,360,18,0,100,600,1630,1779,0,0,0,0,0,5566,0,0,3,0,0,1,False,False
1631, Étude des échan­til­lons aux valeurs anormales,4920,5020,361,18,0,100,600,1631,1780,0,0,0,0,0,5566,0,0,3,0,0,1,False,False
1632, Livraison de matériaux pour analyse,1550,1700,362,18,0,100,600,1632,1781,0,0,0,0,0,5566,0,0,3,0,0,1,False,False
1633, Étude du réseau d'éther urbain,1600,2000,364,18,0,100,600,1633,1782,0,0,0,0,0,5566,0,0,3,0,0,1,False,False
1634, Essais de récolte continue sur Auxesia,2350,2850,365,18,0,100,600,1634,1783,0,0,0,0,0,5566,0,0,3,0,0,1,False,False
1635,Étude des plantes de la Haute pépinière,2350,2500,360,18,0,100,600,1635,1784,0,0,0,0,0,5560,0,0,4,0,0,0,False,False
1636,Livraison de cubes copieurs,2600,3000,362,18,0,100,600,1636,1785,0,0,0,0,0,5560,0,0,4,0,0,0,False,False
1637,Livraison de cubes copieurs arc-en-ciel,600,700,367,18,0,100,600,1637,1786,0,0,0,0,0,5560,0,3,4,0,0,0,False,False
1638,Livraison de fibres hautement conductrices,1130,1370,368,18,0,100,600,1638,1787,0,0,0,0,0,5560,0,3,4,0,0,0,False,False
1639,Éthérolyse de matériaux polyvalents,3700,4100,366,18,0,100,600,1639,1788,0,0,0,0,0,5560,0,4,4,0,0,0,False,False
1640,Extraction de graines destinées à la recherche,1350,1600,369,18,0,100,600,1640,1789,0,0,0,0,0,5560,0,4,4,0,0,0,False,False
1641,EX : Livraison de matériaux des vestiges urbains,3500,4000,362,18,0,100,600,1641,1790,0,0,0,0,0,5565,0,0,5,0,0,0,False,False
1642,EX. : Essais de récolte continue de rameaux de printanier de bruine,9100,10800,365,18,0,100,600,1642,1791,0,0,0,0,0,5565,0,0,5,0,0,0,False,False
1643,EX : Récolte continue de bois minéralisé,4200,4800,363,18,0,100,600,1643,1792,0,0,0,0,0,5555,0,0,5,19,22,0,False,False
1644,EX : Étude des écorces à haute teneur en éther,1700,1800,361,18,0,100,300,1644,1793,0,0,0,0,0,5565,0,0,6,0,19,0,False,False
1645,EX+ : Livraison de matériaux alchimiques rares,6500,7500,362,18,0,100,180,1645,1794,0,0,0,0,0,5566,0,0,6,0,15,0,False,False
1646,EX+ : Extraction de matériaux à forte teneur en éther,900,1300,366,18,0,100,300,1646,1795,0,0,0,0,0,5558,0,4,6,20,23,0,False,False
1647,MM : Recherche sur l'histoire géologique de la planète,0,0,370,18,0,286,120,1647,1796,1797,1798,0,0,0,5557,0,0,6,0,0,0,False,True
1648,MM : Recherche sur l'histoire botanique de la planète,0,0,371,18,0,109,120,1648,1799,1800,1801,0,0,0,5557,0,0,6,0,0,0,False,True
1649,MM : Recherche sur l'histoire biologique de la planète,0,0,372,18,0,264,120,1649,1802,1803,1804,0,0,0,5557,0,3,6,0,0,0,False,True
1650, Étude de l'impact environnemental sur la pisciculture,16750,17000,373,19,0,100,1800,1650,1805,0,0,0,1369,0,5537,0,0,1,0,0,1,False,False
1651, Étude au Havre forestier,14600,15300,375,19,0,100,1800,1651,1806,0,0,0,1370,0,5538,0,0,1,0,0,1,False,False
1652, Étude corrélative de l'environnement du Havre forestier,1200,1500,376,19,0,100,1800,1652,1807,0,0,0,1371,0,5537,0,0,1,0,0,1,False,False
1653, Livraison de matériaux temporaires pour la station,15900,16200,377,19,0,100,1800,1653,1808,0,0,0,1372,0,5538,0,0,1,0,0,1,False,False
1654, Étude de grands spécimens aquatiques,2040,3690,374,19,0,100,1800,1654,1809,0,0,0,1373,0,5537,0,0,2,0,0,1,False,False
1655, Étude de la viabilité d'appâts spécifiques,3000,4000,379,19,0,100,1800,1655,1810,0,0,0,1374,0,5538,0,0,2,0,0,1,False,False
1656, Grands échan­til­lons aquatiques en urgence,20800,26000,378,19,0,100,1800,1656,1811,0,0,0,1375,0,5537,0,0,2,0,0,1,False,False
1657, Collecte d'échan­til­lons de la partie sud du centre urbain,1200,2750,380,19,0,100,1800,1657,1812,0,0,0,1376,0,5538,0,3,2,0,0,1,False,False
1658, Étude corrélative de l'environnement autour de la Pousse épanouie,2400,3000,376,19,0,100,1800,1658,1813,0,0,0,1377,0,5539,0,0,3,0,0,1,False,False
1659, Étude sur l'utilisation de tarentules cosmiques,1600,2000,382,19,0,100,1800,1659,1814,0,0,0,1378,0,5541,0,3,3,0,0,1,False,False
1660, Recherche sur les poissons-plantes,7390,12940,381,19,0,100,1800,1660,1815,0,0,0,1379,0,5539,0,0,3,0,0,1,False,False
1661, Collecte d'échan­til­lons des ruines,1500,2500,380,19,0,100,1800,1661,1816,0,0,0,1380,0,5541,0,3,3,0,0,1,False,False
1662, Étude de ressources végétales aquatiques,15100,15700,373,19,0,100,1800,1662,1817,0,0,0,1381,0,5539,0,0,3,0,0,1,False,False
1663,Étude au bassin d'Émeraude,11600,12900,375,19,0,100,1800,1663,1818,0,0,0,1382,0,5539,0,0,4,0,0,0,False,False
1664,Étude sur l'utilisation des bras universels d'eau douce,2400,3000,382,19,0,100,1800,1664,1819,0,0,0,1383,0,5541,0,3,4,0,0,0,False,False
1665,Étude opérationnelle des organismes de la cité sous-marine,14300,15000,373,19,0,100,1800,1665,1820,0,0,0,1384,0,5540,0,0,4,0,0,0,False,False
1666,Étude corrélative de l'environnement du bassin d'Émeraude,2000,2500,376,19,0,100,1800,1666,1821,0,0,0,1385,0,5539,0,0,4,0,0,0,False,False
1667,Collecte d'échan­til­lons de la partie nord du Foyer primaire,8000,10000,380,19,0,100,1800,1667,1822,0,0,0,1386,0,5541,0,3,4,0,0,0,False,False
1668,Étude de grands organismes sous-marins,4070,4720,374,19,0,100,1800,1668,1823,0,0,0,1387,0,5540,0,0,4,0,0,0,False,False
1669,EX : Étude à la partie nord du Foyer primaire,11100,12500,375,19,0,100,1800,1669,1824,0,0,0,1388,0,5541,0,0,5,0,0,0,False,False
1670,EX : Étude de grands spécimens aquatiques,8870,9610,374,19,0,100,1800,1670,1825,0,0,0,1389,0,5540,0,0,5,0,0,0,False,False
1671,EX : Grands spécimens mutants en urgence,48000,60000,378,19,0,100,1800,1671,1826,0,0,0,1390,0,5542,0,0,5,19,18,0,False,False
1672,EX+ : Étude à la fontaine luxuriante,2500,4000,375,19,0,100,650,1672,1827,0,0,0,1391,0,5541,0,0,6,0,21,0,False,False
1673,EX+ : Étude environnementale pour pisciculture à l'ouest de la Nervure routière,2500,3150,373,19,0,100,480,1673,1828,0,0,0,1392,0,5540,0,0,6,0,23,0,False,False
1674,EX+ : Étude corrélative de l'environnement de la parcelle du rivage,16200,18200,376,19,0,100,540,1674,1829,0,0,0,1393,0,5543,0,0,6,20,15,0,False,False
1675,MM : Étude de biodiversité des poissons-plantes,0,0,383,19,0,10,240,1675,1830,1831,1832,0,1394,0,5544,0,0,6,0,0,0,False,True
1676,MM : Étude d'écosystème des poissons-plantes indigènes,0,0,384,19,0,72,300,1676,1833,1834,1835,0,1395,0,5544,0,3,6,0,0,0,False,True
1677,MM : Étude des poissons-plantes légendaires,0,0,385,19,0,26,420,1677,1836,1837,1838,0,1396,0,5544,0,0,6,0,0,0,False,True
1678, Combustible pour armes à feu,0,0,388,9,0,100,1200,1678,1839,1840,0,0,1397,1242,5563,24000,0,1,0,0,1,True,False
1679, Encens dégrisant,0,0,391,9,0,100,1200,1679,1841,1842,0,0,1398,1243,5556,24500,0,1,0,0,1,True,False
1680, Armes incendiaires pour l'éradication de plantes,0,0,386,10,0,100,1200,1680,1843,1844,0,0,1399,1244,5557,24000,0,1,0,0,1,True,False
1681, Lames pour foreuses,0,0,389,10,0,100,1200,1681,1845,1846,0,0,1400,1245,5553,24500,0,1,0,0,1,True,False
1682, Plaques métalliques pour mécano cosmique,0,0,390,11,0,100,1200,1682,1847,1848,0,0,1401,1246,5557,24000,0,1,0,0,1,True,False
1683, Réservoir à spores,0,0,393,11,0,100,1200,1683,1849,1850,0,0,1402,1247,5566,24500,0,1,0,0,1,True,False
1684, Composants de rechange,0,0,390,12,0,100,1200,1684,1851,1852,0,0,1403,1248,5557,24000,0,1,0,0,1,True,False
