#,X,Y,Z,Yaw,Radius,Object,EventId,Map,Territory,Type
10306955,-232.715,14.3892,-441.093,-1.30852,1,1047518,0,859,1189,8
10306956,-228.26,14.4086,-436.606,-0.523717,1,1047519,0,859,1189,8
10306961,-350.715,16.985,-428.407,-2.81185,1,1047520,0,859,1189,8
10306962,-352.213,15.6868,-433.11,3.05073,1,1047521,0,859,1189,8
10306963,-350.255,16.1427,-431.626,3.02463,1,1047522,0,859,1189,8
10306964,-353.767,16.7673,-429,2.8982,1,1047523,0,859,1189,8
10306965,-350.454,15.5231,-434.318,-2.89997,1,1047524,0,859,1189,8
10306978,19.8605,5.27503,-648.901,0,103,0,0,859,1189,51
10306984,-769.199,124.349,465.904,-1.44172,1,1046810,0,858,1188,8
10306985,-768.153,124.194,467.629,-1.42895,1,1046811,0,858,1188,8
10306986,-766.157,123.938,466.892,-1.35254,1,1046812,0,858,1188,8
10306987,-768.171,124.197,463.716,-1.13775,1,1046813,0,858,1188,8
10307189,-357.963,18.8005,-406.481,-1.40191,0.5,0,0,859,1189,5
10307193,-525.825,28.7607,-424.529,1.09062,1,0,0,859,1189,40
10307376,-523.98,28.7607,-422.324,2.69656,1,1047525,0,859,1189,8
10307377,-522.881,28.7607,-424.43,-0.364665,1,1047526,0,859,1189,8
10307378,-523.339,28.7607,-425.681,-0.357104,1,1047527,0,859,1189,8
10307379,-521.233,28.7607,-425.101,-0.607549,1,1047528,0,859,1189,8
10307380,-521.813,28.7607,-426.963,-0.590975,1,1047529,0,859,1189,8
10307381,-524.651,28.7607,-426.444,-0.21139,1,1047530,0,859,1189,8
10307382,-523.583,28.7607,-421.134,2.80484,1,1047531,0,859,1189,8
10307383,-525.445,28.7607,-421.256,2.4211,1,1047532,0,859,1189,8
10307399,-431.418,28.0689,-332.693,0.327437,1,1047533,0,859,1189,8
10307428,-423.911,23.5368,-487.419,-2.69576,1,1047534,0,859,1189,8
10307430,-505.039,29.689,-343.282,-0.0489494,1,1047535,0,859,1189,8
10307431,-425.55,23.5479,-484.953,0,0.99176,2013645,0,859,1189,45
10307432,-505.821,30.4126,-341.299,0,0.99176,2013646,0,859,1189,45
10307434,-432.578,23.5403,-482.933,1.82752,1,1047536,0,859,1189,8
10307435,-389.942,28.088,-359.616,2.02609,1,1047537,0,859,1189,8
10307436,-418.784,22.507,-414.816,-2.63769,1,1047538,0,859,1189,8
10307437,-493.95,28.8933,-366.598,-0.259134,1,1047539,0,859,1189,8
10307438,-390.219,28.0689,-360.8,1.26017,1,1047540,0,859,1189,8
10307439,-419.295,22.7849,-415.959,0.474268,1,1047541,0,859,1189,8
10307440,-434.257,23.6709,-484.886,2.424,1,1047542,0,859,1189,8
10307441,-493.278,28.8867,-365.927,-1.17911,1,1047543,0,859,1189,8
10307447,-455.289,17.4735,-367.73,0,205,0,0,859,1189,51
10307448,-412.788,14.6182,-473.244,0,204,0,0,859,1189,51
10307449,-523.4,28.7607,-423.087,0,0.99176,2013647,0,859,1189,45
10307450,-520.226,28.7607,-422.11,-1.89537,1,1047544,0,859,1189,8
10307451,-521.08,28.7607,-420.768,-2.19593,1,1047545,0,859,1189,8
10310189,-423.728,23.5375,-484.951,3.05542,1,1047546,0,859,1189,8
10310190,-422.123,23.5362,-485.724,-2.49695,1,1047547,0,859,1189,8
10310204,-65.2142,4.56694,-403.19,1.61149,1,1047548,0,859,1189,8
10310205,-65.6109,4.55473,-400.596,0.476547,1,1047549,0,859,1189,8
10310206,410.465,19.8196,-460.87,2.51329,1,1047550,0,859,1189,8
10310207,409.811,19.7909,-459.312,0.60337,1,1047551,0,859,1189,8
10310208,476.727,19.4595,-358.228,0.29553,1,1047552,0,859,1189,8
10310210,477.676,19.5075,-359.433,0.320975,1,1047553,0,859,1189,8
10310211,475.217,19.4762,-357.954,-0.107875,1,1047554,0,859,1189,8
10310222,-524.58,28.7607,-424.247,0.658349,1,1047555,0,859,1189,8
10310223,-523.894,28.7607,-422.507,-2.99066,1,1047556,0,859,1189,8
10310227,-521.983,28.7607,-422.655,0,1,2013649,0,859,1189,45
10310523,-518.493,28.8596,-420.923,-1.99615,1,1047558,0,859,1189,8
10310524,-518.328,28.7607,-422.274,-0.651736,1,1047559,0,859,1189,8
10310525,-521.996,28.7327,-419.516,2.44272,1,1047560,0,859,1189,8
10310526,-519.432,28.7677,-419.242,-2.87197,1,1047561,0,859,1189,8
10310527,-520.592,28.7607,-419.12,3.0461,1,1047562,0,859,1189,8
10310633,-433.044,18.4282,-392.318,-1.30163,1,1047563,0,859,1189,8
10310635,-429.821,18.9101,-392.384,-1.53517,1,1047564,0,859,1189,8
10310636,-430.82,18.8979,-394.741,-0.679674,1,1047565,0,859,1189,8
10310639,-531.91,28.7607,-428.538,1.2117,1,1047566,0,859,1189,8
10310640,-529.771,28.7607,-428.642,-1.46452,1,1047567,0,859,1189,8
10310641,-530.101,28.7607,-427.553,-2.06364,1,1047568,0,859,1189,8
10310642,-434.009,16.8222,-382.853,0,204,0,0,859,1189,51
10310646,-589.554,1.18456,-403.782,0.50729,1,1047569,0,859,1189,8
10310654,-526.934,28.7607,-425.963,0.979699,1,1047570,0,859,1189,8
10310655,-525.704,28.7607,-426.779,0.675032,1,1047571,0,859,1189,8
10310659,-524.969,28.7607,-424.837,-2.06975,1,0,0,859,1189,40
10310663,-530.838,21.9722,-428.191,0,103,0,0,859,1189,51
10310667,-529.731,28.7561,-426.476,-2.68593,1,1047572,0,859,1189,8
10310668,-531.727,28.7607,-426.312,1.68306,1,1047573,0,859,1189,8
10310670,-531.453,28.7607,-427.868,0.945609,1,1047574,0,859,1189,8
10310671,-531.056,28.7607,-429.059,0.9159,1,1047575,0,859,1189,8
10310672,-529.988,28.7607,-429.669,0.39759,1,1047576,0,859,1189,8
10310694,600.763,11.0961,23.7888,0.0852504,1,1047577,0,859,1189,8
10310695,602.045,12.0088,19.3331,-2.91414,1,1047578,0,859,1189,8
10310698,596.765,11.6426,20.6759,-3.05097,1,1047579,0,859,1189,8
10310699,601.434,11.49,21.8661,0.264473,1,1047580,0,859,1189,8
10310700,599.206,10.8265,24.979,0.213877,1,1047581,0,859,1189,8
10310703,714.656,-68.6339,156.297,-0.531162,1,1047586,0,859,1189,8
10310704,719.722,-93.1581,338.582,2.46338,1,1047582,0,859,1189,8
10310705,721.584,-92.462,334.92,-1.46432,1,1047583,0,859,1189,8
10310711,718.614,-90.9226,335.88,-2.18662,1,2013651,0,859,1189,45
10310714,739.376,-133.177,516.564,2.25773,1,1047587,0,859,1189,8
10310715,738.888,-133.175,514.977,1.17259,1,1047588,0,859,1189,8
10310760,742.611,-133.181,516.228,-1.68937,1,1047589,0,859,1189,8
10310762,740.664,-133.179,517.599,2.54281,1,1047590,0,859,1189,8
10310763,742.122,-133.181,517.326,-2.11609,1,1047591,0,859,1189,8
10310806,-364.284,18.656,-408.52,1.75455,1,0,0,859,1189,40
10310819,561.504,-142.512,502.468,2.93008,1,1047592,0,859,1189,8
10310820,535.996,-142.492,497.974,-0.985151,1,1047593,0,859,1189,8
10310821,601.962,-137.174,489.812,-0.0356809,1,1047594,0,859,1189,8
10310822,626.973,-137.126,510.329,-0.120544,1,1047595,0,859,1189,8
10310825,356.279,-113.975,596.058,1.76245,1,0,0,859,1189,40
10310826,360.075,-113.975,595.026,-1.30379,1,1047596,0,859,1189,8
10310827,360.175,-113.975,596.693,-1.71105,1,1047597,0,859,1189,8
10310828,359.417,-113.975,593.737,-0.862856,1,1047598,0,859,1189,8
10310829,358.324,-113.975,593.074,-0.369244,1,1047599,0,859,1189,8
10310830,359.184,-113.975,597.693,-2.02291,1,1047600,0,859,1189,8
10310831,233.6,-158.679,641.047,0.171693,1,1047601,0,859,1189,8
10310832,234.078,-158.549,643.398,-2.97223,1,1047602,0,859,1189,8
10310833,237.177,-158.219,644.205,-2.6265,1,1047603,0,859,1189,8
10310834,233.269,-158.738,644.836,-3.13436,1,1047604,0,859,1189,8
10310835,232.33,-158.836,643.9,3.01691,1,1047605,0,859,1189,8
10310836,235.161,-158.482,644.606,-2.72593,1,1047606,0,859,1189,8
10310837,571.218,-143.811,494.788,0,204,0,0,859,1189,51
10310866,-402.031,-46.2806,-466.273,-1.31392,1,1047745,0,857,1187,8
10310867,-402.957,-46.2242,-467.54,-1.01163,1,1047746,0,857,1187,8
10311210,-374.186,-567.13,-391.183,-3.12529,1,0,0,864,1184,40
10312218,-80.0788,1.2105,28.2693,-2.09792,1,1046493,0,693,962,8
10312219,138.444,-16.147,221.393,1.33909,1,1046492,0,693,962,8
10312554,110.163,-16.5866,144.162,1.33173,1,1046503,0,855,1185,8
10312555,112.391,-16.5866,142.3,-0.26884,1,1046504,0,855,1185,8
10312556,111.162,-16.6171,146.105,3.02502,1,1046505,0,855,1185,8
10312557,112.413,-16.6171,146.197,-3.06391,1,1046506,0,855,1185,8
10312558,113.612,-16.5866,143.368,-1.20797,1,1046507,0,855,1185,8
10312565,113.962,-16.5609,145.253,-2.12621,1,0,0,855,1185,40
10312580,40.8789,47,-412.955,0.291827,1,1046508,0,855,1185,8
10312581,43.1475,47,-413.004,-0.417689,1,1046509,0,855,1185,8
10312589,-195.652,-5.00001,132.219,1.38741,1,1046510,0,855,1185,8
10312590,-196.58,-5.00001,127.191,1.52794,1,1046511,0,855,1185,8
10312603,-195.733,-4.92773,129.809,0,0.99176,2013593,0,855,1185,45
10312604,-46.4332,-6.08132,161.089,3.06499,1,1046512,0,855,1185,8
10312605,-46.6042,-17.9729,180.345,0,1,1046521,0,855,1185,8
10312608,-44.9062,-10,138.732,-0.477003,1,1046515,0,855,1185,8
10312609,-47.2267,-10,138.565,0.335313,1,1046516,0,855,1185,8
10312610,-46.0837,-10,140.928,-3.14075,1,0,0,855,1185,40
10312611,-178.952,120.75,-320.21,0,1,1046517,0,855,1185,8
10312612,-180.323,120.75,-317.554,-1.61379,1,1046518,0,855,1185,8
10312613,-181.376,120.75,-318.783,0.284524,1,1046519,0,855,1185,8
10312614,-181.599,120.75,-316.972,2.00959,1,1046520,0,855,1185,8
10312615,-177.142,120.75,-318.365,-0.755833,1,1046522,0,855,1185,8
10312621,-54.2459,95.5,-100.755,3.05927,1,1046523,0,855,1185,8
10312622,-52.7811,95.4757,-101.366,-2.72911,1,1046524,0,855,1185,8
10312623,-52.0181,95.5,-103.502,-1.63803,1,1046525,0,855,1185,8
10312624,-56.5347,95.5,-103.166,2.13186,1,1046526,0,855,1185,8
10312625,-55.7717,95.5,-102.251,2.23049,1,1046527,0,855,1185,8
10312626,-182.274,-5.00001,121.302,2.67889,1,1046528,0,855,1185,8
10312627,-180.148,-5.00001,121.337,-3.01654,1,1046529,0,855,1185,8
10312629,-181.351,-5.00001,123.675,3.03691,1,1046531,0,855,1185,8
10312631,-166.857,-14.9996,208.301,1.64331,1,1046541,0,855,1185,8
10312632,-164.263,-14.9972,208.728,-1.68639,1,1046533,0,855,1185,8
10312634,-164.172,-14.9972,210.04,-2.37315,1,1046534,0,855,1185,8
10312635,-164.335,-14.9972,206.396,-0.921643,1,1046535,0,855,1185,8
10312637,-0.0261167,0,-8.96608,0,1,2013592,0,742,987,45
10312644,-54.1188,95.5,-104.658,0,1,0,0,855,1185,40
10312645,22.1713,-14.0231,94.377,0,4.99436,5000000,70397,855,1185,49
10312646,-12.6366,0,21.6903,0,4.99436,5000000,70397,855,1185,49
10312647,102.083,30.0446,-59.5676,-0.442958,8.53685,5000000,70397,855,1185,49
10312648,104.829,42,-341.874,0,4.99436,5000000,70397,855,1185,49
10312649,41.9948,47,-409.446,0,4.99436,5000000,70397,855,1185,49
10312650,114.588,47,-125.959,0,4.99436,5000000,70398,855,1185,49
10312651,-182.865,39.9327,16.6594,0,4.99436,5000000,70398,855,1185,49
10312652,-317.255,3,-13.0812,0,4.99436,5000000,70398,855,1185,49
10312653,-272.929,0.0722692,129.57,0,4.99436,5000000,70398,855,1185,49
10312654,-33.4243,95.5,-79.7837,0.532182,4.91106,5000000,70398,855,1185,49
10312656,-246.552,14.9996,57.819,0,7.23386,5000000,70398,855,1185,49
10312696,29.0945,-51.4203,64.3618,0,707,0,0,855,1185,51
10312697,-287.265,0,129.941,-1.66707,1,1046686,0,855,1185,8
10312698,-286.366,-0.0153198,127.184,-1.05597,1,1046687,0,855,1185,8
10312699,-286.397,0,128.441,-1.58262,1,1046688,0,855,1185,8
10312700,-286.901,0,132.032,-1.62552,1,1046689,0,855,1185,8
10312701,-285.817,-0.0153198,133.288,-2.14647,1,1046690,0,855,1185,8
10312702,-163.9,-14.9972,207.115,-1.13804,1,1046536,0,855,1185,8
10312756,-25.1317,199.42,520.836,0.904365,6,17605,0,53,155,9
10312757,-20.1326,201.068,516.553,0.226842,6,17605,0,53,155,9
10312758,-15.4948,199.722,520.766,-0.153397,6,17605,0,53,155,9
10312764,-20.2,201.678,519.842,0,6,5000000,70355,53,155,49
10312768,-19.7582,190.046,526.191,0,203,0,0,53,155,51
10312791,85.052,23.9791,-2.2752,1.31461,1,0,0,218,418,40
10312792,40.5847,23.9791,-45.043,-2.79385,1,0,0,218,418,40
10312793,-289.516,10.9565,-791.559,-0.251567,1,1046691,0,858,1188,8
10312794,-290.732,11.0467,-792.444,0,1,1046692,0,858,1188,8
10312795,-287.973,11.0497,-792.087,-0.349204,1,1046693,0,858,1188,8
10312796,-264.79,5.62397,-571.801,-0.760706,1,1046694,0,858,1188,8
10312797,-266.56,5.68495,-570.001,2.29082,1,1046695,0,858,1188,8
10312798,-269.162,5.68247,-569.776,0.799119,1,1046696,0,858,1188,8
10312799,-265.949,5.59093,-573.968,-0.251121,1,1046697,0,858,1188,8
10312800,-268.188,5.67372,-571.255,1.05085,1,1046698,0,858,1188,8
10312801,-300.95,-15.4037,-729.903,0,507,0,0,858,1188,51
10312802,-288.687,11.2969,-793.984,-0.401922,1,0,0,858,1188,40
10312803,-218.528,6.39349,-477.745,1.56894,1,1046699,0,858,1188,8
10312804,-255.139,2.59022,-468.164,-0.196757,1,1046700,0,858,1188,8
10312805,-103.162,9.77332,-533.371,0.830906,1,1046701,0,858,1188,8
10312806,-232.956,6.77008,-479.192,1.36259,0.99176,2013621,0,858,1188,45
10312807,-167.581,7.5806,-532.615,0,0.99176,2013622,0,858,1188,45
10312808,-97.8523,11.9308,-528.507,-2.33672,1,2013623,0,858,1188,45
10312809,-234.462,5.41444,-467.432,0,203,0,0,858,1188,51
10312810,-131.879,5.88153,-543.205,0,104,0,0,858,1188,51
10312811,-122.444,9.84216,-441.195,-2.46426,1,1046702,0,858,1188,8
10312812,-121.633,9.84216,-442.867,-1.6002,1,1046703,0,858,1188,8
10312813,-124.049,9.84216,-440.781,2.79443,1,1046704,0,858,1188,8
10312814,-124.934,9.84216,-441.574,2.62502,1,1046705,0,858,1188,8
10312815,-122.462,9.84216,-444.015,-0.693355,1,1046706,0,858,1188,8
10312816,39.2003,0.996215,-390.036,1.55907,1,1046707,0,858,1188,8
10312817,38.2544,1.03857,-387.32,1.38217,1,1046708,0,858,1188,8
10312818,38.0103,1.09439,-391.4,1.38217,1,1046709,0,858,1188,8
10312819,38.7731,1.03146,-392.465,1.48262,1,1046710,0,858,1188,8
10312820,38.2848,1.0535,-388.65,1.38213,1,1046711,0,858,1188,8
10312821,225.118,-0.397749,-352.164,2.40794,1,1046713,0,858,1188,8
10312826,142.115,0.721858,-421.488,-0.511578,1,1046712,0,858,1188,8
10312827,-101.152,9.75043,-532.158,0.614808,1,1046718,0,858,1188,8
10312828,-100.298,9.77332,-533.623,0.362898,1,1046719,0,858,1188,8
10312830,-103.197,9.75043,-531.579,1.03926,1,1046720,0,858,1188,8
10312831,-103.471,9.75043,-527.214,1.18316,1,1046721,0,858,1188,8
10312832,-97.4899,9.75043,-535.638,0.297779,1,1046722,0,858,1188,8
10312833,-103.38,9.77332,-537.041,-1.45935,1,1046723,0,858,1188,8
10312834,-103.929,9.77332,-535.302,-2.24284,1,1046724,0,858,1188,8
10312835,-105.846,9.77332,-536.906,0.828586,1,1046725,0,858,1188,8
10312836,86.7354,-0.112277,-388.807,0,1,2013624,0,858,1188,45
10312837,131.065,-0.106873,-370.288,0,0.99176,2013625,0,858,1188,45
10312838,177.466,-0.107066,-371.628,0,1,2013626,0,858,1188,45
10312839,124.609,-12.1242,-372.06,0,205,0,0,858,1188,51
10312840,-105.279,9.77332,-534.787,-2.90582,1,0,0,858,1188,40
10312841,-124.496,9.84216,-443.705,0.707403,1,0,0,858,1188,40
10312842,-21.6712,-19.3283,203.165,-0.526137,1,1048252,0,855,1185,8
10312843,-22.5337,-19.3283,203.882,1.98409,1,1048292,0,855,1185,8
10312845,-230.316,-20.2713,-60.005,0,103,0,0,219,419,51
10312846,85.1605,23.9791,-0.747742,2.24257,1,1048254,0,218,418,8
10312847,39.5055,23.9719,-48.0507,0.206094,1,1048255,0,218,418,8
10312863,204.7,309.073,-221.027,-1.30339,1,1048259,0,53,155,8
10312865,39.021,208.72,410.284,-1.98554,1,1048260,0,53,155,8
10312867,-19.4159,197.653,527.556,2.46864,1,1048261,0,53,155,8
10312907,459.77,161.975,-493.309,2.45752,1,1048270,0,211,397,8
10312908,464.378,161.883,-488.426,0.0758375,1,1048271,0,211,397,8
10312913,461.692,162.005,-494.316,-1.29758,1,1048275,0,211,397,8
10312914,460.197,162.005,-494.56,0.17508,1,1048276,0,211,397,8
10312915,467.46,162.206,-499.687,-0.860753,1,1048277,0,211,397,8
10312927,455.641,159.363,-558.565,0,3.5,5000000,70356,211,397,49
10312929,456.901,157.397,-556.634,-2.06973,6,17606,0,211,397,9
10312930,457.115,157.397,-559.014,-1.60564,6,17607,0,211,397,9
10312932,454.378,153.186,-558.042,0,101,0,0,211,397,51
10312934,452.849,157.408,-556.872,1.44665,1,1048278,0,211,397,8
10312942,455.657,166.243,-559.007,0,3.5,5000000,70356,211,397,49
10312943,451.001,160.403,-564.117,0,7,5000000,0,211,397,49
10312946,466.137,161.969,-489.17,0,1,0,0,211,397,40
10312952,464,161.942,-488.483,0,12,5000000,70356,211,397,49
10312954,456.46,161.678,-480.447,2.46642,6,17609,0,211,397,9
10312955,473.808,162.036,-486.046,-2.37001,6,17608,0,211,397,9
10312958,464,157.45,-493,0,102,0,0,211,397,51
10312989,106.694,35.2971,-8.63663,2.99715,1,1048256,0,218,418,8
10312994,107.819,34.7142,-8.54496,-1.76388,1,1048284,0,218,418,8
10313010,-187.618,-27.0076,294.99,0,206,0,0,214,400,51
10313043,-527.712,147.125,15.2837,0.605811,0.99176,2013681,0,213,399,45
10313052,-538.403,147.125,27.4307,2.41934,6,17611,0,213,399,9
10313053,335.226,87.3651,-612.531,-0.0773768,1,1046741,0,858,1188,8
10313054,332.888,87.3965,-615.357,0.742969,1,1046726,0,858,1188,8
10313055,334.429,87.3046,-615.477,0.443707,1,1046727,0,858,1188,8
10313056,337.383,87.3046,-616.182,-0.692145,1,1046728,0,858,1188,8
10313057,39.8108,23.9791,-48.1727,0.942847,1,1048257,0,218,418,8
10313058,40.7737,24.033,-47.742,-1.56791,1,1048258,0,218,418,8
10313059,323.071,4.24943,-638.476,1.16223,1,1046729,0,858,1188,8
10313060,323.629,4.2954,-636.469,1.99612,1,1046730,0,858,1188,8
10313061,-182.202,2.4,-388.5,-0.681396,1,1046731,0,858,1188,8
10313062,-179.695,2.4,-387.632,-0.68021,1,1046732,0,858,1188,8
10313063,-445.948,1.59368,-205.279,1.72109,1,1046733,0,858,1188,8
10313064,-445.419,1.59368,-207.963,1.07915,1,1046734,0,858,1188,8
10313065,-21.2876,5.5047,37.6484,-1.43229,1,1048285,0,218,418,8
10313066,-96.5841,9.77332,-533.385,0.70157,1,1046735,0,858,1188,8
10313067,-99.2165,9.77332,-533.445,0.939709,1,1046736,0,858,1188,8
10313068,-576.283,0.000000119209,-140.42,0,1,2013627,0,858,1188,45
10313069,-542.657,-0.076355,-153.73,0,0.99176,2013628,0,858,1188,45
10313070,-607.263,-0.0520022,-145.39,0,1,2013629,0,858,1188,45
10313071,-574.26,-4.8311,-158.307,0,204,0,0,858,1188,51
10313072,106.255,34.7239,4.25726,-1.69872,1,1048286,0,218,418,8
10313073,-574.26,-4.83106,-158.307,0,204,0,0,858,1188,51
10313075,-548.369,-0.4,-150.109,2.17212,6,17687,0,858,1188,9
10313076,-612.905,-0.4,-146.407,1.33263,6,17687,0,858,1188,9
10313077,-65.0188,18.4585,-77.0124,-0.74684,1,1048287,0,218,418,8
10313078,-72.519,15.1685,-39.1325,0,5,5000000,70358,218,418,49
10313080,-9.211,7.1459,16.339,0,5,5000000,0,218,418,49
10313086,-155.672,2.74614,-383.135,0.649582,1,1046738,0,858,1188,8
10313087,-154.772,2.79034,-384.543,0.60937,1,1046739,0,858,1188,8
10313089,-157.53,2.72862,-382.734,1.07027,1,1046740,0,858,1188,8
10313091,-153.887,2.79034,-385.245,0.610933,1,1046743,0,858,1188,8
10313104,-63.2131,2.19426,-237.903,0,1,2013630,0,858,1188,45
10313105,217.067,1.08369,-218.596,0,0.99176,2013631,0,858,1188,45
10313106,656.721,7.3247,-289.439,0,0.99176,2013632,0,858,1188,45
10313107,659.431,26.3292,-515.342,0,1,2013633,0,858,1188,45
10313108,-101.64,9.77332,-535.332,0.0569641,1,1046744,0,858,1188,8
10313109,-103.685,9.77332,-534.325,1.05279,1,1046745,0,858,1188,8
10313110,-102.586,9.77332,-530.816,2.78434,1,1046746,0,858,1188,8
10313111,-100.727,9.77332,-530.797,-2.68636,1,1046747,0,858,1188,8
10313112,-101.692,9.77332,-530.606,-3.05923,1,1046748,0,858,1188,8
10313113,-99.6567,9.77332,-534.691,-0.793134,1,1046749,0,858,1188,8
10313114,-98.9548,9.77332,-533.104,-1.62768,1,1046750,0,858,1188,8
10313115,-104.119,9.77332,-531.694,2.26295,1,0,0,858,1188,40
10313117,-56.5858,3.29258,-223.047,-2.65568,6,17688,0,858,1188,9
10313118,217.808,1.55473,-236.388,0,6,17689,0,858,1188,9
10313119,221.257,1.8044,-199.553,-2.9226,6,17689,0,858,1188,9
10313120,-576.349,-52.9031,-418.662,-1.62597,1,1048288,0,215,401,8
10313121,672.277,8.02074,-301.064,-0.89433,6,17690,0,858,1188,9
10313122,645.541,8.36815,-306.806,0.597663,6,17690,0,858,1188,9
10313123,-576.867,-52.9336,-417.563,2.85253,1,1048289,0,215,401,8
10313128,-781.766,-90.0435,-759.792,-0.649026,1,1048290,0,215,401,8
10313129,-782.834,-90.0741,-760.128,-0.21983,1,1048291,0,215,401,8
10313133,-783.527,-90.0748,-756.805,2.84787,1,0,0,215,401,40
10313135,-218.176,9.64501,-545.004,1.48345,1,1046752,0,858,1188,8
10313136,-205.739,6.27136,-439.324,2.64098,1,1046753,0,858,1188,8
10313138,64.7745,0.721852,-385.824,1.3606,1,1046754,0,858,1188,8
10313139,64.2252,0.721861,-382.59,1.47739,1,1046755,0,858,1188,8
10313140,64.2252,0.721861,-380.85,1.46651,1,1046756,0,858,1188,8
10313141,65.3544,0.721856,-390.585,1.05134,1,1046757,0,858,1188,8
10313142,64.5608,0.721858,-391.775,1.19281,1,1046758,0,858,1188,8
10313143,64.6219,0.721861,-389.242,1.29577,1,1046759,0,858,1188,8
10313144,61.9973,0.72186,-384.756,1.51534,1,1046760,0,858,1188,8
10313145,64.2237,0.721854,-387.544,1.33345,1,0,0,858,1188,40
10313148,-43.395,1.24265,-390.232,-1.57879,1,0,0,858,1188,40
10313815,-32.6664,-10,143.749,-1.30173,1,1046761,0,855,1185,8
10313816,-112.563,-19.7038,203.744,-2.48899,1,1046762,0,855,1185,8
10313817,-114.627,-19.6101,201.159,-0.084495,1,1046763,0,855,1185,8
10314350,139.97,-14.0001,12.428,-2.99264,1,1046764,0,855,1185,8
10314351,139.007,-14.0001,13.5102,2.50788,1,1046765,0,855,1185,8
10314674,55.2557,-14,88.0171,-2.4868,1,1046766,0,855,1185,8
10314680,169.146,-17.9645,161.425,2.56097,1,1046771,0,855,1185,8
10314681,166.919,-17.9645,159.411,2.03016,1,1046772,0,855,1185,8
10314682,167.437,-17.9645,161.303,2.49114,1,1046773,0,855,1185,8
10314690,170.214,-17.9645,158.312,0,0.99176,2013686,0,855,1185,45
10314691,552.164,115.773,222.184,-2.50412,1,1046776,0,858,1188,8
10314692,552.714,115.744,225.291,-2.64524,1,1046777,0,858,1188,8
10314693,551.171,115.789,223.285,-2.74814,1,1046778,0,858,1188,8
10314694,553.516,115.727,221.93,2.91377,1,1046779,0,858,1188,8
10314695,551.334,115.81,225.851,2.34332,1,1046780,0,858,1188,8
10314696,579.992,119.49,148.78,-0.611668,1,1046781,0,858,1188,8
10314697,581.113,119.49,150.895,-2.62351,1,1046782,0,858,1188,8
10314698,580.142,119.49,151.693,-3.06742,1,1046783,0,858,1188,8
10314699,577.015,119.49,150.103,1.79577,1,1046784,0,858,1188,8
10314700,577.772,119.49,148.671,1.36552,1,1046785,0,858,1188,8
