#,Singular,Plural,Description,Name,Adjective,PossessivePronoun,StartsWithVowel,Unknown0,Pronoun,Article,ModelMain,ModelSub,DamagePhys,DamageMag,Delayms,BlockRate,Block,DefensePhys,DefenseMag,BaseParamValue[0],BaseParamValue[1],BaseParamValue[2],BaseParamValue[3],BaseParamValue[4],BaseParamValue[5],BaseParamValueSpecial[0],BaseParamValueSpecial[1],BaseParamValueSpecial[2],BaseParamValueSpecial[3],BaseParamValueSpecial[4],BaseParamValueSpecial[5],LevelEquip,RequiredPvpRank,EquipRestriction,ClassJobCategory,GrandCompany,ItemSeries,BaseParamModifier,ClassJobUse,Unknown2,DefaultActionRange,BaseParam[0],BaseParam[1],BaseParam[2],BaseParam[3],BaseParam[4],BaseParam[5],ItemSpecialBonus,ItemSpecialBonusParam,BaseParamSpecial[0],BaseParamSpecial[1],BaseParamSpecial[2],BaseParamSpecial[3],BaseParamSpecial[4],BaseParamSpecial[5],MaterializeType,MateriaSlotCount,SubStatCategory,IsAdvancedMeldingPermitted,IsPvP,IsGlamorous,AdditionalData,StackSize,PriceMid,PriceLow,ItemRepair,ItemGlamour,Icon,LevelItem,SubcategorySort,ItemAction,Cooldowns,Desynth,AetherialReduce,Rarity,FilterGroup,ItemUICategory,ItemSearchCategory,EquipSlotCategory,ItemSortCategory,DyeCount,CastTimeSeconds,ClassJobRepair,IsUnique,IsUntradable,IsIndisposable,Lot,CanBeHq,IsCrestWorthy,IsCollectable,AlwaysCollectable
46381,paire de boucles d'oreilles de pisteur des fondations,paires de boucles d'oreilles de pisteur des fondations,,Boucles d'oreilles de pisteur des fondations,0,0,0,1,1,0,196669,0,0,0,0,0,0,1,1,285,299,184,129,0,0,0,0,0,0,0,0,100,0,1,105,0,0,12,0,0,0,2,3,22,44,0,0,0,0,0,0,0,0,0,0,6,1,0,False,False,True,0,1,99999,554,8,21800,55554,725,30270,0,0,9340,0,2,4,41,0,9,5,0,2,11,True,True,False,True,False,False,False,False
46382,paire de boucles d'oreilles de soigneur des fondations,paires de boucles d'oreilles de soigneur des fondations,,Boucles d'oreilles de soigneur des fondations,0,0,0,1,1,0,196669,0,0,0,0,0,0,1,1,285,269,184,129,0,0,0,0,0,0,0,0,100,0,1,64,0,0,6,0,0,0,5,3,27,46,0,0,0,0,0,0,0,0,0,0,9,1,0,False,False,True,0,1,99999,554,8,21800,55554,725,47270,0,0,9340,0,2,4,41,0,9,5,0,2,11,True,True,False,True,False,False,False,False
46383,paire de boucles d'oreilles d'incantateur des fondations,paires de boucles d'oreilles d'incantateur des fondations,,Boucles d'oreilles d'incantateur des fondations,0,0,0,1,1,0,196669,0,0,0,0,0,0,1,1,285,269,184,129,0,0,0,0,0,0,0,0,100,0,1,63,0,0,5,0,0,0,4,3,27,44,0,0,0,0,0,0,0,0,0,0,8,1,0,False,False,True,0,1,99999,554,8,21800,55554,725,40270,0,0,9340,0,2,4,41,0,9,5,0,2,11,True,True,False,True,False,False,False,False
46384,tour de cou de protecteur des fondations,tours de cou de protecteur des fondations,,Tour de cou de protecteur des fondations,0,0,0,1,0,0,196669,0,0,0,0,0,0,1,1,285,299,184,129,0,0,0,0,0,0,0,0,100,0,1,59,0,0,1,0,0,0,1,3,27,19,0,0,0,0,0,0,0,0,0,0,3,1,0,False,False,True,0,1,99999,554,8,21800,55102,725,8270,0,0,9340,0,2,4,40,0,10,5,0,2,11,True,True,False,True,False,False,False,False
46385,tour de cou d'attaquant des fondations,tours de cou d'attaquant des fondations,,Tour de cou d'attaquant des fondations,0,0,0,1,0,0,196669,0,0,0,0,0,0,1,1,285,299,184,129,0,0,0,0,0,0,0,0,100,0,1,84,0,0,10,0,0,0,1,3,22,44,0,0,0,0,0,0,0,0,0,0,4,1,0,False,False,True,0,1,99999,554,8,21800,55102,725,19270,0,0,9340,0,2,4,40,0,10,5,0,2,11,True,True,False,True,False,False,False,False
46386,tour de cou de pisteur des fondations,tours de cou de pisteur des fondations,,Tour de cou de pisteur des fondations,0,0,0,1,0,0,196669,0,0,0,0,0,0,1,1,285,299,184,129,0,0,0,0,0,0,0,0,100,0,1,105,0,0,12,0,0,0,2,3,27,45,0,0,0,0,0,0,0,0,0,0,6,1,0,False,False,True,0,1,99999,554,8,21800,55102,725,30270,0,0,9340,0,2,4,40,0,10,5,0,2,11,True,True,False,True,False,False,False,False
46387,tour de cou de soigneur des fondations,tours de cou de soigneur des fondations,,Tour de cou de soigneur des fondations,0,0,0,1,0,0,196669,0,0,0,0,0,0,1,1,285,269,184,129,0,0,0,0,0,0,0,0,100,0,1,64,0,0,6,0,0,0,5,3,6,27,0,0,0,0,0,0,0,0,0,0,9,1,0,False,False,True,0,1,99999,554,8,21800,55102,725,47270,0,0,9340,0,2,4,40,0,10,5,0,2,11,True,True,False,True,False,False,False,False
46388,tour de cou d'incantateur des fondations,tours de cou d'incantateur des fondations,,Tour de cou d'incantateur des fondations,0,0,0,1,0,0,196669,0,0,0,0,0,0,1,1,285,269,184,129,0,0,0,0,0,0,0,0,100,0,1,63,0,0,5,0,0,0,4,3,27,44,0,0,0,0,0,0,0,0,0,0,8,1,0,False,False,True,0,1,99999,554,8,21800,55102,725,40270,0,0,9340,0,2,4,40,0,10,5,0,2,11,True,True,False,True,False,False,False,False
46389,poignet de protecteur des fondations,poignets de protecteur des fondations,,Poignet de protecteur des fondations,0,0,0,1,0,0,196669,0,0,0,0,0,0,1,1,285,299,184,129,0,0,0,0,0,0,0,0,100,0,1,59,0,0,1,0,0,0,1,3,27,45,0,0,0,0,0,0,0,0,0,0,3,1,0,False,False,True,0,1,99999,554,8,21800,55900,725,8270,0,0,9340,0,2,4,42,0,11,5,0,2,11,True,True,False,True,False,False,False,False
46390,poignet d'attaquant des fondations,poignets d'attaquant des fondations,,Poignet d'attaquant des fondations,0,0,0,1,0,0,196669,0,0,0,0,0,0,1,1,285,299,184,129,0,0,0,0,0,0,0,0,100,0,1,84,0,0,10,0,0,0,1,3,22,27,0,0,0,0,0,0,0,0,0,0,4,1,0,False,False,True,0,1,99999,554,8,21800,55900,725,19270,0,0,9340,0,2,4,42,0,11,5,0,2,11,True,True,False,True,False,False,False,False
46391,poignet de pisteur des fondations,poignets de pisteur des fondations,,Poignet de pisteur des fondations,0,0,0,1,0,0,196669,0,0,0,0,0,0,1,1,285,299,184,129,0,0,0,0,0,0,0,0,100,0,1,105,0,0,12,0,0,0,2,3,44,27,0,0,0,0,0,0,0,0,0,0,6,1,0,False,False,True,0,1,99999,554,8,21800,55900,725,30270,0,0,9340,0,2,4,42,0,11,5,0,2,11,True,True,False,True,False,False,False,False
46392,poignet de soigneur des fondations,poignets de soigneur des fondations,,Poignet de soigneur des fondations,0,0,0,1,0,0,196669,0,0,0,0,0,0,1,1,285,269,184,129,0,0,0,0,0,0,0,0,100,0,1,64,0,0,6,0,0,0,5,3,6,44,0,0,0,0,0,0,0,0,0,0,9,1,0,False,False,True,0,1,99999,554,8,21800,55900,725,47270,0,0,9340,0,2,4,42,0,11,5,0,2,11,True,True,False,True,False,False,False,False
46393,poignet d'incantateur des fondations,poignets d'incantateur des fondations,,Poignet d'incantateur des fondations,0,0,0,1,0,0,196669,0,0,0,0,0,0,1,1,285,269,184,129,0,0,0,0,0,0,0,0,100,0,1,63,0,0,5,0,0,0,4,3,44,46,0,0,0,0,0,0,0,0,0,0,8,1,0,False,False,True,0,1,99999,554,8,21800,55900,725,40270,0,0,9340,0,2,4,42,0,11,5,0,2,11,True,True,False,True,False,False,False,False
46394,bague de protecteur des fondations,bagues de protecteur des fondations,,Bague de protecteur des fondations,0,0,0,1,1,0,196669,0,0,0,0,0,0,1,1,285,299,184,129,0,0,0,0,0,0,0,0,100,0,1,59,0,0,1,0,0,0,1,3,27,19,0,0,0,0,0,0,0,0,0,0,3,1,0,False,False,True,0,1,99999,554,8,21800,54752,725,8270,0,0,9340,0,2,4,43,0,12,5,0,2,11,True,True,False,True,False,False,False,False
46395,bague d'attaquant des fondations,bagues d'attaquant des fondations,,Bague d'attaquant des fondations,0,0,0,1,1,0,196669,0,0,0,0,0,0,1,1,285,299,184,129,0,0,0,0,0,0,0,0,100,0,1,84,0,0,10,0,0,0,1,3,27,45,0,0,0,0,0,0,0,0,0,0,4,1,0,False,False,True,0,1,99999,554,8,21800,54752,725,19270,0,0,9340,0,2,4,43,0,12,5,0,2,11,True,True,False,True,False,False,False,False
46396,bague de pisteur des fondations,bagues de pisteur des fondations,,Bague de pisteur des fondations,0,0,0,1,1,0,196669,0,0,0,0,0,0,1,1,285,299,184,129,0,0,0,0,0,0,0,0,100,0,1,105,0,0,12,0,0,0,2,3,27,22,0,0,0,0,0,0,0,0,0,0,6,1,0,False,False,True,0,1,99999,554,8,21800,54752,725,30270,0,0,9340,0,2,4,43,0,12,5,0,2,11,True,True,False,True,False,False,False,False
46397,bague de soigneur des fondations,bagues de soigneur des fondations,,Bague de soigneur des fondations,0,0,0,1,1,0,196669,0,0,0,0,0,0,1,1,285,269,184,129,0,0,0,0,0,0,0,0,100,0,1,64,0,0,6,0,0,0,5,3,44,46,0,0,0,0,0,0,0,0,0,0,9,1,0,False,False,True,0,1,99999,554,8,21800,54752,725,47270,0,0,9340,0,2,4,43,0,12,5,0,2,11,True,True,False,True,False,False,False,False
46398,bague d'incantateur des fondations,bagues d'incantateur des fondations,,Bague d'incantateur des fondations,0,0,0,1,1,0,196669,0,0,0,0,0,0,1,1,285,269,184,129,0,0,0,0,0,0,0,0,100,0,1,63,0,0,5,0,0,0,4,3,27,46,0,0,0,0,0,0,0,0,0,0,8,1,0,False,False,True,0,1,99999,554,8,21800,54752,725,40270,0,0,9340,0,2,4,43,0,12,5,0,2,11,True,True,False,True,False,False,False,False
46399,micro-casque de protecteur des poids lourds-légers,micros-casques de protecteur des poids lourds-légers,,Micro-casque de protecteur des poids lourds-légers,0,0,0,1,0,0,66413,0,0,0,0,0,0,1169,1169,392,419,241,169,0,0,0,0,0,0,0,0,100,0,1,59,0,0,1,0,0,0,1,3,44,27,0,0,0,0,0,0,0,0,0,0,3,2,0,False,False,True,0,1,99999,1024,8,21800,56835,740,8020,0,0,6379,0,3,4,34,0,3,5,0,2,11,True,True,False,True,False,False,False,False
46400,jaque de protecteur des poids lourds-légers,jaques de protecteur des poids lourds-légers,,Jaque de protecteur des poids lourds-légers,0,0,0,1,1,0,66413,0,0,0,0,0,0,1568,1568,622,665,383,268,0,0,0,0,0,0,0,0,100,0,1,59,0,0,1,0,0,0,1,3,44,19,0,0,0,0,0,0,0,0,0,0,3,2,0,False,False,True,0,1,99999,1706,8,21800,57229,740,8020,0,0,6386,0,3,4,35,0,4,5,0,2,12,True,True,False,True,False,True,False,False
46401,paire de gants de protecteur des poids lourds-légers,paires de gants de protecteur des poids lourds-légers,,Gants de protecteur des poids lourds-légers,0,0,0,1,1,0,66413,0,0,0,0,0,0,1169,1169,392,419,241,169,0,0,0,0,0,0,0,0,100,0,1,59,0,0,1,0,0,0,1,3,45,44,0,0,0,0,0,0,0,0,0,0,3,2,0,False,False,True,0,1,99999,1024,8,21800,56343,740,8020,0,0,6379,0,3,4,37,0,5,5,0,2,12,True,True,False,True,False,False,False,False
46402,paire de brailles de protecteur des poids lourds-légers,paires de brailles de protecteur des poids lourds-légers,,Brailles de protecteur des poids lourds-légers,0,0,0,1,1,0,66413,0,0,0,0,0,0,1568,1568,622,665,383,268,0,0,0,0,0,0,0,0,100,0,1,59,0,0,1,0,0,0,1,3,27,19,0,0,0,0,0,0,0,0,0,0,3,2,0,False,False,True,0,1,99999,1706,8,21800,57753,740,8020,0,0,6386,0,3,4,36,0,7,5,0,2,13,True,True,False,True,False,False,False,False
46403,paire de bottes de protecteur des poids lourds-légers,paires de bottes de protecteur des poids lourds-légers,,Bottes de protecteur des poids lourds-légers,0,0,0,1,1,0,66413,0,0,0,0,0,0,1169,1169,392,419,241,169,0,0,0,0,0,0,0,0,100,0,1,59,0,0,1,0,0,0,1,3,19,44,0,0,0,0,0,0,0,0,0,0,3,2,0,False,False,True,0,1,99999,1024,8,21800,57845,740,8020,0,0,6379,0,3,4,38,0,8,5,0,2,12,True,True,False,True,False,False,False,False
46404,micro-casque d'abatteur des poids lourds-légers,micros-casques d'abatteur des poids lourds-légers,,Micro-casque d'abatteur des poids lourds-légers,0,0,0,1,0,0,131949,0,0,0,0,0,0,818,643,392,419,241,169,0,0,0,0,0,0,0,0,100,0,1,76,0,0,2,0,0,0,1,3,22,44,0,0,0,0,0,0,0,0,0,0,4,2,0,False,False,True,0,1,99999,1024,8,21800,56836,740,10020,0,0,6379,0,3,4,34,0,3,5,0,2,11,True,True,False,True,False,False,False,False
46405,jaque d'abatteur des poids lourds-légers,jaques d'abatteur des poids lourds-légers,,Jaque d'abatteur des poids lourds-légers,0,0,0,1,1,0,131949,0,0,0,0,0,0,1098,862,622,665,383,268,0,0,0,0,0,0,0,0,100,0,1,76,0,0,2,0,0,0,1,3,44,22,0,0,0,0,0,0,0,0,0,0,4,2,0,False,False,True,0,1,99999,1706,8,21800,57230,740,10020,0,0,6386,0,3,4,35,0,4,5,0,2,12,True,True,False,True,False,True,False,False
46406,paire de gants d'abatteur des poids lourds-légers,paires de gants d'abatteur des poids lourds-légers,,Gants d'abatteur des poids lourds-légers,0,0,0,1,1,0,131949,0,0,0,0,0,0,818,643,392,419,241,169,0,0,0,0,0,0,0,0,100,0,1,76,0,0,2,0,0,0,1,3,27,45,0,0,0,0,0,0,0,0,0,0,4,2,0,False,False,True,0,1,99999,1024,8,21800,56344,740,10020,0,0,6379,0,3,4,37,0,5,5,0,2,12,True,True,False,True,False,False,False,False
46407,paire de brailles d'abatteur des poids lourds-légers,paires de brailles d'abatteur des poids lourds-légers,,Brailles d'abatteur des poids lourds-légers,0,0,0,1,1,0,131949,0,0,0,0,0,0,1098,862,622,665,383,268,0,0,0,0,0,0,0,0,100,0,1,76,0,0,2,0,0,0,1,3,27,44,0,0,0,0,0,0,0,0,0,0,4,2,0,False,False,True,0,1,99999,1706,8,21800,57754,740,10020,0,0,6386,0,3,4,36,0,7,5,0,2,13,True,True,False,True,False,False,False,False
46408,paire de bottes d'abatteur des poids lourds-légers,paires de bottes d'abatteur des poids lourds-légers,,Bottes d'abatteur des poids lourds-légers,0,0,0,1,1,0,131949,0,0,0,0,0,0,818,643,392,419,241,169,0,0,0,0,0,0,0,0,100,0,1,76,0,0,2,0,0,0,1,3,44,27,0,0,0,0,0,0,0,0,0,0,4,2,0,False,False,True,0,1,99999,1024,8,21800,57846,740,10020,0,0,6379,0,3,4,38,0,8,5,0,2,12,True,True,False,True,False,False,False,False
46409,masque d'agresseur des poids lourds-légers,masques d'agresseur des poids lourds-légers,,Masque d'agresseur des poids lourds-légers,0,0,0,1,0,0,131950,0,0,0,0,0,0,643,643,392,419,241,169,0,0,0,0,0,0,0,0,100,0,1,65,0,0,3,0,0,0,1,3,27,22,0,0,0,0,0,0,0,0,0,0,5,2,0,False,False,True,0,1,99999,1024,8,21800,56839,740,19020,0,0,6379,0,3,4,34,0,3,5,0,2,10,True,True,False,True,False,True,False,False
46410,gilet d'agresseur des poids lourds-légers,gilets d'agresseur des poids lourds-légers,,Gilet d'agresseur des poids lourds-légers,0,0,0,1,0,0,131950,0,0,0,0,0,0,862,862,622,665,383,268,0,0,0,0,0,0,0,0,100,0,1,65,0,0,3,0,0,0,1,3,22,44,0,0,0,0,0,0,0,0,0,0,5,2,0,False,False,True,0,1,99999,1706,8,21800,57233,740,19020,0,0,6386,0,3,4,35,0,4,5,0,2,13,True,True,False,True,False,True,False,False
46411,paire de mitaines d'agresseur des poids lourds-légers,paires de mitaines d'agresseur des poids lourds-légers,,Mitaines d'agresseur des poids lourds-légers,0,0,0,1,1,0,131950,0,0,0,0,0,0,643,643,392,419,241,169,0,0,0,0,0,0,0,0,100,0,1,65,0,0,3,0,0,0,1,3,44,27,0,0,0,0,0,0,0,0,0,0,5,2,0,False,False,True,0,1,99999,1024,8,21800,56347,740,19020,0,0,6379,0,3,4,37,0,5,5,0,2,12,True,True,False,True,False,False,False,False
46412,paire de braies d'agresseur des poids lourds-légers,paires de braies d'agresseur des poids lourds-légers,,Braies d'agresseur des poids lourds-légers,0,0,0,1,1,0,131950,0,0,0,0,0,0,862,862,622,665,383,268,0,0,0,0,0,0,0,0,100,0,1,65,0,0,3,0,0,0,1,3,44,22,0,0,0,0,0,0,0,0,0,0,5,2,0,False,False,True,0,1,99999,1706,8,21800,57757,740,19020,0,0,6386,0,3,4,36,0,7,5,0,2,12,True,True,False,True,False,False,False,False
46413,paire de chaussures d'agresseur des poids lourds-légers,paires de chaussures d'agresseur des poids lourds-légers,,Chaussures d'agresseur des poids lourds-légers,0,0,0,1,1,0,131950,0,0,0,0,0,0,643,643,392,419,241,169,0,0,0,0,0,0,0,0,100,0,1,65,0,0,3,0,0,0,1,3,44,45,0,0,0,0,0,0,0,0,0,0,5,2,0,False,False,True,0,1,99999,1024,8,21800,57849,740,19020,0,0,6379,0,3,4,38,0,8,5,0,2,12,True,True,False,True,False,False,False,False
46414,paire de lunettes de pisteur des poids lourds-légers,paires de lunettes de pisteur des poids lourds-légers,,Lunettes de pisteur des poids lourds-légers,0,0,0,1,1,0,66415,0,0,0,0,0,0,643,643,392,419,241,169,0,0,0,0,0,0,0,0,100,0,1,66,0,0,4,0,0,0,2,3,27,44,0,0,0,0,0,0,0,0,0,0,6,2,0,False,False,True,0,1,99999,1024,8,21800,56837,740,30020,0,0,6379,0,3,4,34,0,3,5,0,2,11,True,True,False,True,False,False,False,False
46415,pourpoint de pisteur des poids lourds-légers,pourpoints de pisteur des poids lourds-légers,,Pourpoint de pisteur des poids lourds-légers,0,0,0,1,0,0,66415,0,0,0,0,0,0,862,862,622,665,383,268,0,0,0,0,0,0,0,0,100,0,1,66,0,0,4,0,0,0,2,3,22,44,0,0,0,0,0,0,0,0,0,0,6,2,0,False,False,True,0,1,99999,1706,8,21800,57231,740,30020,0,0,6386,0,3,4,35,0,4,5,0,2,12,True,True,False,True,False,True,False,False
46416,paire de gants de pisteur des poids lourds-légers,paires de gants de pisteur des poids lourds-légers,,Gants de pisteur des poids lourds-légers,0,0,0,1,1,0,66415,0,0,0,0,0,0,643,643,392,419,241,169,0,0,0,0,0,0,0,0,100,0,1,66,0,0,4,0,0,0,2,3,27,44,0,0,0,0,0,0,0,0,0,0,6,2,0,False,False,True,0,1,99999,1024,8,21800,56345,740,30020,0,0,6379,0,3,4,37,0,5,5,0,2,12,True,True,False,True,False,False,False,False
46417,paire de brailles de pisteur des poids lourds-légers,paires de brailles de pisteur des poids lourds-légers,,Brailles de pisteur des poids lourds-légers,0,0,0,1,1,0,66415,0,0,0,0,0,0,862,862,622,665,383,268,0,0,0,0,0,0,0,0,100,0,1,66,0,0,4,0,0,0,2,3,44,45,0,0,0,0,0,0,0,0,0,0,6,2,0,False,False,True,0,1,99999,1706,8,21800,57755,740,30020,0,0,6386,0,3,4,36,0,7,5,0,2,12,True,True,False,True,False,False,False,False
46418,paire de bottes de pisteur des poids lourds-légers,paires de bottes de pisteur des poids lourds-légers,,Bottes de pisteur des poids lourds-légers,0,0,0,1,1,0,66415,0,0,0,0,0,0,643,643,392,419,241,169,0,0,0,0,0,0,0,0,100,0,1,66,0,0,4,0,0,0,2,3,22,27,0,0,0,0,0,0,0,0,0,0,6,2,0,False,False,True,0,1,99999,1024,8,21800,57847,740,30020,0,0,6379,0,3,4,38,0,8,5,0,2,12,True,True,False,True,False,False,False,False
46419,masque d'éclaireur des poids lourds-légers,masques d'éclaireur des poids lourds-légers,,Masque d'éclaireur des poids lourds-légers,0,0,0,1,0,0,66414,0,0,0,0,0,0,643,643,392,419,241,169,0,0,0,0,0,0,0,0,100,0,1,103,0,0,11,0,0,0,2,3,27,44,0,0,0,0,0,0,0,0,0,0,6,2,0,False,False,True,0,1,99999,1024,8,21800,56838,740,23020,0,0,6379,0,3,4,34,0,3,5,0,2,10,True,True,False,True,False,True,False,False
46420,gilet d'éclaireur des poids lourds-légers,gilets d'éclaireur des poids lourds-légers,,Gilet d'éclaireur des poids lourds-légers,0,0,0,1,0,0,66414,0,0,0,0,0,0,862,862,622,665,383,268,0,0,0,0,0,0,0,0,100,0,1,103,0,0,11,0,0,0,2,3,44,22,0,0,0,0,0,0,0,0,0,0,6,2,0,False,False,True,0,1,99999,1706,8,21800,57232,740,23020,0,0,6386,0,3,4,35,0,4,5,0,2,13,True,True,False,True,False,True,False,False
46421,paire de mitaines d'éclaireur des poids lourds-légers,paires de mitaines d'éclaireur des poids lourds-légers,,Mitaines d'éclaireur des poids lourds-légers,0,0,0,1,1,0,66414,0,0,0,0,0,0,643,643,392,419,241,169,0,0,0,0,0,0,0,0,100,0,1,103,0,0,11,0,0,0,2,3,27,45,0,0,0,0,0,0,0,0,0,0,6,2,0,False,False,True,0,1,99999,1024,8,21800,56346,740,23020,0,0,6379,0,3,4,37,0,5,5,0,2,12,True,True,False,True,False,False,False,False
46422,paire de braies d'éclaireur des poids lourds-légers,paires de braies d'éclaireur des poids lourds-légers,,Braies d'éclaireur des poids lourds-légers,0,0,0,1,1,0,66414,0,0,0,0,0,0,862,862,622,665,383,268,0,0,0,0,0,0,0,0,100,0,1,103,0,0,11,0,0,0,2,3,22,44,0,0,0,0,0,0,0,0,0,0,6,2,0,False,False,True,0,1,99999,1706,8,21800,57756,740,23020,0,0,6386,0,3,4,36,0,7,5,0,2,12,True,True,False,True,False,False,False,False
46423,paire de chaussures d'éclaireur des poids lourds-légers,paires de chaussures d'éclaireur des poids lourds-légers,,Chaussures d'éclaireur des poids lourds-légers,0,0,0,1,1,0,66414,0,0,0,0,0,0,643,643,392,419,241,169,0,0,0,0,0,0,0,0,100,0,1,103,0,0,11,0,0,0,2,3,44,27,0,0,0,0,0,0,0,0,0,0,6,2,0,False,False,True,0,1,99999,1024,8,21800,57848,740,23020,0,0,6379,0,3,4,38,0,8,5,0,2,12,True,True,False,True,False,False,False,False
46424,protège-tête de soigneur des poids lourds-légers,protège-tête de soigneur des poids lourds-légers,,Protège-tête de soigneur des poids lourds-légers,0,0,0,1,0,0,131952,0,0,0,0,0,0,468,818,392,377,241,169,0,0,0,0,0,0,0,0,100,0,1,64,0,0,6,0,0,0,5,3,44,27,0,0,0,0,0,0,0,0,0,0,9,2,0,False,False,True,0,1,99999,1024,8,21800,56834,740,47020,0,0,6379,0,3,4,34,0,3,5,0,2,13,True,True,False,True,False,True,False,False
46425,manteau de soigneur des poids lourds-légers,manteaux de soigneur des poids lourds-légers,,Manteau de soigneur des poids lourds-légers,0,0,0,1,0,0,131952,0,0,0,0,0,0,627,1098,622,599,383,268,0,0,0,0,0,0,0,0,100,0,1,64,0,0,6,0,0,0,5,3,6,27,0,0,0,0,0,0,0,0,0,0,9,2,0,False,False,True,0,1,99999,1706,8,21800,57228,740,47020,0,0,6386,0,3,4,35,0,4,5,0,2,13,True,True,False,True,False,True,False,False
46426,paire de mitaines de soigneur des poids lourds-légers,paires de mitaines de soigneur des poids lourds-légers,,Mitaines de soigneur des poids lourds-légers,0,0,0,1,1,0,131952,0,0,0,0,0,0,468,818,392,377,241,169,0,0,0,0,0,0,0,0,100,0,1,64,0,0,6,0,0,0,5,3,44,27,0,0,0,0,0,0,0,0,0,0,9,2,0,False,False,True,0,1,99999,1024,8,21800,56342,740,47020,0,0,6379,0,3,4,37,0,5,5,0,2,12,True,True,False,True,False,False,False,False
46427,paire de brailles de soigneur des poids lourds-légers,paires de brailles de soigneur des poids lourds-légers,,Brailles de soigneur des poids lourds-légers,0,0,0,1,1,0,131952,0,0,0,0,0,0,627,1098,622,599,383,268,0,0,0,0,0,0,0,0,100,0,1,64,0,0,6,0,0,0,5,3,46,44,0,0,0,0,0,0,0,0,0,0,9,2,0,False,False,True,0,1,99999,1706,8,21800,57752,740,47020,0,0,6386,0,3,4,36,0,7,5,0,2,13,True,True,False,True,False,False,False,False
46428,paire de bottes de soigneur des poids lourds-légers,paires de bottes de soigneur des poids lourds-légers,,Bottes de soigneur des poids lourds-légers,0,0,0,1,1,0,131952,0,0,0,0,0,0,468,818,392,377,241,169,0,0,0,0,0,0,0,0,100,0,1,64,0,0,6,0,0,0,5,3,6,27,0,0,0,0,0,0,0,0,0,0,9,2,0,False,False,True,0,1,99999,1024,8,21800,57844,740,47020,0,0,6379,0,3,4,38,0,8,5,0,2,12,True,True,False,True,False,False,False,False
46429,protège-tête d'incantateur des poids lourds-légers,protège-tête d'incantateur des poids lourds-légers,,Protège-tête d'incantateur des poids lourds-légers,0,0,0,1,0,0,66416,0,0,0,0,0,0,468,818,392,377,241,169,0,0,0,0,0,0,0,0,100,0,1,63,0,0,5,0,0,0,4,3,44,27,0,0,0,0,0,0,0,0,0,0,8,2,0,False,False,True,0,1,99999,1024,8,21800,56833,740,40020,0,0,6379,0,3,4,34,0,3,5,0,2,13,True,True,False,True,False,True,False,False
46430,manteau d'incantateur des poids lourds-légers,manteaux d'incantateur des poids lourds-légers,,Manteau d'incantateur des poids lourds-légers,0,0,0,1,0,0,66416,0,0,0,0,0,0,627,1098,622,599,383,268,0,0,0,0,0,0,0,0,100,0,1,63,0,0,5,0,0,0,4,3,46,44,0,0,0,0,0,0,0,0,0,0,8,2,0,False,False,True,0,1,99999,1706,8,21800,57227,740,40020,0,0,6386,0,3,4,35,0,4,5,0,2,13,True,True,False,True,False,True,False,False
46431,paire de mitaines d'incantateur des poids lourds-légers,paires de mitaines d'incantateur des poids lourds-légers,,Mitaines d'incantateur des poids lourds-légers,0,0,0,1,1,0,66416,0,0,0,0,0,0,468,818,392,377,241,169,0,0,0,0,0,0,0,0,100,0,1,63,0,0,5,0,0,0,4,3,27,22,0,0,0,0,0,0,0,0,0,0,8,2,0,False,False,True,0,1,99999,1024,8,21800,56341,740,40020,0,0,6379,0,3,4,37,0,5,5,0,2,12,True,True,False,True,False,False,False,False
46432,paire de brailles d'incantateur des poids lourds-légers,paires de brailles d'incantateur des poids lourds-légers,,Brailles d'incantateur des poids lourds-légers,0,0,0,1,1,0,66416,0,0,0,0,0,0,627,1098,622,599,383,268,0,0,0,0,0,0,0,0,100,0,1,63,0,0,5,0,0,0,4,3,22,27,0,0,0,0,0,0,0,0,0,0,8,2,0,False,False,True,0,1,99999,1706,8,21800,57751,740,40020,0,0,6386,0,3,4,36,0,7,5,0,2,13,True,True,False,True,False,False,False,False
46433,paire de bottes d'incantateur des poids lourds-légers,paires de bottes d'incantateur des poids lourds-légers,,Bottes d'incantateur des poids lourds-légers,0,0,0,1,1,0,66416,0,0,0,0,0,0,468,818,392,377,241,169,0,0,0,0,0,0,0,0,100,0,1,63,0,0,5,0,0,0,4,3,44,22,0,0,0,0,0,0,0,0,0,0,8,2,0,False,False,True,0,1,99999,1024,8,21800,57843,740,40020,0,0,6379,0,3,4,38,0,8,5,0,2,12,True,True,False,True,False,False,False,False
46434,boucle d'oreille de protecteur des poids lourds-légers,boucles d'oreilles de protecteur des poids lourds-légers,,Boucle d'oreille de protecteur des poids lourds-légers,0,0,0,1,1,0,65709,0,0,0,0,0,0,1,1,309,330,190,133,0,0,0,0,0,0,0,0,100,0,1,59,0,0,1,0,0,0,1,3,27,45,0,0,0,0,0,0,0,0,0,0,3,1,0,False,False,True,0,1,99999,776,8,21800,55553,740,8020,0,0,6376,0,3,4,41,0,9,5,0,2,11,True,True,False,True,False,False,False,False
